"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AFUB_003610-T",1306.88213969791,-4.90695420458523,0.293454048515628,4.87558562083194e-64,4.67519905181575e-60
"AFUB_033620-T",737.60144761756,-6.20518357518323,0.42177369906201,2.77394079433958e-50,1.32996591384611e-46
"AFUB_063960-T",22296.6687419645,-3.78263258526657,0.287968683489317,1.86897677121114e-40,5.97387275304789e-37
"AFUB_081740-T",4246.9687176713,-3.81491556266872,0.303749227143826,1.77917939067433e-37,4.26513779429403e-34
"AFUB_017380-T",9209.71294776872,-3.66732741473195,0.294199573741623,5.68503814138179e-37,1.0902766147542e-33
"AFUB_000050-T",728.136520890715,-4.03892355748542,0.329266363732787,5.46924193631335e-36,8.74076015455145e-33
"AFUB_070460-T",3467.77151639306,-3.32328592480568,0.272747745943863,1.96673446770021e-35,2.69414525868247e-32
"AFUB_071540-T",2387.65120338906,5.10613891005613,0.427274611669415,3.44376661198854e-34,4.12778475529477e-31
"AFUB_071569-T",3928.6024302523,4.26357094369095,0.360911947381366,1.76528821036792e-33,1.88081651657978e-30
"AFUB_000340-T",1639.24294725919,-3.0047851391451,0.264309105995999,3.32416211139102e-31,3.18753904861285e-28
"AFUB_092090-T",96051.2026389246,4.72313758453016,0.416827033974524,5.28071599011425e-31,4.6033441481096e-28
"AFUB_049700-T",540.216543403388,-4.80886476129357,0.434179124279481,8.9057197552585e-30,7.11641222776448e-27
"AFUB_071550-T",2010.30528347458,4.31351343375322,0.397907827492714,1.19394276916809e-28,8.80670554888676e-26
"AFUB_080970-T",1398.29873498836,-2.85890767027282,0.276413892776178,2.48882533495225e-26,1.70466758120408e-23
"AFUB_000060-T",445.551175025503,-4.18765312288757,0.420164304758852,9.20449974863001e-25,5.88412987264088e-22
"AFUB_085360-T",944.606954021828,-3.3133340262211,0.339884094289337,9.91272311952328e-24,5.9408188745693e-21
"AFUB_044940-T",279.465695056389,-4.71851901618506,0.486961361361145,2.12216025648617e-23,1.19702321761446e-20
"AFUB_047590-T",4048.65859887302,-3.3051522743315,0.365053664610088,8.41976864960643e-21,4.48539786561534e-18
