"","WT_Azole_1","WT_Azole_2","WT_Azole_3","WT_GMM_1","WT_GMM_2","WT_GMM_3"
"AFUB_000300-T",262.969607040919,155.08771262619,176.039312889877,480.744053971485,235.805736689083,252.797674299457
"AFUB_000310-T",64.4959629261513,54.6688316073151,70.5009742178828,137.277223351766,91.2389677503999,75.4011159798665
"AFUB_000320-T",4.05817294816233,3.99143030365594,2.47222279603217,2.22928824246458,4.95739366231758,4.10627422551174
"AFUB_000330-T",2.55085156741632,1.43140948820765,2.30172467216788,12.8281849741822,3.75386456510753,2.34250543066106
"AFUB_000340-T",82.6128064447332,95.4089478101481,81.8675158088353,9.77758001080957,11.8347027892321,9.75584614651781
"AFUB_000350-T",6.20320722076242,5.94585479717022,7.35983568014173,18.0689678599761,8.76856913681607,6.53145631843142
"AFUB_000360-T",7.82647640002735,5.94585479717022,6.36526329093339,9.30825617029071,7.22117458326029,5.18107083487387
"AFUB_000370-T",19.5372040504386,12.6074143384443,15.3164147938085,1.95551600216191,4.18369638553969,2.59053541743693
"AFUB_000380-T",23.0736119052658,13.8186069823123,11.9632850244775,27.0252311498777,17.0786509985045,16.3699791272079
"AFUB_000390-T",64.2640673291135,39.4738693478801,24.2959826506609,31.2100353945042,50.9493984485587,57.4051624949057
"AFUB_000400-T",32.755253081596,30.9679937352616,26.2851274290776,45.7199641305456,44.0434338669487,41.5312433412496
"AFUB_000410-T",302.797675832169,200.424855454613,232.900437198616,383.554908664038,311.398826175752,228.325382270904
"AFUB_000420-T",48.3502319823912,113.053822462862,86.6130469230579,87.7244478569835,211.821121108968,169.900540941475
"AFUB_000430-T",42.1470247616288,92.4910746226479,61.8908189627363,40.9876154053137,85.5078768113044,103.042680061667
"AFUB_000440-T",50.1764098090642,82.7740063661614,82.0948466406543,42.3955869268703,50.0610793529989,67.5192741778775
"AFUB_000450-T",143.108570321982,120.926574648004,127.475763942532,80.9974728095465,54.5599857401889,50.4327639777616
"AFUB_000460-T",19.1023998059927,33.9409211338467,13.4409354313013,7.3527401681288,25.2168001320201,28.6612429163235
"AFUB_000470-T",5.01474228594345,9.96481220636861,4.43295122047147,10.5597864116743,8.76856913681607,12.0707926897593
"AFUB_000480-T",2.20300817185955,1.26624685495292,1.07982145114049,5.63188608622631,1.08890727842814,1.62597435775297
"AFUB_000490-T",28.8420148815823,21.003181528893,33.7017958171741,41.4569392458326,29.0852865159095,24.6927631279095
"AFUB_000500-T",95.8888293751499,131.662145809561,113.267586953842,57.1010672631279,97.972999603837,107.09383651234
"AFUB_000510-T",255.838817432005,148.839059668053,180.415431402393,127.616974301087,126.65710975401,140.054265866112
"AFUB_000520-T",27.9144324934309,36.6661045825497,43.5054379393706,43.8426687684701,48.628306618225,44.094219871267
"AFUB_000530-T",76.9023773676762,203.315201536571,133.556863693692,55.810426701701,105.767283281007,157.691953814618
"AFUB_000540-T",271.317848534282,135.158088213453,146.372639337491,391.846296513204,205.9180974417,209.502662163357
"AFUB_000550-T",51.2199399957346,63.1471801143912,51.0926044513314,53.4246971790635,93.4167823072561,119.71580695049
"AFUB_000560-T",17.3341958785791,19.4616636185155,11.5654560687942,8.99537360994481,19.7436082851839,20.090428928846
"AFUB_000570-T",50.1764098090642,53.209895013565,49.273957796779,61.2858715077544,50.8634320844723,53.4091238190721
"AFUB_000580-T",26.8998892563903,75.2866336586137,47.256396664385,29.9976154731638,48.742928437007,54.8697448523078
"AFUB_000590-T",13.5948793763438,19.2139196686334,15.9984072892656,7.43096080821527,15.5599118996442,16.3424202397883
"AFUB_000600-T",17.1892611304304,22.5997536503553,12.8441919977763,5.94476864657222,19.571675557011,16.8384802133401
"AFUB_000610-T",402.91859985326,211.132899510628,292.54636419714,122.024198534903,51.0353648126451,44.0391020964279
"AFUB_000620-T",348.684017096033,174.191523872654,208.746536317842,347.182311023826,216.291372041463,200.160199328132
"AFUB_000630-T",1563.61403692695,1462.98307826484,1353.44252358869,410.971243014348,570.042960257131,495.233206929167
"AFUB_000640-T",1.71023002815413,1.59657212146237,1.84706300852978,6.14032024678841,2.20647001155176,1.48817992065526
"AFUB_000650-T",44.9007849764532,59.7338190271268,66.3237701832077,55.6148751014848,62.4688912361406,60.4366401110553
"AFUB_000660-T",50.4083054061021,87.9215751026004,79.8215383224638,65.5488963924674,64.3888067007376,113.377262843995
"AFUB_000670-T",4.52196414223803,3.66110503714648,4.40453486649409,6.0229892866587,1.40411728007839,3.27950760292548
"AFUB_000690-T",206.763911708871,366.963843986464,498.508097825199,37.1548040410764,36.9082256477748,32.5470460424789
"AFUB_000700-T",54.4374914046347,36.1155624717006,46.6028205229052,27.7683272306992,26.8215055949668,11.9329982526616
"AFUB_000710-T",27.1607718030579,12.3046161774773,13.5261844932335,29.058967792126,18.7120119161467,14.7164458820353
"AFUB_000720-T",6.0872594222435,3.30325266509457,3.3247134153536,1.87729536207544,3.43865456345728,2.81100651679327
"AFUB_000730-T",13.0731142830087,14.2315135654491,12.9294410597085,4.88879000540479,10.1153755075035,7.1101929542418
"AFUB_000740-T",10.3193540681842,7.90027929068451,7.18933755627745,2.89416368319963,3.83983092919396,3.74800868905769
"AFUB_000750-T",52.3504310312941,68.5975470117972,90.5629201259139,209.90508767206,131.127360686504,112.330025122053
"AFUB_000760-T",52.9301700238887,49.3836273431638,69.7905653684483,199.462632220515,134.336771612398,101.66473569069
"AFUB_000770-T",209.02489377999,224.7312896486,263.362768662369,376.945264576731,295.466393365067,292.840737720052
"AFUB_000780-T",129.223821449341,86.1047861367984,118.950857749318,298.685514170211,170.070123617658,138.648762607715
"AFUB_000790-T",73.800773757295,41.6209835801916,60.4700012638672,178.851493557729,83.3587177091436,59.913021250084
"AFUB_000800-T",164.384991350204,150.022725206378,177.971624960339,312.413236505387,264.346569565779,231.632448761249
"AFUB_000810-T",160.210870603523,147.820556762982,201.812945947361,518.329071533037,329.59503990738,243.648123676169
"AFUB_000820-T",19.2183476045116,57.3114337393908,43.8748505410766,39.7751954839733,99.0619068822652,94.1136005377354
"AFUB_000830-T",154.06563728202,202.159063103788,236.850310401472,244.400389950196,317.703026208757,317.313029748605
"AFUB_000840-T",43.741306991264,34.3538277169835,31.4284874989836,46.4630602113671,41.1492329427055,37.2596157912206
"AFUB_000850-T",22.9866510563766,23.3980397110865,23.0740794296335,27.2990033901803,26.3343628651437,23.8659965053232
"AFUB_000860-T",17.3631828282088,20.2599496792467,14.5207568824418,12.5935230539227,18.1102473675417,23.2321420946738
"AFUB_000870-T",3.71032955260556,1.51399080483501,1.10823780511787,23.0750888255106,3.26672183528442,2.34250543066106
"AFUB_000880-T",61.9740983083647,79.1404284345574,81.3560214372424,99.5357645100414,87.0266159101647,74.0231716088894
"AFUB_000890-T",30.4362971112175,13.7360256656849,21.170183713149,43.2951242878648,24.9875564944562,18.3542190214149
"AFUB_000900-T",134.296537634543,76.938259991161,83.0041699679305,116.274981488547,138.176602541592,84.8813732521889
"AFUB_000910-T",276.187656072076,156.216323953431,205.478655610444,125.153024138363,264.575813203342,197.92792944715
"AFUB_000920-T",5.79738992594619,3.00045450412757,5.48435631763457,9.81669033085281,6.67672094404622,4.07871533809219
"AFUB_000930-T",20.7256689852576,14.0112967211095,13.4125190773239,13.6886120151334,6.99193094569647,7.08263406682225
"AFUB_000940-T",13.9717097215303,11.2035319557791,12.1621995023192,29.8411741929908,10.2013418715899,12.0707926897593
"AFUB_000950-T",1.04353018667031,2.11958712676901,1.5060667608012,3.51992880389145,1.94857091929246,1.87400434452885
"AFUB_000960-T",15.4790311022763,16.4887362199304,12.8441919977763,7.97850528882061,14.1557946195658,18.2164245843172
"AFUB_000970-T",4.20310769631099,3.05550871521248,2.8700517517155,2.30750888255106,5.41588093744522,3.99603867583357
"AFUB_000980-T",24.6099202356416,33.8583398172193,25.9157148273717,33.7130958772714,31.3777228915477,35.2202581221745
"AFUB_000990-T",5.42055958075968,13.2955919770056,10.5708836795858,6.8443060075667,11.2042827859316,11.188908292334
"AFUB_001000-T",47.1617670475722,32.7022013844362,44.4431776206242,16.2307828179439,27.6525137811356,19.3738978559379
"AFUB_001010-T",0.231895597037847,0.963448693985916,0.511494371592862,0,0.171932728172864,0.137794437097709
"AFUB_001020-T",0.347843395556771,0.770758955188733,1.02298874318572,0.23466192025943,0.802352731473365,0.468501086132211
"AFUB_001030-T",1.39137358222708,1.07355711615573,1.5060667608012,2.22928824246458,1.63336091764221,1.10235549678167
"AFUB_001040-T",44.2050981853397,17.8375643915107,29.7803389682955,49.1225619743073,28.0250346921768,16.0117135907538
"AFUB_001050-T",79.2793072373141,235.136535543648,148.447033177839,84.9085048138703,116.742322429375,151.877028569095
"AFUB_001060-T",50.6112140535102,55.6047531957586,38.5041596393515,43.6471171682539,42.2667956758291,53.6020360310089
"AFUB_001070-T",124.325026961916,180.715447886215,162.427879334711,100.513522511122,110.036946030633,147.770754343583
"AFUB_001080-T",46.0602629616425,148.949168090223,77.5482300042733,56.4753021424361,64.3314957913466,112.219789572374
"AFUB_001100-T",51.277913894994,86.5727469310201,61.3793245911434,55.3802131812254,97.6864450568823,105.688333253943
"AFUB_001110-T",67.1337753424568,67.6616254233537,71.637628376978,122.493522375422,79.3756095064722,66.6649486678717
"AFUB_001120-T",41.3933640712558,23.5907294498837,26.1146293052133,48.2230246133128,32.3233528964984,37.8659113144505
"AFUB_001130-T",6.69598536446785,3.13809003183984,3.46679518524051,1.09508896121067,2.23512546624723,2.09447544388518
"AFUB_001140-T",47.1037931483128,62.7067464257119,64.2209599888815,37.9370104419411,50.2330120811718,60.574434548153
"AFUB_001150-T",91.8886303262471,69.5059414946982,89.1421024270449,158.318575535029,99.0045959728742,96.786812617431
"AFUB_001160-T",8.14533284595439,10.3226645784205,11.6507051307263,7.74384336856118,8.08083822412461,9.86608169619598
"AFUB_001170-T",21.972107819336,29.6466926692238,16.5951507227906,40.7529534850543,29.0852865159095,31.0313072344041
"AFUB_001180-T",7.47863300447058,8.86372798467042,5.39910725570243,12.0459785733174,10.803106420195,9.94875835845461
"AFUB_001190-T",803.257361189474,356.778814935756,681.651499209421,5584.01505449339,1095.38341118932,686.712356720144
"AFUB_001200-T",423.644268838518,660.567951702286,553.18116287768,194.612952535154,356.789066413388,520.449588918048
"AFUB_001210-T",32.1465271393716,22.7924433891525,23.5855738012264,46.5412808514536,29.3718410628643,35.3304936718527
"AFUB_001220-T",263.810228580181,322.672731168654,440.510319357364,420.748823025157,267.584635946367,269.4983600757
"AFUB_001230-T",119.890023668567,120.183342798357,152.197991902854,146.585479522057,89.4623295592803,93.2868339151492
"AFUB_001240-T",0.0579738992594619,0.0550542110849095,0.0568327079547624,0,0,0
"AFUB_001250-T",43.2195418979288,55.5496989846737,41.0900478512932,60.5427754269329,45.2756184188542,51.5626783619628
"AFUB_001260-T",750.182256417437,551.450505331996,595.947775613639,868.561987520236,508.863564482287,498.512714532092
"AFUB_001270-T",0.289869496297309,0.302798160967002,0.255747185796431,3.51992880389145,0.458487275127637,0.165353324517251
"AFUB_001280-T",10.3773279674437,7.68006244634487,7.18933755627745,29.9585051531205,14.8148700775618,10.0865527955523
"AFUB_001290-T",46.3501324579398,87.5637227305485,71.9786246247066,35.942384119736,46.9949457005828,60.6019934355725
"AFUB_001300-T",41.6542466179234,34.5740445613231,41.2321296211801,88.7022058580644,54.7032630136662,51.7004727990605
"AFUB_001310-T",161.834139782788,340.730512404505,219.431085413338,152.960461689105,481.211050701151,744.861609175377
"AFUB_001320-T",89.1928440106821,174.631957561333,108.919884795302,72.5105333601638,121.040640633696,148.018784330359
"AFUB_001330-T",146.673965126439,199.543988077254,166.690332431318,128.907614862513,129.236100676603,190.927972042586
"AFUB_001340-T",91.0190218373551,185.58774556723,132.05079693289,125.857009899141,241.794726720438,244.061506987463
"AFUB_001350-T",54.3795175053752,21.30597968986,30.5191641717074,150.9658353669,43.6709129559075,30.2872172740765
"AFUB_001360-T",11.7107276504113,6.77166796344387,8.66698796310127,37.2721350012061,14.9581473510392,11.3542616168512
"AFUB_001370-T",9.2758238815139,16.0758296367936,12.673693873912,18.9685052209706,31.0911683445929,42.2202155267381
"AFUB_001400-T",14.8123312607925,48.0347991715835,35.6625242416134,29.5674019526881,45.2183075094632,50.2122928784053
"AFUB_001410-T",26.8419153571308,57.0361626839662,39.1861521348087,40.6747328449678,45.3329293282452,60.9602589720266
"AFUB_001420-T",38.4077082593935,79.5258079121517,49.0182106109826,17.2085408190248,50.7201548109949,60.4917578858944
"AFUB_001430-T",144.673865601987,91.6102072452894,103.208197645849,92.9261204227342,81.4961131539376,89.7868552128674
"AFUB_001440-T",125.078687652289,63.8353577529525,71.3534648372042,693.85618788709,207.092971084215,178.278442717016
"AFUB_001450-T",3.82627735112448,4.6245537311324,2.67113727387383,3.05060496337259,3.18075547119799,3.77556757647723
"AFUB_001460-T",279.897985624682,146.857108068996,184.393720959227,218.079144561097,171.187686350782,151.711675244578
"AFUB_001470-T",959.699928341132,791.954826456423,1198.17556545628,1064.42647029677,861.669522693004,983.163308692155
"AFUB_001480-T",23.914233444528,58.1372469056644,41.6583749308409,22.644875305035,35.9912510975195,42.6887166128703
"AFUB_001490-T",102.092036595912,65.1016046079054,90.6197528338687,220.073770883302,122.129547912124,104.723772194259
"AFUB_001500-T",134.876276627138,216.390576669237,123.383808969789,36.3725976402116,137.976014358723,177.865059405723
"AFUB_001510-T",19.3053084534008,72.946829687505,33.1618850916039,17.9516368998464,29.6870510645145,45.775312003859
"AFUB_001520-T",554.984137610828,226.768295458742,443.920281834649,6307.32131337304,822.927347944718,471.697917072878
"AFUB_001530-T",93.193043059585,92.7112914669875,120.286426386255,111.894625643705,99.4630832480019,103.428504485541
"AFUB_001540-T",47.3356887453506,47.5943654829042,57.6851985740839,53.2682558988905,50.9493984485587,43.9013076593302
"AFUB_001550-T",516.895285797362,336.161012884457,375.380036041206,615.752878760744,479.720967056986,395.635387794943
"AFUB_001560-T",94.700364440331,314.88256030014,147.083048186925,106.849394358127,182.420624591409,275.47863864574
"AFUB_001570-T",107.947400421118,174.60443045579,171.805276147247,61.5987540681003,86.3388849974732,80.1412446160277
"AFUB_001580-T",112.933155757432,131.386874754136,136.28483367552,86.4729176155998,106.225770556135,108.471780883317
"AFUB_001590-T",45.1616675231208,53.9806539687537,59.5890942905684,78.9637361672981,53.6716666446291,53.2988882693939
"AFUB_001600-T",71.2789091395084,50.5397657759469,59.3049307507946,27.3772240302668,40.0030147548864,39.5745623344621
"AFUB_001610-T",107.338674478894,86.985653514157,82.3505938264508,69.3817077567047,111.584340584189,105.495421042006
"AFUB_001620-T",75.1341734402626,54.4486147629755,68.0003350678732,105.167650596268,65.735613071425,61.4287600581588
"AFUB_001630-T",61.626254912808,38.8132188148612,46.9438167706338,60.1907825465437,43.0978038619979,42.9918643744853
"AFUB_001640-T",66.2931538031947,180.137378669824,98.4910828856033,45.7199641305456,90.9524132034451,147.715636568744
"AFUB_001650-T",22.8996902074874,15.8556127924539,18.5274627932525,29.5282916326449,21.7781455685628,18.9053967698057
"AFUB_001660-T",24.5229593867524,23.1778228667469,28.8425992870419,68.7168323159697,34.9596547284824,28.2478596050304
"AFUB_001670-T",8.87000658669766,7.76264376297224,8.12707723753103,19.5160497015759,8.48201458986129,11.8227627029835
"AFUB_001680-T",9.79758897484905,11.6439656444584,8.72382067105603,4.69323840518859,6.73403185343718,8.2952251132821
"AFUB_001690-T",59.1043902950214,81.3976510890386,75.5306688718793,66.9568679140239,70.177208549224,81.2436001128094
"AFUB_001700-T",118.875480431527,241.963257718177,176.465558199537,62.0289675885759,85.364599537827,123.93231672568
"AFUB_001710-T",69.916522506911,76.5528805135666,51.2062698672409,15.2139144968197,37.5959565604663,53.9603015674629
"AFUB_001720-T",62.9016806965161,190.129717981735,90.7050018958008,33.2437720367525,78.3440131374351,131.75904075283
"AFUB_001730-T",30.2044015141796,23.1778228667469,25.6599676415752,31.014483794288,18.1675582769326,25.0510286643635
"AFUB_001740-T",55.0752042964888,23.3429855000016,32.7356397819432,109.508896121067,44.1580556857306,33.2911360028066
"AFUB_001750-T",399.961930991027,537.852115194023,772.413333813176,1301.94344391936,843.387342597289,818.66430968491
"AFUB_001760-T",65.5974670120811,114.347596423357,75.2465053321055,43.7644481283836,73.7018294767677,101.719853465529
"AFUB_001770-T",40.4367947334746,47.9522178549562,40.2943899399266,23.5835229860727,32.0654538042391,50.1847339909857
"AFUB_001780-T",41.1324815245882,34.2987735058986,47.2848130183623,68.0519568752346,33.5268819937085,39.9052689834966
"AFUB_001790-T",269.085853412792,416.37499843517,348.554997886558,207.675799429595,274.318667799805,343.245942810394
"AFUB_001800-T",71.0760004921002,36.2807251049553,45.0115047001718,69.6554799970074,43.040492952607,38.1690590760655
"AFUB_001810-T",459.327203832716,1859.81383176487,1338.55235410454,239.707151545007,781.147694998712,1152.07172968653
"AFUB_001820-T",190.821089412519,78.452250795996,151.686497531261,326.923165241429,143.678449843123,103.180474498765
"AFUB_001830-T",248.563093074943,105.015907644465,180.500680464325,467.837648357216,179.984910942293,131.070068567341
"AFUB_001840-T",31.1029969527013,54.4486147629755,40.8058843115194,21.002241863219,38.2263765637668,47.2634919245143
"AFUB_001850-T",86.8449010906739,142.452771182203,118.524612439657,64.7275796715594,100.179469615389,137.821995985129
"AFUB_001860-T",29.1608713275093,26.9765634316056,36.2024349671837,14.275266815782,14.7289037134754,17.1967457497941
"AFUB_001870-T",168.153294802069,139.039410094939,125.344537394229,107.748931719121,135.712233437781,148.211696542296
"AFUB_001880-T",93.7148081529201,57.3114337393908,70.6430559877697,111.542632763316,73.1860312922491,70.8538995556421
"AFUB_001890-T",79.0474116402763,102.841266306611,72.8026988900507,89.9537360994481,87.5997250040742,102.656855637793
"AFUB_001900-T",67.1917492417163,198.965918860863,135.659673888018,61.9507469484894,122.759967915425,161.357285841418
"AFUB_001910-T",456.022691574927,175.898204416286,328.464635624549,1155.20152311713,564.59842386499,302.596583866569
"AFUB_001920-T",68.2352794283866,42.3091612187529,50.0696157081457,56.5926331025658,45.4475511470271,46.2438130899912
"AFUB_001930-T",47.190753997202,38.8132188148612,54.1331543269112,20.9240212231325,25.0735228585427,28.4132129295476
"AFUB_001940-T",68.090344680238,97.8038059923417,72.007040978684,66.5657647135916,126.055345205405,114.204029466581
"AFUB_001950-T",102.874684235915,64.6886980247686,77.7187281281376,37.8196794818114,42.4387284040019,39.1060612483299
"AFUB_001960-T",52.8721961246292,56.4856205731171,68.6823275633304,74.8180422427149,65.9935121636843,47.6493163483879
"AFUB_001970-T",16.4645873896872,11.6990198555433,14.2650096966454,26.3212453890994,12.063946426796,12.3188226765352
"AFUB_001980-T",0.550752042964888,0.798286060731187,1.39240134489168,1.17330960129715,0.97428545964623,0.688972185488546
"AFUB_001990-T",37.1032955260556,63.9179390695799,44.3579285586921,17.404092419241,75.1919131209326,65.2594454094751
"AFUB_002000-T",130.035456038973,81.6453950389207,82.0948466406543,59.9170103062411,60.2910766792843,49.0548196067845
"AFUB_002010-T",17.8269740222845,23.1502957612044,22.1647561023573,16.7001066584627,22.8957083016864,21.6888443991794
"AFUB_002020-T",15.189161605979,18.828540191039,22.4489196421312,9.89491097093929,6.84865367221908,3.94092090099448
"AFUB_002030-T",39.9150296401395,35.8127643107336,50.1832811240552,29.7238432328611,14.9868028057346,12.2912637891157
"AFUB_002040-T",139.948992812341,130.093100793641,179.165111827389,186.321564685987,123.36173246403,90.4758273983559
"AFUB_002050-T",10.4642888163329,8.64351114033079,9.29214775060366,16.1916724979007,11.9779800627095,8.40546066296026
"AFUB_002060-T",9.91353677336798,11.864182488798,10.4572182636763,24.5612809871536,20.230751015007,15.6258891668802
"AFUB_002070-T",5.07271618520291,5.69811084728813,4.06353861876551,9.15181489011776,11.9493246080141,9.12199173586835
"AFUB_002080-T",82.409897797325,103.832242106139,133.102202030054,316.598040750014,116.45576788242,116.298504910467
"AFUB_002090-T",39.5092123453233,50.8700910424564,67.6309224661673,63.8280423105649,69.2029230895778,52.4721216468077
"AFUB_002100-T",23.5663900489712,32.4544574345541,29.3825100126122,15.4485764170791,27.3659592341809,24.1415853795187
"AFUB_002110-T",0.231895597037847,0.247743949882093,0.284163539773812,0.625765120691813,0.143277273477387,0.0826766622586255
"AFUB_002120-T",117.629041597448,271.197043804264,184.25163918934,92.4567965822153,155.79970717931,178.361119379275
"AFUB_002130-T",18.9864520074738,23.9485818219356,20.2608603858728,16.582775698333,18.7693228255377,17.7754823856045
"AFUB_002140-T",154.645376274615,148.453680190458,180.046018800687,345.969891102486,176.832810925791,179.656387087993
"AFUB_002150-T",20.8126298341468,42.8872304351445,35.5204424717265,27.3772240302668,31.4923447103296,39.7950334338184
"AFUB_002160-T",156.674462748696,272.766088820184,227.614995358824,66.643985353678,201.218602871642,199.609021579742
"AFUB_002170-T",14.3775270163465,17.6448746527135,19.2947043506418,25.5781493082778,18.5114237332784,19.9801933791678
"AFUB_002180-T",9.47873252892201,22.0492115395062,10.7982145114049,3.75459072415088,17.766381911196,21.1101077633691
"AFUB_002190-T",68.1483185794974,36.1155624717006,52.4850057962231,216.045407918848,64.2168739725647,47.0430208251579
"AFUB_002200-T",236.417561180085,140.360711160977,141.144030205652,65.3142344722079,89.2903968311074,93.9482472132182
"AFUB_002210-T",212.329406037779,128.881908149773,61.0383283434148,10.7553380118905,64.9332603399517,77.4680325363321
"AFUB_002220-T",6.0002985733543,4.18412004245312,1.59131582273335,0.391103200432383,1.17487364251457,3.14171316582777
"AFUB_002230-T",15.942822296352,9.33168877889215,15.8847418733561,37.428576281379,17.1646173625909,16.121949140432
"AFUB_002240-T",30.2623754134391,49.6864255041308,33.6733794631967,19.2422774612732,31.1771347086793,44.6453976196578
"AFUB_002250-T",10.0294845718869,15.5528146314869,18.186466545524,12.8281849741822,12.9809209770512,14.9920347562308
"AFUB_002260-T",82.9026759410305,68.707655433967,77.0083192787031,95.1554086651987,74.8480476645868,77.1648847747172
"AFUB_002270-T",29.3637799749174,16.1584109534209,12.5600284580025,27.6901065906127,24.5863801287196,28.9643906779385
"AFUB_002280-T",16.3196526415385,9.02889061792515,10.7697981574275,17.0520995388519,13.324786433397,10.4172594445868
"AFUB_002290-T",78.9024768921276,57.3114337393908,51.4904334070148,64.1409248709108,69.4035112724461,56.605954759739
"AFUB_002300-T",21.5952774741495,21.608777850827,26.7682054466931,8.60427040951242,15.0727691698211,15.3503002926848
"AFUB_002310-T",8.00039809780574,9.93728510082616,9.29214775060366,7.03985760778289,9.08377913846632,9.2873450603856
"AFUB_002320-T",34.0596658149338,22.3244825949308,31.3432384370515,22.4493237048188,21.4056246575216,15.3503002926848
"AFUB_002330-T",63.0756023942945,43.465299651536,63.0274731218315,118.347828450839,102.873082356764,69.834220721119
"AFUB_002340-T",166.96482986725,175.815623099658,207.069971433177,334.979891170336,372.979398316333,304.773735972713
"AFUB_002350-T",53.8577524120401,97.6936975701719,70.1031452621994,33.4002133169255,49.6599029872622,78.8459769073092
"AFUB_002360-T",3.94222514964341,2.53249370990584,3.29629706137622,2.26839856250782,3.58193183693467,2.34250543066106
"AFUB_002370-T",14.7833443111628,19.8745702016523,27.9901086677205,43.8035584484269,35.1029320019597,25.8226775121107
"AFUB_002380-T",22.0010947689658,17.2870222806616,11.2244598210656,6.17943056683165,9.82882096054873,16.0117135907538
"AFUB_002390-T",79.1053855395357,106.447317132672,107.925312406094,90.9706044205723,121.126606997783,111.558376274305
"AFUB_002400-T",79.830059280279,84.3430513820813,81.4412704991745,47.9492523730101,58.3711612146873,80.4995101524817
"AFUB_002410-T",149.166842794595,281.629816804854,279.588506783454,257.893450365113,264.031359564128,299.372194038483
"AFUB_002420-T",49.9735011616561,26.8389279038934,39.4987320285599,20.5720283427433,13.4107527974834,12.0432338023398
"AFUB_002430-T",46.2631716090506,71.1850949327879,48.7056307172314,50.4523128557774,50.1757011717808,68.6767474494983
"AFUB_002440-T",11.85566239856,7.62500823525996,9.46264587446794,5.08434160562098,9.91478732463516,7.71648847747172
"AFUB_002450-T",168.240255650958,233.842761583153,270.353191740805,333.024375168174,219.98792569718,243.01426926552
"AFUB_002460-T",40.0309774386584,37.7671888042479,41.5447095149313,30.2713877134664,29.3145301534733,31.0313072344041
"AFUB_002470-T",82.5548325454737,40.0794656698141,47.5121438501814,98.323344588701,50.8634320844723,43.432806573198
