"","Comp_Azole_1","Comp_Azole_2","Comp_Azole_3","Comp_GMM_1","Comp_GMM_2","Comp_GMM_3"
"AFUB_000240-T",31.5015043620346,26.5342918160838,38.2457803907442,34.1182228570153,27.0036491678102,23.7377512369583
"AFUB_000250-T",1.49039375476293,1.29986946063882,1.02417927595719,0.992770791183763,0.859325383353652,0.422999759987726
"AFUB_000260-T",5.55510399502546,10.0316012723213,12.0853154562948,20.1863394207365,44.1901568348833,12.5904634443406
"AFUB_000270-T",59.3786420931685,70.4755311920266,68.1810775137214,12.5420043286215,60.5694194448665,58.1749081677238
"AFUB_000280-T",6.40191862841349,14.213789971768,10.4758908797907,9.92770791183763,16.1709413049278,17.7659899194845
"AFUB_000290-T",36.8533728450469,44.5911741062622,37.1923388497596,43.781191891204,83.8493252848109,88.6060085480173
"AFUB_000300-T",286.02011057314,164.207422516787,106.368333374411,532.555344750677,162.41249745384,196.49582968371
"AFUB_000310-T",55.6865302915967,61.4894770945669,84.9190931093647,108.377478037561,81.9483933761801,68.8245491838854
"AFUB_000320-T",4.43730867895326,2.79754514354877,2.39950573224256,1.78698742413077,1.95301223489466,3.98117421164919
"AFUB_000330-T",0.812942048052506,0.819482920837519,0.994917010929841,2.97831237355129,1.90093190863081,2.56288089874917
"AFUB_000340-T",238.429128176733,192.945840809606,292.856748393701,18.3331672771935,18.1239535398225,19.507753637081
"AFUB_000350-T",8.12942048052506,7.79921676383294,7.90081155738403,10.3579085880173,9.73902101134139,8.60928923269137
"AFUB_000360-T",5.75833950703859,4.15393066769363,3.56999633333649,4.46746856032693,3.41126137028268,3.83188017871234
"AFUB_000370-T",22.9656128574833,15.0050148608525,16.2698193552056,4.26891440209018,3.0727392495676,5.77270260689133
"AFUB_000380-T",45.6263724469469,34.3900246434228,34.5294727322709,62.2467286072219,21.6133353995009,43.4943282622674
"AFUB_000390-T",24.4221340269107,32.6662847064887,26.8627592951057,16.7116416515933,38.8779635559698,55.1641451701641
"AFUB_000400-T",21.1026206640296,23.1150699739686,26.0141536093126,25.2825628154798,31.0398744532592,35.1089800789813
"AFUB_000410-T",90.812401284532,117.638186187813,100.603667164023,182.140347822514,146.085315170121,160.391556051817
"AFUB_000420-T",52.2315265873735,69.6277902394361,73.4775474836715,66.4163659301937,76.3497583028154,131.229454951486
"AFUB_000430-T",29.1981685592192,41.9349191214785,58.9927262951341,56.3893809392377,62.3922308641015,90.4970662985506
"AFUB_000440-T",62.596537700043,83.3611936714027,82.6366364372315,62.1143591683974,56.1425917124386,56.2340857395448
"AFUB_000450-T",179.795682960946,175.058506709946,165.887780440037,56.9188586945357,56.0905113861747,62.8776702052344
"AFUB_000460-T",9.3149609672683,10.6532779708877,8.10564741257547,17.9029666010139,24.6079541596728,31.0282765120409
"AFUB_000470-T",5.41961365368337,10.2859235580985,12.1438399863495,11.7808800553807,10.7285472103547,14.3819918395827
"AFUB_000480-T",2.20171804680887,1.97806222271125,3.21884915300831,5.16240811415557,2.16133353995009,1.54270500701406
"AFUB_000490-T",92.8786289899988,56.855159887072,39.152910606592,35.9383026408522,50.6741574547335,39.0901542906305
"AFUB_000500-T",63.2062442360824,106.984908216926,100.135470923586,97.9202923704252,99.7859051215514,109.28323210977
"AFUB_000510-T",208.95997893483,196.788933128017,147.9792742433,99.3101714780824,123.065810961496,91.7909479173366
"AFUB_000520-T",26.1157632936868,37.6114402632668,40.9671710382876,49.8040013577188,40.2841323650939,45.0867979469271
"AFUB_000530-T",153.442811569911,131.597653873804,88.3720403825917,78.892185539403,114.134035007244,123.839400321113
"AFUB_000540-T",150.462024060385,133.43442593775,127.437164194102,194.152874395838,118.196300455825,108.686055978023
"AFUB_000550-T",28.7916975351929,44.5911741062622,42.3132352295456,35.7397484826155,48.304502609728,51.0087945867552
"AFUB_000560-T",2.94691492419033,9.04257016096572,8.4275323278763,13.9318834362788,22.4987009459865,20.3039884794109
"AFUB_000570-T",49.013630980499,41.058920137135,43.6885616858309,40.5050482802975,44.0859961823555,42.9966814858113
"AFUB_000580-T",24.3205162709041,33.5422836908322,47.4048693443042,40.8690642370649,48.5388640779154,51.8547941067307
"AFUB_000590-T",8.70525443122892,11.6423090822434,10.6514644699548,6.32064070386996,9.1140570961751,15.252873698381
"AFUB_000600-T",7.21486067646599,11.3314707329602,7.78376249727464,12.2772654509725,12.6294791189855,16.795578705395
"AFUB_000610-T",287.849230181258,251.383450474847,347.957593440198,128.166709141824,74.2405050891292,57.1547322759887
"AFUB_000620-T",183.386177006511,156.803818197496,174.754246743324,224.730214764298,164.886312951373,117.96716835893
"AFUB_000630-T",719.792438379823,1689.26513819541,2161.36941945,690.736824145956,709.047601919291,818.703594286833
"AFUB_000640-T",9.92466750330768,3.75831822315138,2.80917744262543,4.46746856032693,1.84885158236695,1.96570476700179
"AFUB_000650-T",67.5080625736935,62.5915403329346,74.0335305191911,79.0907396976398,69.9699183354928,63.698787386387
"AFUB_000660-T",141.248680849123,109.92374351924,99.0527671175739,95.0412570759923,44.4245183030706,66.4607269957187
"AFUB_000670-T",3.82760214291388,6.75366958897127,9.36392480875144,4.53365327973918,3.93206463292126,2.63752791521759
"AFUB_000690-T",301.669244998151,335.366320844816,669.696197415892,64.2653625492956,66.7669782702656,44.4896218151797
"AFUB_000700-T",25.3705664163053,37.7527304220319,51.9697826885705,21.9402344851612,21.8737370308202,15.7007557971915
"AFUB_000710-T",10.2972659419984,9.24037638323685,10.8270380601189,12.409634889797,13.2804831972837,15.2777560372038
"AFUB_000720-T",2.98078750952586,1.83677206394616,2.13614534699642,2.41574225854716,2.13529337681817,3.13517469167374
"AFUB_000730-T",10.466628868676,14.6376604480633,11.1196607103923,8.93493712065387,11.2233103098613,11.6449345690739
"AFUB_000740-T",7.79069462716985,9.72076292303815,10.7685135300642,3.54088248855542,9.40049889062631,11.3214641643774
"AFUB_000750-T",100.601578446498,44.9867865508045,42.8692182650652,73.1341149505372,35.3885816962913,48.8191487703482
"AFUB_000760-T",49.5217197605318,37.5266661680077,36.7534048743494,57.514521169246,40.3622528544897,46.9529733586376
"AFUB_000770-T",220.612148290249,116.140510504904,118.717009215952,217.681542146893,104.212732853979,137.400274979543
"AFUB_000780-T",102.972659419984,110.517162186053,121.233564008304,123.037393387374,85.4117350727266,77.1352503507031
"AFUB_000790-T",101.753246347905,45.2128508048286,38.9773370164279,88.0587691779998,40.6747348120729,30.9785118343953
"AFUB_000800-T",179.524702278262,117.468637997295,108.387429661298,153.813287914071,111.217536736468,142.401625082927
"AFUB_000810-T",226.065634529268,136.118938954287,134.07969835531,199.580021387643,154.287966556678,155.390205948432
"AFUB_000820-T",20.6622770546679,23.5671984820169,22.0344855655932,54.1391004792212,54.0333384987524,64.992669005173
"AFUB_000830-T",185.079806273287,160.759942642919,156.962789606696,311.895490230232,185.119519704882,216.650524130184
"AFUB_000840-T",31.264396264686,32.6662847064887,34.5587349972983,29.0881841816843,32.0814809785363,34.5615686248795
"AFUB_000850-T",20.4251689573192,16.3896584167504,16.1527702950962,19.4252151474956,20.9102509949389,24.5588684181109
"AFUB_000860-T",18.0202153984972,13.9594676859908,13.4313796475529,13.8326063571604,15.728258531685,21.0504586440951
"AFUB_000870-T",13.582906719544,2.85406120705481,2.28245667213316,22.171881003104,4.0622654485809,5.32482050808079
"AFUB_000880-T",60.5641825799117,50.553618806149,53.1402732896644,77.03901339586,88.2501128541069,70.6160775791275
"AFUB_000890-T",39.5293070865531,26.4495177208247,25.0484988634101,38.1223983814565,22.316419804063,20.7767529170442
"AFUB_000900-T",112.694091411279,93.3645369119711,75.9063154809414,146.930077095197,107.207351614151,87.735126689219
"AFUB_000910-T",753.39404303266,313.890216712523,244.281388448303,155.368628820259,185.197640194278,147.228798814552
"AFUB_000920-T",8.80687218723548,6.41457320793506,7.40335305191911,6.91630317858022,7.03084404562079,5.12576179749833
"AFUB_000930-T",14.5313391089385,15.5136594324068,13.6362155027443,16.6785492918872,18.1239535398225,15.899814507774
"AFUB_000940-T",13.582906719544,14.213789971768,13.9581004180451,17.3403964860097,24.7902353015963,20.1049297688284
"AFUB_000950-T",6.23255570173588,3.22141561984404,2.04835855191438,1.62152562560015,2.47381549753324,2.09011646111582
"AFUB_000960-T",4.06471024026253,8.36437739889329,8.486056857931,8.07453576829461,13.4888045023391,17.6913429030161
"AFUB_000970-T",1.86299219345366,2.23238450848841,1.6972113715862,2.87903529443291,4.53098838495562,4.82717373162464
"AFUB_000980-T",39.7325425985662,29.953513658199,41.9913503142448,27.1026425993167,35.2323407174997,37.8460373494901
"AFUB_000990-T",24.964095392279,22.069522799107,35.9047991885563,20.8150942551529,25.258958237971,30.7048061073444
"AFUB_001000-T",195.817415824647,220.808260118082,220.25706886085,93.4528238100982,115.82664561082,66.9832561109976
"AFUB_001010-T",0,1.1020632383677,1.58016231147681,0.397108316473505,1.01556636214523,0.721587825861416
"AFUB_001020-T",0.60970653603938,0.93251504784959,1.52163778142211,1.62152562560015,0.44268277324279,1.41829331290002
"AFUB_001030-T",2.30333580281543,1.04554717486166,1.6972113715862,2.15100338089815,1.38012864599223,0.995293552912297
"AFUB_001040-T",85.5621505575263,32.3837043889585,29.4671008825397,23.9257760675287,27.7848540617681,14.605932888988
"AFUB_001050-T",139.114707972985,158.668848293195,118.658484685897,75.3513030508476,135.122406491579,161.984025736476
"AFUB_001060-T",45.2876465935917,40.9458880101229,44.449380576542,44.0128384091468,49.7367115819841,61.7828472970309
"AFUB_001070-T",72.7244407153638,170.311157375439,222.978459508394,175.852799478351,174.807615104638,156.186440790762
"AFUB_001080-T",52.4008895140511,57.6463847761565,77.9254117678284,76.1786120435008,85.3856949095947,121.674636843528
"AFUB_001100-T",69.5404176938248,50.7514250284201,54.4570752158951,54.8340400330499,69.553275725382,92.7862414702489
"AFUB_001110-T",43.0181833761118,48.2082021706485,65.1670642159046,78.4950772229295,75.750834550781,76.5878388966013
"AFUB_001120-T",5.4534862390189,6.49934730319411,4.09671710382876,5.75807058886583,6.4058801304545,6.79287849862643
"AFUB_001130-T",4.74216194697295,6.83844368423033,6.14507565574313,2.68048113619616,5.33823344204541,3.53329211283866
"AFUB_001140-T",42.8826930347697,64.6261186191519,49.9799486667108,56.3893809392377,60.5954596079984,61.2105535041063
"AFUB_001150-T",124.041407498678,70.3342410332615,52.0283072186252,88.3566004153549,81.4275901135415,82.6591295693663
"AFUB_001160-T",15.8523699370239,13.8464355589788,13.3143305874435,6.88321081887409,6.64024159864186,9.77875915736332
"AFUB_001170-T",14.2942310115899,15.4006273053947,14.6311325136741,23.5948524704674,25.9360024794011,25.9522793921882
"AFUB_001180-T",4.74216194697295,6.1602509221579,6.99368134153623,9.3651377968335,8.02037024463409,11.1721701314405
"AFUB_001190-T",1078.50311708299,601.443947831233,605.904459656273,2698.88048819277,760.502964267982,577.320025366778
"AFUB_001200-T",595.310687271783,694.102033949378,574.769409667175,308.420792461089,363.15611503788,376.196080662026
"AFUB_001210-T",39.4615619158821,35.6616360723086,28.5307084016646,71.5125893249371,38.0446783357481,47.1022673915745
"AFUB_001220-T",139.893777435702,92.3189897371094,91.0641687651078,87.7278455809385,65.4649701136691,101.047177959421
"AFUB_001230-T",106.698643806891,121.368246379212,144.526326970073,134.586626924812,130.513297617227,109.830643563872
"AFUB_001240-T",0.0677451706710422,0.0565160635060358,0,0,0,0.0497646776456149
"AFUB_001250-T",51.8928007340183,53.0403256004146,44.8883145519522,57.8454447663073,54.0854188250162,83.0323646517084
"AFUB_001260-T",888.952129545416,463.855591225789,406.189500844621,680.11417668029,460.077602214919,528.052994497619
"AFUB_001270-T",0.575833950703859,0.452128508048286,0.351147180328179,2.18409574060428,0.546843425770506,0.447882098810534
"AFUB_001280-T",13.6845244755505,10.1446333993334,10.4466286147633,17.2080270471852,10.7285472103547,17.6664605641933
"AFUB_001290-T",100.906431714517,70.1081767792374,73.8286946639997,59.10295443514,57.444599869035,64.1466694851976
"AFUB_001300-T",75.5697378835476,38.9113097239056,54.8960091913053,70.8507421308146,39.0342045347613,39.9610361494287
"AFUB_001310-T",79.4650851971325,99.2139494848458,115.381111002834,123.566871142672,188.921383522144,227.150871113409
"AFUB_001320-T",48.5055422004662,111.280129043384,87.9331064071815,119.794342136174,130.591418106623,141.207272819432
"AFUB_001330-T",67.6435529150356,139.679450955167,184.703416852622,122.243176754427,111.295657225864,122.520636363504
"AFUB_001340-T",93.2173548433541,167.767934517667,124.335364101203,198.123957560573,293.967401596345,300.653299995982
"AFUB_001350-T",82.0394016826321,49.7623939170645,30.081608448114,136.671445586298,35.9354251220618,24.2353980134144
"AFUB_001360-T",18.2911960811814,10.4554717486166,8.63236818306774,20.848186614859,11.9003545512915,15.7256381360143
"AFUB_001370-T",9.68755940595903,17.435205591612,15.4504759344399,25.315655175186,20.1811264272449,37.4976846059708
"AFUB_001380-T",0.169362926677605,0,0,0,0,0
"AFUB_001390-T",0,0,0,0.198554158236753,0,0
"AFUB_001400-T",40.7825927439674,40.5502755655807,39.3577464617834,45.0387015600367,59.4757325933255,74.0249579978521
"AFUB_001410-T",33.9064579208566,29.4448690866446,33.6516047814505,29.5183848578639,35.857304632666,53.5965578243272
"AFUB_001420-T",51.8928007340183,49.6211037582994,63.7624754945919,56.3893809392377,63.9286004888853,97.1904154418858
"AFUB_001430-T",86.3073474349077,102.209300850666,107.685135300642,80.1496952082358,63.0171947792678,70.5663129014819
"AFUB_001440-T",120.383168282442,67.6214699849718,59.3438734754623,202.922349717961,97.2339691346223,134.289982626692
"AFUB_001450-T",2.43882614415752,4.2669627947057,3.77483218852793,4.10345260355955,4.11434577484476,4.22999759987726
"AFUB_001460-T",356.136362217669,200.151638906626,165.712206849873,166.686215839754,155.589974713275,133.667924156122
"AFUB_001470-T",1098.18308916293,994.03278297591,1330.73076438369,968.050798483287,1016.29548671292,832.936292093479
"AFUB_001480-T",6.0970653603938,33.203187309796,35.4073406830914,24.4221614631206,45.3619641758201,44.6389158481165
"AFUB_001490-T",77.094004223646,96.8402748175923,123.194135765136,210.996885486256,122.597088025121,104.928822815779
"AFUB_001500-T",65.0353638442005,101.983236596642,104.261450292442,41.9611121073671,106.348026230797,150.712326249745
"AFUB_001510-T",13.7522696462216,29.2753208961265,38.5969275710724,27.9961363113821,38.3050799670673,57.4533203418624
"AFUB_001520-T",871.169022244267,396.997088098148,420.615797503104,1792.18292460464,550.489048608976,384.382370134729
"AFUB_001530-T",121.738071695863,125.522177046905,111.050295778787,141.172006506331,91.7394947137853,80.892483512947
"AFUB_001540-T",37.3953342104153,52.8142613463904,66.5131284071626,42.1927586253099,46.8722936374719,36.5770380695269
"AFUB_001550-T",235.753193935227,271.192330733713,309.9751734347,298.691638707488,363.364436342935,343.749510837085
"AFUB_001560-T",84.9185714361514,141.318416796842,124.423150896285,102.950331045756,175.432579019805,231.85363315092
"AFUB_001570-T",69.7097806205024,208.826854654802,231.171893716051,110.826312655814,171.057831613641,135.384805534895
"AFUB_001580-T",99.0773121063992,132.614943016913,156.465331101231,100.005111031911,111.347737552128,121.898577892934
"AFUB_001590-T",24.7947324656014,48.7168467422028,45.4442975874718,36.9972581514482,35.128180064972,47.9980315891955
"AFUB_001600-T",48.7426502978149,70.4472731602736,58.9927262951341,35.0448089287868,46.2212895591737,43.0464461634569
"AFUB_001610-T",117.503998528923,93.308020848465,91.2397423552719,73.9283315834842,100.072346916003,85.3961868398751
"AFUB_001620-T",103.108149761326,71.125465922346,57.9685470191769,90.209772558898,61.6891464595394,58.274437523015
"AFUB_001630-T",31.6369947033767,48.4625244564257,56.0664997923993,57.4814288095399,42.9141888414187,36.9751554906919
"AFUB_001640-T",64.0191862841349,71.3232721446171,99.6672746831482,84.2531478117954,119.784750406873,147.801092607476
"AFUB_001650-T",23.2365935401675,14.5528863528042,19.6349798333507,27.3673814769657,19.5561625120786,15.501697086609
"AFUB_001660-T",42.6794575227566,34.700862992706,36.3144708989392,28.8565376637414,34.2688546816184,28.1916898862408
"AFUB_001670-T",15.6830070103463,10.7097940343938,13.02170793717,7.5450580129966,12.4211578139301,9.18158302561594
"AFUB_001680-T",8.23103823653162,9.6359888277791,8.98351536339591,4.53365327973918,5.36427360517734,5.89711430100536
"AFUB_001690-T",128.986804957664,114.642834821994,108.738576841626,73.6966850655413,91.9478160188408,86.4661274092558
"AFUB_001700-T",51.8250555633473,115.321027584066,205.216264636793,90.1104954797796,124.940702706995,117.469521582474
"AFUB_001710-T",54.2638817075048,64.1739901111036,51.4430619180782,26.639349563431,46.84625347434,42.5736817258235
"AFUB_001720-T",20.1541882746351,104.667749613178,89.4547441886036,73.3988538281862,121.242999542261,130.632278819739
"AFUB_001730-T",14.0909954995768,19.5828160048414,24.112106382535,17.8367818816016,19.8165641433979,19.507753637081
"AFUB_001740-T",39.4276893305465,27.4668068639334,35.5829142732555,53.1463296880375,34.0084530502991,24.5091037404653
"AFUB_001750-T",848.067919045442,633.008169299354,662.556204749219,1228.02437633461,737.848022343204,852.244987019978
"AFUB_001760-T",54.5687349755245,90.6517658636814,64.0843604098927,47.9508292141758,78.30277053771,101.072060298244
"AFUB_001770-T",28.0465006578115,41.8784030579725,36.0511105136931,27.5659356352025,41.5601003585585,41.1056237352779
"AFUB_001780-T",77.9069462716985,39.1373739779298,53.6377317951294,55.0987789106989,37.2634734417902,33.5662750719672
"AFUB_001790-T",358.541315776491,397.336184479184,373.474288544046,236.577279539091,345.422763945036,315.906173694363
"AFUB_001800-T",84.4104826561186,49.0842011549921,41.845038989108,44.5423161644448,39.6591684499276,32.6207461967006
"AFUB_001810-T",193.785060704516,1008.38786310644,1018.26829842166,856.099345597465,838.076610237998,1223.38995290097
"AFUB_001820-T",149.649082012332,136.005906827275,149.003453519257,300.710272649562,124.914662543863,97.5885328630508
"AFUB_001830-T",326.125251610397,195.121709254588,188.068577330767,143.124455728993,139.497153897743,99.6786493241666
"AFUB_001840-T",54.534862390189,48.6603306786968,42.0206125792721,24.3228843840022,40.7268151383367,52.9496170149342
"AFUB_001850-T",89.9317140658085,130.862945048226,126.7933943635,86.271781753869,111.764380162239,117.718344970702
"AFUB_001860-T",22.1526708094308,43.6869170901656,38.0116822705254,14.2628070333401,25.0245967697836,21.8466934864249
"AFUB_001870-T",118.350813162311,115.575349869843,95.8631802295929,113.93699446819,138.221185904278,107.06870395454
"AFUB_001880-T",75.7729733955607,64.6826346826579,70.7561568361281,74.8549176552557,72.105211712311,63.4250816593362
"AFUB_001890-T",64.290166966819,69.9386285887193,60.075430101146,65.7876110957774,92.1300971607643,116.100992947219
"AFUB_001900-T",100.398342934485,112.043095900716,121.438399863495,118.735386625578,121.477361010448,140.062685233583
"AFUB_001910-T",613.737373694307,338.559478432907,374.498467820003,721.744365190596,441.745327370041,257.333148105474
"AFUB_001920-T",83.9362664614213,58.6636739192651,58.1733828743683,42.6891440209018,47.210815758187,45.484915368092
"AFUB_001930-T",14.7007020356162,59.7092210941268,57.471088513712,24.3890691034144,25.8318418268734,28.1170428697724
"AFUB_001940-T",42.510094596079,76.3249437649013,69.1174699945966,87.1321831062283,114.134035007244,116.772816095435
"AFUB_001950-T",31.1289059233439,70.5885633190387,70.4635341858546,22.5689893195776,38.1227988251438,35.9549795989567
"AFUB_001960-T",41.9003880600396,61.4329610310609,98.1163746366987,54.0398234001028,49.7106714188522,49.9637363561973
"AFUB_001970-T",7.51971394448568,13.6203713049546,15.2749023442758,18.0022436801322,8.61929399666845,10.6247586773388
"AFUB_001980-T",2.26946321747991,1.49767568290995,1.66794910655885,0.430200676179631,0.44268277324279,0.547411454101764
"AFUB_001990-T",13.7861422315571,28.5971281340541,37.1630765847323,28.9227223831536,36.0656259377215,49.8393246620833
"AFUB_002000-T",165.39983419335,175.482377186241,135.045353101212,85.9739505165139,87.8074300808641,85.0727164351786
"AFUB_002010-T",17.2072733504447,24.1606171488303,36.6070935492127,22.9660976360511,15.9105396736085,21.2246350158547
"AFUB_002020-T",21.4074739320493,20.4022989256789,20.8639949644993,5.26168519327394,7.86412926584251,6.54405511039836
"AFUB_002030-T",66.1531591602727,61.0090905547656,71.4877134618118,20.0208776222059,18.4103953342737,13.2125219149107
"AFUB_002040-T",242.45996583166,202.468797510373,207.147574128598,110.528481418459,103.874210733264,85.669892566926
"AFUB_002050-T",7.41809618847912,6.04721879514583,5.67687941530556,6.98248789799247,7.29124567694008,6.46940809392993
"AFUB_002060-T",9.72143199129455,8.90128000220063,8.95425309836857,16.5461798530627,11.327470962389,21.1002233217407
"AFUB_002070-T",4.36956350828222,4.18218869944665,3.59925859836384,7.77670453093948,8.33285220221723,11.2716994867318
"AFUB_002080-T",391.092870283927,146.91350708394,165.156223814354,249.814223421541,106.556347535853,126.128575492811
"AFUB_002090-T",82.0055290972966,64.0044419205855,98.9357180574645,72.803191353476,51.0647599017125,45.484915368092
"AFUB_002100-T",41.5616622066844,20.7413953067151,29.1744782322662,16.8440110904178,15.5720175528935,20.9011646111582
"AFUB_002110-T",1.1177953160722,0.565160635060358,0.526720770492269,0.330923597061254,0.182281141923502,0.174176371759652
"AFUB_002120-T",92.9125015753344,205.916277384241,179.377684617645,118.20590887028,172.516080749029,192.987419909694
"AFUB_002130-T",33.3306239701528,26.6473239430959,23.9950573224256,29.4191077787455,26.6130467208313,33.466745716676
"AFUB_002140-T",143.382653725261,167.711418454161,142.595017478268,195.906769460263,169.261060357538,153.77285392495
"AFUB_002150-T",24.4898791975818,24.4714554981135,31.8958688798096,29.5183848578639,30.8315531482038,37.9206843659585
"AFUB_002160-T",147.616726892201,247.625132251696,215.51658192642,192.498256410532,209.180630438784,236.655924543722
"AFUB_002170-T",46.5070596656705,32.2989302936994,28.2966102814458,18.0353360398384,19.2436805544954,21.2992820323232
"AFUB_002180-T",3.2178956068745,11.5857930187373,8.63236818306774,13.9980681556911,18.6187166393291,23.5635748651986
"AFUB_002190-T",69.9130161325155,56.0639349979875,51.0919147377501,117.01458392086,53.8510573568289,43.6187399563814
"AFUB_002200-T",394.581746573485,267.349238415302,239.13122980349,86.1394123150445,173.245205316723,116.424463351916
"AFUB_002210-T",17.613744374471,111.619225424421,60.3387904863921,120.356912251178,149.548656866667,94.9012402701876
"AFUB_002220-T",4.53892643495983,4.63431720749493,2.66286611748869,1.45606382706952,2.60401631319288,2.43846920463513
"AFUB_002230-T",31.4337591913636,16.0223040039611,14.8944928989203,14.4944535512829,18.5405961499333,17.1439314489143
"AFUB_002240-T",24.6931147095949,31.9315758809102,33.6516047814505,28.8234453040353,46.2733698854376,47.0276203751061
"AFUB_002250-T",20.1203156892995,23.9628109265592,20.922519494554,17.671320083071,13.8273266230542,16.1237555571792
"AFUB_002260-T",46.3038241536573,64.7108927144109,78.3350834782113,109.370248828745,69.891797846097,65.639609814566
"AFUB_002270-T",28.5545894378443,13.4508231144365,12.348675841541,12.2110807315603,10.9368685154101,24.4593390628197
"AFUB_002280-T",14.2264858409189,13.0269526381412,10.8563003251462,10.1924467894866,10.25982427398,11.1721701314405
"AFUB_002290-T",52.5025072700577,52.8707774098965,53.52068273502,43.8142842509101,48.0701411415407,42.9220344693428
"AFUB_002300-T",11.8554048674324,38.3744071205983,49.2776543060545,10.1262620700744,14.7908126589356,17.4176371759652
"AFUB_002310-T",11.5166790140772,10.7945681296528,10.2710550245992,6.15517890533933,10.7285472103547,9.33087705855279
"AFUB_002320-T",50.4024069792554,43.4043367726355,53.7840431202661,23.6610371898797,29.3993441759477,21.7969288087793
"AFUB_002330-T",62.9013909680627,42.0479512484906,45.2394617322804,87.1321831062283,56.7675556276049,64.221316501666
"AFUB_002340-T",67.9484061830553,101.870204469629,86.8504026011696,213.842828420983,250.16784720844,229.788399028627
"AFUB_002350-T",61.3093794572932,64.5130864921398,55.9201884672625,56.4886580183561,64.2931627727323,65.0673160216414
"AFUB_002360-T",2.5743164854996,2.71277104828972,3.77483218852793,5.75807058886583,3.30710071775496,4.60323268221938
"AFUB_002370-T",10.0262852593142,31.3381572140968,36.4315199590486,35.87211792144,54.8145433927102,41.5535058340884
"AFUB_002380-T",12.3973662328007,13.4790811461895,13.8117890929084,10.5895551059601,16.5355035887748,14.1331684513546
"AFUB_002390-T",94.9448566954656,89.3801544347956,127.086017013773,126.512091156518,138.715949003785,136.678687153681
"AFUB_002400-T",15.5136440836687,60.3874138561992,75.3503324454218,52.7492213715639,61.1423030337689,55.0646158148729
"AFUB_002410-T",306.885623139821,286.310377721577,238.048525997478,285.057586508564,321.231452395474,333.746810630316
"AFUB_002420-T",97.8578990343204,63.0436688409829,87.1430252514431,26.7386266425494,18.6968371287249,18.9852245218021
"AFUB_002430-T",67.0338463789962,48.2364602024015,42.7229069399285,42.2258509850161,57.3404392165073,60.9617301158782
"AFUB_002440-T",8.23103823653162,11.6140510504903,9.18835121858735,5.49333171121682,8.20265138655759,9.80364149618613
"AFUB_002450-T",308.78248791861,239.51507713858,242.759750666881,392.905586790827,222.174671841617,266.887966213433
