"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AFUB_082079-T",757.652607422609,3.62502768494835,0.468914630128706,5.42634818511065e-16,5.12301532156296e-12
"AFUB_055520-T",211.497701346079,3.8594196376019,0.548231303252425,1.01532854031536e-13,4.79285837455866e-10
"AFUB_079770-T",1123.9452715274,-1.73173374354001,0.254508436330579,6.11079169077641e-13,1.5348175064967e-09
"AFUB_024310-T",4020.89821202691,1.39115926814744,0.203300128926203,6.50277515727868e-13,1.5348175064967e-09
"AFUB_099480-T",286.404536008878,2.35809983257355,0.354690481925071,1.64273141002876e-12,2.58483787368025e-09
"AFUB_010860-T",383.534778552191,4.01692794162701,0.61246157909362,2.4166956203556e-12,3.25943190739674e-09
"AFUB_024600-T",106.417560580872,4.35336636884927,0.684555140685892,1.23310239465023e-11,1.4552149634866e-08
"AFUB_024940-T",197.601845032989,2.66549048923776,0.425732059791795,2.0154966534486e-11,1.95604050003397e-08
"AFUB_051700-T",714.639128773715,2.71551980164899,0.434434477393471,2.07185732447196e-11,1.95604050003397e-08
"AFUB_090280-T",1208.86661642646,2.66852842685768,0.433418782952466,3.74603802545671e-11,3.21512227257607e-08
"AFUB_041110-T",469.208204292775,2.96254115207897,0.492830664199713,8.98416980697046e-11,7.06829559563401e-08
"AFUB_026560-T",56.2580274303201,2.66176692919068,0.446550795029321,1.8719032889581e-10,1.35943376546565e-07
"AFUB_008120-T",1662.40536501556,2.43382159913991,0.420070478651414,3.33639647474277e-10,2.24992279414618e-07
"AFUB_050320-T",78.482835803929,3.48928204336589,0.611052989377567,6.27889341354519e-10,3.70493954483001e-07
"AFUB_039670-T",274.333891311682,2.00436785084766,0.358359643667727,1.24125461157881e-09,6.89334399289149e-07
"AFUB_007260-T",445.736197442667,1.78981104316032,0.321782527578597,1.56842101341697e-09,8.15226526065038e-07
"AFUB_097170-T",134.021026713304,1.7214559786538,0.309307115917691,1.64064230433595e-09,8.15226526065038e-07
"AFUB_027650-T",742.349750611315,1.96931866873278,0.356987268768916,1.93880406432059e-09,9.15212458562533e-07
"AFUB_061530-T",623.389418499575,1.47994411899153,0.268119264061601,2.25757714224153e-09,1.01494218094773e-06
"AFUB_068210-T",377.977234390342,2.58681915831838,0.474830989782776,2.54514706382079e-09,1.09221515588782e-06
"AFUB_060970-T",130.920954632399,2.46088278189993,0.463050018541253,5.81473865094927e-09,2.3868238088527e-06
"AFUB_037180-T",105.283588486884,3.16859510261004,0.604577337611665,7.74327219788189e-09,2.94303398015157e-06
"AFUB_068040-T",91.3465472603703,2.85090535412504,0.542388556797672,7.80399485600686e-09,2.94303398015157e-06
"AFUB_072920-T",3019.21884014355,1.53778963341102,0.29067448273112,8.10495535260467e-09,2.94303398015157e-06
"AFUB_045540-T",317.077863240425,2.26813425566776,0.434848045373197,9.53524524379398e-09,3.33415742024663e-06
"AFUB_084620-T",339.933458319949,1.66688354796434,0.32120558585113,1.25305360931439e-08,4.2250282591204e-06
"AFUB_080270-T",212.80811222941,2.6397847243671,0.51272884358725,1.30112874896335e-08,4.23584707550447e-06
"AFUB_019760-T",666.169520076347,1.66977003197516,0.323996661076809,1.54270269338979e-08,4.85488537609766e-06
"AFUB_097180-T",453.361333438636,1.46253728561163,0.287843847844257,2.40000862895565e-08,7.08077545811573e-06
"AFUB_100830-T",144.279465378665,1.90243325230278,0.375091697640269,2.69197399453407e-08,7.5592022590933e-06
"AFUB_014360-T",227.610390143153,2.51777482776667,0.503016308891801,2.72230565415922e-08,7.5592022590933e-06
"AFUB_047360-T",350.100758592614,2.01296090943912,0.406279250784443,3.85717576562809e-08,1.04044561152271e-05
"AFUB_086800-T",390.754817009573,1.35633993347508,0.271549611597457,3.98263800663898e-08,1.04444681724107e-05
"AFUB_101520-T",104.830821413139,2.60854782729528,0.53353905202928,5.1981201162921e-08,1.32173375852107e-05
"AFUB_020630-T",386.828829469641,1.97379760368924,0.403482026430796,5.31997487806383e-08,1.32173375852107e-05
