"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AFUB_071560-T",15308.1737082779,5.58375131345801,0.150275657622285,2.0652654469078e-303,2.06258060182681e-299
"AFUB_071550-T",4619.24265671993,5.32703803916413,0.190302557169703,1.42424115179512e-173,7.11194819148894e-170
"AFUB_071569-T",8588.14956163556,5.19081891434875,0.190891413932067,5.15272561697943e-164,1.71534235789245e-160
"AFUB_000050-T",3606.7844969263,-6.2659371856408,0.230839439772013,1.03087653536639e-163,2.57384098967604e-160
"AFUB_003610-T",2278.08204217918,-3.83317623522693,0.188246816613171,1.8818857273197e-93,3.75887855174838e-90
"AFUB_047590-T",4035.56143515937,-2.83116937467974,0.152175306387221,1.98147738828687e-78,3.2981691128035e-75
"AFUB_092090-T",112763.518626774,4.60548364675101,0.264918388427379,6.37618766377765e-69,9.09699802830677e-66
"AFUB_071540-T",2570.3923892646,4.19450622717985,0.254594538075934,3.30915981111767e-62,4.13107237920402e-59
"AFUB_000060-T",2343.43994938183,-5.63579936139831,0.350654270177213,1.76250026282226e-59,1.9557877916451e-56
"AFUB_090430-T",4506.58214095204,-2.67313443943942,0.166579184963726,3.58529374624756e-59,3.58063286437743e-56
"AFUB_071530-T",763.717183234488,3.65544720448978,0.232776057525358,7.81567177138133e-57,7.09591945279867e-54
"AFUB_033620-T",492.368395644286,-4.62886572037802,0.298257554848741,1.39759621758476e-55,1.16314945208492e-52
"AFUB_063960-T",27261.0089047429,-3.2798184264825,0.213100230638855,9.75967952537708e-55,7.49768610922622e-52
"AFUB_092070-T",3713.15814999189,2.79529284856609,0.181608995364109,1.15874071879e-54,8.26595968468266e-52
"AFUB_086630-T",764.720679127393,5.59351053250614,0.374406877121032,1.21101346240311e-51,8.0629276326799e-49
"AFUB_099400-T",27354.3079689676,-2.73405688075212,0.189072209376894,1.25744708547662e-48,7.8488275266594e-46
"AFUB_049200-T",7919.42867028126,-3.04080228297293,0.218882183807556,4.00253571424741e-45,2.3513720104817e-42
"AFUB_095010-T",1531.10816013999,4.19504674328391,0.302934428427325,7.32429210063482e-45,4.06376140050222e-42
"AFUB_017380-T",10156.2680250367,-3.12697386752478,0.226358623424701,1.140343206141e-44,5.99400399985797e-42
"AFUB_054870-T",2309.61415189108,-2.21722690694818,0.160979275318014,2.44892871232267e-44,1.22287255249832e-41
"AFUB_091070-T",924.986976964581,2.19644824225645,0.163532910436011,2.69118363032161e-42,1.27985004362009e-39
"AFUB_092080-T",1791.92932602396,2.40620961074853,0.17929404464024,3.06235652211804e-42,1.39017066301786e-39
"AFUB_049210-T",552.689442668384,-3.6761398897122,0.27448888890557,4.02347799201717e-42,1.74706411766415e-39
"AFUB_044830-T",937.079194594533,-2.41628075701908,0.181699210863785,1.48074428270752e-41,6.16174714641666e-39
"AFUB_000690-T",5545.17007883498,-2.54018172978228,0.20330844844548,4.89395438296594e-37,1.95503689690723e-34
"AFUB_079720-T",775.589910394854,3.65698281318851,0.297579487853546,6.2487267679408e-36,2.40023208582403e-33
"AFUB_071880-T",1470.53552121605,-1.85175372721705,0.153818991356569,1.61484275366683e-34,5.97312391884096e-32
"AFUB_045630-T",531.989006087328,3.61747274968159,0.302167798245099,2.90398792585273e-34,1.03579026483897e-31
"AFUB_000020-T",907.236489617578,-2.29622829919864,0.194812881950298,2.81419051363101e-33,9.69148988263203e-31
"AFUB_079740-T",530.7287525751,2.84082429163102,0.242308346243687,5.71609163183999e-33,1.90288690423953e-30
"AFUB_000340-T",1960.82034043948,-2.20239830930471,0.188873386449628,1.27141230734904e-32,4.09599829467578e-30
"AFUB_051820-T",8503.80754524911,-1.91799885194723,0.165696700686418,3.84434881857063e-32,1.19979723909578e-29
"AFUB_006090-T",9889.52182670806,-2.47605818141835,0.215887078457055,1.11250203896136e-31,3.36683571609307e-29
"AFUB_028410-T",2637.35857237887,-2.36619052435906,0.207232864227269,2.10781037590168e-31,6.19138300709707e-29
"AFUB_062080-T",671.751277116455,-1.99605791503282,0.17466020120327,2.1714979531926e-31,6.19621430243844e-29
