"","Comp_Azole_1","Comp_Azole_2","Comp_Azole_3","Del_Azole_1","Del_Azole_2","Del_Azole_3","OE_Azole_1","OE_Azole_2","OE_Azole_3","WT_Azole_1","WT_Azole_2","WT_Azole_3"
"AFUB_000230-T",19.3880687996089,22.1973855753698,27.3597966269111,6.54133543643767,5.33860163088939,7.97134158565196,28.7612495145715,43.2292776101203,19.6133838190494,19.413961675287,8.14505678335102,10.8660510873478
"AFUB_000240-T",32.5467580932063,26.9991516260003,38.911049174508,27.6281720332241,24.0540403028141,29.5778727257086,30.4118951388861,32.0445990298259,29.0278080521932,23.2784963661357,23.487381924354,30.7821830803221
"AFUB_000250-T",1.53984661946352,1.32264214568266,1.04199443083992,1.04882171554697,0.667325203861174,0.550651885850958,0.475185861545095,0.643366467008087,0.784535352761978,0.943311617451251,0.710841319274271,0.565630056601664
"AFUB_000260-T",5.73942830890949,10.2073469938553,12.2955342839111,5.02330400604074,5.82392905187933,9.59707572483098,9.70379548839456,9.15559972280739,12.5778732362162,4.77741690128537,5.68673055419416,7.02572070305224
"AFUB_000270-T",61.3488891799898,71.7102067680988,69.3670578244863,96.0775892583946,85.9636194428439,111.54633916238,119.271651247819,66.9596022970725,58.6629983129763,28.0559132674211,46.32315930604,34.1759634199321
"AFUB_000280-T",6.6143411608774,14.4628043321386,10.6581144640198,15.4287194471251,17.9267816128161,15.6018034324438,15.1309182228833,15.1933465670371,16.5258575920507,13.449797900434,12.1731575925719,9.377550938396
"AFUB_000290-T",38.0762073176434,45.3723762149398,37.8392834742155,64.2265297915209,64.0935525344846,65.6849035265071,47.1934589860839,49.7371768725483,50.2355701687912,87.7279804229663,79.5549909821121,47.3640747396446
"AFUB_000300-T",295.510564880681,167.084206707868,108.218564460089,117.744037855878,131.038403667285,107.53444685118,113.094235047733,116.869993218431,101.458136426541,276.055580436056,166.869999699635,184.425168455121
"AFUB_000310-T",57.5342691454098,62.5667241088143,86.396223951356,80.1796600964195,77.4703895755199,71.4274160503814,58.3478218413003,67.6524584923119,49.9824942485454,67.7054306073882,58.8221191699459,73.8593773909857
"AFUB_000320-T",4.58454334431185,2.84655592223006,2.44124409511068,2.9256605749468,3.5186238021771,4.01189231119984,2.57600756521814,3.19208747092474,1.61968588957312,4.26011698203791,4.29466630394872,2.58999025917604
"AFUB_000330-T",0.839916337889193,0.833839613582544,1.01222316138735,2.01484171670865,1.36498337153422,1.41596199218818,1.4005478024487,1.53418157517313,1.5184555214748,2.67778781728097,1.54015619176092,2.41137024130183
"AFUB_000340-T",246.340462600085,196.326099363504,297.950864681313,84.9821595307662,86.418613900022,112.831193562699,304.544117686033,252.174910203054,320.444730215231,86.7238099914859,102.657333858526,85.7673785825996
"AFUB_000350-T",8.39916337889193,7.93585287409594,8.0382427521937,9.35659372553742,7.85623762727473,10.9081516435237,9.55373679527506,9.99692510274105,10.5532658742498,6.51189310111508,6.39757187346843,7.71043077157005
"AFUB_000360-T",5.94940739338179,4.22670424815979,3.63209487321345,4.16768629072611,4.39827975272137,2.22882906177769,5.20203469480946,5.59233929014722,5.33990191718637,8.21593989393025,6.39757187346843,6.66848066730383
"AFUB_000370-T",23.7276365453697,15.2678908555976,16.5528258156285,10.3778148696226,11.5265262485112,8.73176561849376,14.4806638860321,15.2923260234999,14.6024805981826,20.5094203278111,13.5652218428173,16.0460316056998
"AFUB_000380-T",47.140304464031,34.9925106803433,35.1300979540317,20.4796240246276,17.8964486490042,12.6912148929459,22.6088430966719,25.0665473491997,65.4454329755637,24.221807983587,14.8684309281535,12.5331712541737
"AFUB_000390-T",25.2324866507545,33.2385721828076,27.3300253574586,48.3562012010076,59.9986024198819,36.1856953559201,28.8612886433179,27.2935851196123,26.446433665686,67.4619953512717,42.4727688266377,25.4533525470749
"AFUB_000400-T",21.8028282710403,23.5200277210525,26.4666585433341,34.3351108984323,37.9162047648394,33.4324359266653,32.0875505453872,28.7782769665541,28.8506549080211,34.3852299264488,33.3206868409814,27.5372527556073
"AFUB_000410-T",93.8256542450386,119.69911418428,102.353624377933,124.368175006701,132.706716676938,113.014744191316,122.422883803328,126.792683728825,118.793836963378,317.865585674057,215.651485234832,243.99494441617
"AFUB_000420-T",53.9646247093807,70.8476140643927,74.7556575954014,101.01809155005,102.131089154571,88.7073966587519,87.3591691777377,74.556275580591,75.1635483130024,50.7562509002802,121.64272076081,90.7389690800985
"AFUB_000430-T",30.1669951358535,42.6695857433274,60.0188792163796,79.6276486671843,89.7552399193279,72.7909350058219,66.1508738835145,58.7690522747772,55.8791631902725,44.2443577991651,99.5177846983979,64.8390664883381
"AFUB_000440-T",64.6735580174679,84.8216158644312,84.0740649340556,65.0821475068355,62.9105669458216,58.9459733044264,63.5748663182963,68.5680184645927,72.9111726228148,52.6733035421973,89.0624936274055,86.0055386064319
"AFUB_000450-T",185.761496729827,178.125393315306,168.773326526615,109.79507327489,97.4294797637314,123.713123687849,180.420568694016,170.690072670069,197.702908896018,150.229982430865,130.113579815495,133.548233363951
"AFUB_000460-T",9.62404137164701,10.8399149765731,8.24664163836168,29.9190194645503,28.1489904174168,29.3943220970916,31.2872375154165,27.0461364784554,29.1796536043407,20.0529792225927,36.5194727777156,14.0812114090835
"AFUB_000470-T",5.59944225259462,10.4661248049671,12.3550768228162,9.60499886869328,10.3132076960363,9.43974661458785,12.7049693507846,8.95764080988183,14.880864110453,5.26428741351827,10.7218565657202,4.64412046472945
"AFUB_000480-T",2.27477341511657,2.01271630864752,3.27483963978262,1.65603428770574,1.57731411821732,1.31107591869276,2.57600756521814,2.00433399337135,3.46714010736745,2.31263493310629,1.36244586194235,1.13126011320333
"AFUB_000490-T",95.9604416038404,57.8512173285544,39.8339585275377,34.6111166130499,29.9083023185053,35.4252713230783,38.3149863098466,43.5509608436244,38.5687702454598,30.2772599794837,22.5988302752612,35.3072235331354
"AFUB_000500-T",65.3034952708848,108.859199207707,101.877284066692,120.58689671644,116.903242530953,132.287560196099,139.90472155175,138.942412009631,128.891566181186,100.660478404153,141.664751253701,118.663231874433
"AFUB_000510-T",215.893495351601,200.236519620305,150.553309621643,148.021864749431,153.636461707129,155.310053328344,146.682372524315,149.632193307612,137.470839877518,268.569946310475,160.146625554833,189.009748913893
"AFUB_000520-T",26.9823123546903,38.2703629544264,41.6797772335969,40.4900383344053,40.9191681822147,42.9246255780009,31.1621886044836,36.3502053859569,34.1399416411583,29.3035189550179,39.451693219722,45.5778745609025
"AFUB_000530-T",158.534208776585,133.903140705307,89.9092337467591,146.11742531857,155.486772499653,144.611673831811,154.585463695275,130.454923617948,143.291586043172,80.7292168096183,218.761416006657,139.919014001464
"AFUB_000540-T",155.454515537658,135.772091563337,129.653878465939,147.966663606508,145.05223294837,136.194566433804,113.91955785989,121.076620118099,110.138640490972,284.819249656249,145.426286568195,153.345285345009
"AFUB_000550-T",29.7470369669089,45.3723762149398,43.0492556284151,48.301000058084,57.8752949530509,53.0985747070567,40.390798231333,41.2744333449804,42.3396014571222,53.7687621947213,67.944582767299,53.5264653563048
"AFUB_000560-T",3.04469672484833,9.20098883953152,8.57412560233994,21.362842311404,18.897436454796,22.262069099403,23.7092735128816,22.7405301223243,21.6632987730404,18.1967853947048,20.9402005302879,12.1163912124672
"AFUB_000570-T",50.6399558719026,41.7782399494978,44.4485052926859,47.2521783425371,43.8614656719662,45.1272331214047,43.3169427471634,43.2787673383517,49.0208057516113,52.6733035421973,57.2523445898819,51.6211851656466
"AFUB_000580-T",25.1274971085184,34.1299179766372,48.2294565131622,54.6491314942894,55.6913215585961,60.1259416312498,55.0215208104846,54.8593637444973,52.3107927148067,28.2384897095084,81.0062920089638,49.5075149541351
"AFUB_000590-T",8.99410411823011,11.8462731308968,10.8367420807352,17.6091645926044,20.9904109578151,16.4408920204072,15.8562019062942,15.0943671105744,12.9321795245603,14.271391889827,20.67363503556,16.7605116771967
"AFUB_000600-T",7.45425749876659,11.5299891395379,7.91915767438342,21.3904428828658,23.7810436285073,20.452784331607,17.2567497087429,16.2078859957807,16.4246272239524,18.044638359632,24.3166967968407,13.4560413465238
"AFUB_000610-T",297.400376640932,255.787489738976,354.010165060501,341.88827869685,321.165420840096,324.019302545728,257.200600006829,296.369237513687,281.597576457501,422.968757502335,227.173038284736,306.482180669165
"AFUB_000620-T",189.471127222171,159.550897095501,177.794021170744,180.673340788696,187.124053755435,160.475692447993,149.633526822332,138.447514727317,148.909871472628,366.0353369781,187.425161181983,218.690441883991
"AFUB_000630-T",743.675924172723,1718.85972758498,2198.96550430567,1874.02360111074,2046.71673320603,1818.40985619011,2032.72006677898,1827.45770467236,1631.17553635227,1641.42307317921,1574.12848314457,1417.91547188845
"AFUB_000640-T",10.2539786250639,3.82416098643029,2.85804186744665,2.01484171670865,2.09297450301914,1.5208480656836,1.77569453524746,2.276527498644,1.72091625767144,1.79533501385883,1.71786652157949,1.93505019363727
"AFUB_000650-T",69.7480525588818,63.6880946236322,75.3213117150002,69.0566297973293,61.6972483933467,63.3774099096079,66.901167349112,70.9187805555838,63.9522850461135,47.135151465548,64.2719026177153,69.4831869530675
"AFUB_000660-T",145.935463708247,111.849520580555,100.775747096947,56.4983697822274,65.397869978395,55.4322898423298,80.2563910367478,76.9317825356978,71.1143335890696,52.9167387983137,94.6011322400842,83.6239383681091
"AFUB_000670-T",3.95460609089495,6.8719885395251,9.52680622482216,5.21650800627308,4.03428418697891,5.58518341363115,7.67800313128127,7.57192841940287,8.5792736963326,4.74698749427081,3.93924564431158,4.61435046175041
"AFUB_000690-T",311.678954385048,341.241673586125,681.3452726915,256.326507165387,227.55789451666,350.450593066574,416.312834277876,438.7511856354,423.699705675517,217.052960234831,394.842734468554,522.25516226121
"AFUB_000700-T",26.2123890449586,38.4141284050441,52.873774547763,40.0484291910171,33.5482579759299,52.7839164865704,55.7718142760822,53.8448243157538,56.6636985430345,57.1464263733371,38.8593254536601,48.8228048856173
"AFUB_000710-T",10.6389402799298,9.40226047039627,11.0153696974506,10.681421155702,12.1938514523724,9.85929090856953,9.85385418151407,8.36376407110513,9.03481035277504,28.5123543726394,13.2394195714833,14.1705214180206
"AFUB_000720-T",3.07969323892704,1.86895085802984,2.17330267003756,2.76005714617623,2.27497228589037,1.99283539641299,2.60101734740473,2.10331344983413,2.40422124233509,6.39017547305686,3.55420659637135,3.48309034854709
"AFUB_000730-T",10.8139228503234,14.8941006839916,11.3130823919763,14.3522971601164,12.4668481266792,12.2454490805904,15.0308790941369,13.0405433889716,11.2365708589135,13.723662563565,15.3127067526999,13.5453513554609
"AFUB_000740-T",8.04919823810477,9.89106300249639,10.9558271585455,8.77698172484041,6.30925647286928,6.05717074436054,7.152797705363,6.260450621271,5.01090322086683,10.8328688971821,8.50047744298815,7.53181075369584
"AFUB_000750-T",103.939646813788,45.7749194766693,43.614909748014,27.9041777478417,30.8486241966733,29.5254296889609,46.6682535601656,50.5785022524819,44.1111328988428,54.955509068289,73.8090236513118,94.8769994941843
"AFUB_000760-T",51.1649035830834,38.1841036840558,37.392714432427,32.7894788965736,33.6695898311774,36.4741320580325,41.3161601722366,42.7343803278064,38.6700006135581,55.5640972085801,53.1353886157517,73.1151273165098
"AFUB_000770-T",227.93229619468,118.175200407733,120.782040169073,82.8569155282105,97.2171490170483,75.0459855859734,114.044606770823,122.858250334429,97.7379203989277,219.426453981967,241.804522106464,275.908387609696
"AFUB_000780-T",106.389402799298,112.453335473149,123.342369341994,65.0545469353738,60.2715990941887,69.9852325398194,104.040693896189,125.233757289536,110.088025306923,135.654296470893,92.6463186120799,124.61723247024
"AFUB_000790-T",105.129528292464,46.0049441976576,39.6553309108222,23.2948823137274,29.6353056441985,23.4944804629742,41.0910721325574,44.1200927182854,39.3786131902464,77.4732702590608,44.783003114279,63.3505663393863
"AFUB_000800-T",185.481524617197,119.526595643539,110.272782052316,100.5488818352,102.282753973631,90.7002320551649,110.493217700328,117.414380228976,102.242671779303,172.56516717955,161.420216251866,186.449528657696
"AFUB_000810-T",233.566734961353,138.503635125073,136.411956631672,113.879957851231,115.629258050854,122.638041434521,123.423275090792,131.296248997881,119.29998880387,168.183332569454,159.050745187618,211.426561157106
"AFUB_000820-T",21.347873588017,23.980077163029,22.4177658977846,40.5452394773288,41.1618318927097,43.3441698719826,47.9437524516814,38.0081112817085,38.2650791411649,20.1746968506509,61.665484447043,45.9648845996299
"AFUB_000830-T",191.220952926106,163.576329712796,159.693089343581,148.518675035743,144.56690552738,151.691483792752,144.256423652216,145.49980100029,140.786134432738,161.732298282368,217.517443697927,248.132974830256
"AFUB_000840-T",32.3017824946552,33.2385721828076,35.1598692234843,43.2224949091198,51.7480362630528,41.456220549065,35.0637146255907,33.257097371495,27.4081221626201,45.9179751849657,36.9637486022621,32.9256232948126
"AFUB_000850-T",21.102897989466,16.6767922716509,16.4337407378182,22.2460605981804,24.1147062304379,24.805556381667,20.6080605217452,20.8599204495314,20.726917868131,24.1305197625433,25.1756300576304,24.1732424189764
"AFUB_000860-T",18.6181454898771,14.2040265210268,13.6650126787293,19.6516068807748,21.7487350531119,17.384866681866,17.431818184049,19.3999734667054,16.1715513037066,18.2272148017193,21.7991337910776,15.2124715222869
"AFUB_000870-T",14.0336021455653,2.90406210247714,2.3221590173004,2.59445371740566,1.60764708202919,1.67817717592673,3.17624233769616,2.37550695510678,3.74552361963783,3.89496409786323,1.6290113566702,1.16103011618236
"AFUB_000880-T",62.5737671727449,51.4392782310059,54.0646253258657,83.5469298147545,71.1004671750269,82.0995740285405,66.8011282203657,69.3351092521792,63.4208256135973,65.0580721971217,85.152866371397,85.231518528977
"AFUB_000890-T",40.840931929862,26.9128923556297,25.4842066513993,21.9700548835628,23.2653832437055,18.2501767882032,20.9832072545439,17.4698740656811,20.8028406442047,31.9508773652843,14.7795757632442,22.178652219381
"AFUB_000900-T",116.433402339889,95.000209768163,77.2266729599646,108.994656702499,103.496072526106,96.3378585055438,87.759325692723,77.7236181874001,72.3290980062494,140.97944269844,82.7833953071494,86.958178701761
"AFUB_000910-T",778.39246613881,319.389325092238,248.530557390048,187.739087082907,177.599503118508,179.748508452777,187.023151191275,275.063909510073,228.628786350055,289.931390034694,168.084353620062,215.266891541402
"AFUB_000920-T",9.09909366046626,6.52695145804267,7.53213117150002,7.8385622951405,7.64390688059163,7.86645551215654,5.32708360574238,6.30994034950239,5.94728412577628,6.08588140291129,3.22840432503731,5.74561057495374
"AFUB_000930-T",15.0135045397693,15.7854464778213,13.8734115648973,26.4413474603683,30.5756275223665,24.8579994184147,15.7811725597345,14.5004903717977,17.5634688650585,21.7570260154079,15.0757596462752,14.0514414061045
"AFUB_000940-T",14.0336021455653,14.4628043321386,14.2008955288755,25.8617354596713,26.8750059373182,25.6708664880042,11.2043824195896,12.8178396119304,12.5019504601425,14.6669741810162,12.0546840393595,12.741561275027
"AFUB_000950-T",6.43935859048382,3.2778522740831,2.08398886167985,2.01484171670865,1.85031079252416,1.75684173104829,1.75068475306087,1.97958912925565,1.54376311349938,1.09545865252403,2.28061589933828,1.57781015788885
"AFUB_000960-T",4.19958168944597,8.51091467656666,8.63366814124508,17.6367651640661,17.1381245537074,18.4861704535679,17.4068084018624,16.7770178704417,15.1592476227234,16.2493033457732,17.7414145935537,13.4560413465238
"AFUB_000970-T",1.9248082743294,2.27149411975934,1.72673362824902,3.47767200418205,5.70259719663185,5.50651885850958,4.12661406078635,2.89514910153639,4.02390713190821,4.41226401711069,3.2876411016435,3.00677030088253
"AFUB_000980-T",41.0509110143343,30.4782755309482,42.7217716644369,46.9485720564577,43.4368041786,53.9638848133939,47.1684492038973,31.9703644374788,27.2815842024972,25.8345665553584,36.4306176128064,27.1502427168799
"AFUB_000990-T",25.792430876014,22.4561633864816,36.5293476183025,29.0634017492357,28.6343178384067,30.7316195341582,32.0125211988274,33.0343935944537,24.9532857362358,5.69029911172206,14.3056815503947,11.074441108201
"AFUB_001000-T",202.314847889059,224.67664622531,224.088345169489,131.213116729218,117.115573277636,180.535154003993,190.124364182411,169.403339736052,175.761226610708,49.5086452126834,35.1866453040764,46.5602846592106
"AFUB_001010-T",0,1.1213705148179,1.60764855043874,1.76643657355279,1.12231966103925,1.809284767796,1.50058693119504,1.1135188852063,1.49314792945022,0.243435256116452,1.03664359060831,0.535860053622629
"AFUB_001020-T",0.629937253416895,0.948851974076688,1.5481060115336,1.07642228700873,1.00098780579176,0.97019617983264,1.22547932714261,0.915559972280739,1.0123036809832,0.365152884174678,0.829314872486649,1.07172010724526
"AFUB_001030-T",2.37976295735271,1.06386433457083,1.72673362824902,1.26962628724107,0.879655950544274,1.12752529007577,1.02540106964994,1.43520211871035,1.18945682515526,1.46061153669871,1.15511714382069,1.57781015788885
"AFUB_001040-T",88.4011945628376,32.9510412815723,29.9796683387372,35.880742900291,35.5805665513253,31.859144824234,23.2841072157096,22.6168058017458,23.0805239264169,46.4048456971986,19.1927156204053,31.1989631220286
"AFUB_001050-T",143.730683321288,161.448601043655,120.722497630168,171.427149349006,174.930202303063,164.644913869436,213.908667041852,191.37677907079,182.265277761025,83.224428184812,253.000272885034,155.518495562479
"AFUB_001060-T",46.7903393232438,41.6632275890037,45.2225582984527,55.4219474952187,61.9399121038417,53.3607898907952,66.6260597450596,58.1009409436534,64.7368203988755,53.1297446474156,59.8291443722511,40.3383540365923
"AFUB_001070-T",75.1375157270041,173.294874174552,226.857073228578,186.193455081049,195.344286948453,202.115463625675,191.699980460166,195.657640562806,208.635788650637,130.511726685433,194.444719209816,170.165337028164
"AFUB_001080-T",54.1396072797743,58.6563038520135,79.2808905521919,113.217544136149,112.049968321053,103.810991242092,116.420536078548,100.365168853262,104.191356365196,48.3523277461302,160.265099108045,81.2423381297863
"AFUB_001100-T",71.8478434036048,51.6405498618707,55.4043324512314,78.5236258087138,82.1416660025481,71.5585236422507,71.2028498852044,65.7471039554034,67.3435023774072,53.8296210087504,93.1498312132325,64.3032064347155
"AFUB_001110-T",44.4455728799698,49.0527717507524,66.3006170708717,69.1670320831764,68.2491685767109,73.9709033326453,59.7983892081222,63.3468521361809,61.573371395803,70.4745066457128,72.8019984490065,75.0501775101471
"AFUB_001120-T",5.63443876667334,6.61321072841328,4.16797772335969,9.24619143969037,9.76721434742263,7.49935425492257,6.67761184381791,6.260450621271,5.56767024540758,43.4531932167866,25.3829587757521,27.3586327377331
"AFUB_001130-T",4.89951197102029,6.95824780989571,6.25196658503954,5.32691029212013,5.03527199277067,5.55896189525729,6.57757271507157,6.21096089303961,3.97329194785905,7.02919302036254,3.37649626655279,3.63194036344226
"AFUB_001140-T",44.305586823655,65.7583171125269,50.8493282249883,54.6767320657511,58.3909553378527,55.2487392137128,55.8968631870151,63.7922596902634,56.3093922546903,49.4477863986543,67.4706885544495,67.280206732619
"AFUB_001150-T",128.157234556259,71.5664413174811,52.9333170866681,68.3390149393235,72.3137857275017,66.6813212247136,48.9441437391447,46.0749369834253,45.123436579826,96.461220236144,74.7864304653139,93.3884993452326
"AFUB_001160-T",16.3783685888393,14.0890141605326,13.545927600919,10.2398120123138,12.9218425838573,9.59707572483098,9.05354115154338,7.81937706055983,6.57997392639078,8.55066337109037,11.1068956136605,12.2057012214043
"AFUB_001170-T",14.7685289412183,15.6704341173271,14.8856347262846,31.3266486091002,33.3055942654349,28.057024660025,21.4083735517158,19.1277799614327,18.4492345859188,23.0654905170338,31.8990042024329,17.3856817397564
"AFUB_001180-T",4.89951197102029,6.26817364693085,7.11533339916405,9.35659372553742,11.0411988275212,8.54821498987678,8.50332594343853,8.04208083760109,8.17435222393932,7.85078700975557,9.53712103359646,5.65630056601664
"AFUB_001190-T",1114.28900826633,611.98077018934,616.443905284899,467.746884562486,422.174190333628,442.094799783198,388.051780407036,466.020025890896,387.68700222454,843.229297780374,383.883930796409,714.12283146109
"AFUB_001200-T",615.063734933441,706.262152704415,584.767274587365,500.70196688783,585.213870822437,530.041772409108,613.940133116262,572.299217267809,621.351999387486,444.725783517743,710.752464109361,579.532647992873
"AFUB_001210-T",40.7709389017046,36.2863997359024,29.026987716255,30.8022377513267,31.0002890157327,27.1130499985662,26.9855549793241,27.9122067225047,27.3068917945217,33.7462123791431,24.5240255149623,24.709102472599
"AFUB_001220-T",144.535603145099,93.9363454335921,92.6481905363955,122.601738433148,125.639136108772,103.968320352336,83.9078192359891,110.26311449954,101.179752914271,276.938033239478,347.186747688875,461.494586181
"AFUB_001230-T",110.239019347957,123.494522080587,147.04029982624,117.606034998569,120.209535586447,124.971756569794,123.373255526419,127.064877234097,143.67119992354,125.856027412206,129.313883331311,159.448135955711
"AFUB_001240-T",0.0699930281574328,0.057506180247072,0,0.0276005714617623,0.0909988914356146,0.0262215183738551,0.0250097821865839,0.0247448641156957,0.0759227760737398,0.0608588140291129,0.0592367766061892,0.0595400059580699
"AFUB_001250-T",53.6146595685935,53.9695501618771,45.6691273402412,52.4410857773484,51.2930418058748,39.463385152652,41.6412873406622,40.9032603832449,41.4538357362619,45.3702458587037,59.7699075956449,43.0474243076845
"AFUB_001260-T",918.448515481833,471.981974377843,413.254991271114,631.94268418851,715.979277815416,522.017987786708,347.635972393517,360.458435573339,340.235267178453,787.513053536721,593.345172875894,624.336502476321
"AFUB_001270-T",0.594940739338179,0.460049441976576,0.357255233430831,0.248405143155861,0.151664819059358,0.183550628616986,0.400156514985343,0.296938369388348,0.379613880368699,0.304294070145565,0.325802271334041,0.267930026811314
"AFUB_001280-T",14.1385916878014,10.3223593543494,10.6283431945672,9.32899315407566,7.79557169965098,6.00472770761283,7.35287596285567,9.55151754865852,14.1975591257893,10.8937277112112,8.2635303365634,7.53181075369584
"AFUB_001290-T",104.254615440496,71.3364165964928,75.1129128288322,73.0311120878231,75.6807447106195,77.117485537508,76.2298161047078,66.7368985200312,74.2018598160683,48.6566218162758,94.2160931921439,75.4074175458955
"AFUB_001300-T",78.0772229096163,39.5930051001091,55.8509014930199,36.5431566153733,40.4035077974129,33.4062144082915,32.7378048822384,32.1683233504044,30.7740319018892,43.7270578799177,37.2006957086868,43.1962743225797
"AFUB_001310-T",82.1018220286687,100.952099423735,117.388115451481,117.744037855878,146.35655039228,124.893092014672,145.882059494344,110.881736102432,102.267979371327,169.887379362269,366.616410415705,229.883963004108
"AFUB_001320-T",50.1150081607219,113.229668906485,89.4626647049706,138.996477881435,143.808581432083,135.198148735597,145.281824721866,124.639880550759,139.267678911263,93.6312853837903,187.899055394832,114.108421418641
"AFUB_001330-T",69.8880386151966,142.126524480638,187.916252784617,173.165985351097,185.334408890535,171.383844091517,162.438535301863,150.523008415777,165.865958129097,153.972799493656,214.703696809133,174.630837475019
"AFUB_001340-T",96.3104067446275,170.707096063433,126.498123903967,236.205690569762,240.206740426211,261.376095150588,243.545258932954,228.914737934301,223.18765406477,95.5483380257073,199.687173939464,138.341203843575
"AFUB_001350-T",84.7615570986511,50.6341917075469,30.6048649972412,34.0867057552764,31.3036186538514,28.7912271744929,33.1379613972237,28.8277666947854,28.8253473159965,57.0855675593079,22.9246325465952,31.9729831994835
