"","OE_Azole_1","OE_Azole_2","OE_Azole_3","OE_GMM_1","OE_GMM_2","OE_GMM_3"
"AFUB_000360-T",5.16635912031648,5.58110342698962,5.32042728652457,6.85431289238987,8.30551800752674,4.50559074377431
"AFUB_000370-T",14.381355435881,15.2616014065468,14.549225328553,5.67253480749506,5.76685023918838,3.55185255713595
"AFUB_000380-T",22.4537915613755,25.0161848298252,65.2067533789219,55.1299476603427,50.0524990868687,60.1512808055709
"AFUB_000390-T",28.6633578117559,27.2387481414582,26.3499834806548,35.8078759723126,37.4845265547245,18.515675830255
"AFUB_000400-T",31.8674939969521,28.7204570158802,28.7454365243507,35.3351647383547,30.9968200356376,32.6573110114444
"AFUB_000410-T",121.583307182448,126.537937875641,118.360595653774,172.510055942519,170.623547294248,189.399248856907
"AFUB_000420-T",86.7600596503147,74.4064806438926,74.8894267344927,139.390725113342,80.9552943903456,80.8375331985201
"AFUB_000430-T",65.6972109290245,58.6509762792051,55.6753717945319,82.2812991608008,52.4658005456595,88.5661012626585
"AFUB_000440-T",63.1388696338678,68.4302548503905,72.6452654619776,50.0187574431726,46.730291883858,73.9640407499885
"AFUB_000450-T",179.183243720976,170.347130262719,196.981886077393,65.6773170680288,94.9336379049,76.4634925494545
"AFUB_000460-T",31.0726695169034,26.9917966623879,29.0732353619091,20.4152164165578,12.0351657165671,11.6421833817234
"AFUB_000470-T",12.6178386207729,8.93964354234621,14.8265935757177,14.8313149654298,10.2173542281272,14.7336106073788
"AFUB_000480-T",2.55834129515672,2.00030698046973,3.45449544196145,2.15674500493302,4.57587029848643,2.00613894430827
"AFUB_000490-T",38.052221982331,43.4634603163794,38.4281098799215,54.8049586869966,71.1767222456349,60.8419188027917
"AFUB_000500-T",138.945254418511,138.663255497994,128.421498437297,103.641938045274,69.7663512632246,105.766276145826
"AFUB_000510-T",145.676424233924,149.331559393833,136.969483509012,111.618940118314,112.829678592816,125.860553112586
"AFUB_000520-T",30.9484781918958,36.2771722754326,34.0154332204817,49.6642240177042,40.3052685195449,44.1021692511047
"AFUB_000530-T",153.525315974405,130.192819765882,142.769001404275,109.344017304892,73.6213652818125,94.1898678114571
"AFUB_000540-T",113.138297081931,120.833358709116,109.736964696469,133.215934619767,146.365166396792,136.581885831348
"AFUB_000550-T",40.1137979774573,41.1915067089323,42.1851888642445,48.9256127146449,42.0603968532109,45.1874575324518
"AFUB_000560-T",23.5466752214424,22.694840926564,21.5842926884599,16.5744376406496,13.7276108954593,11.8066210001093
"AFUB_000570-T",43.0198749826353,43.191813689402,48.8420267961994,45.0848339387368,44.7871140858706,49.857485894612
"AFUB_000580-T",54.6441830033474,54.7491429098938,52.1200151717833,46.4438787363658,38.9889222692954,49.133960373714
"AFUB_000590-T",15.7474600109647,15.0640402232906,12.8850158455642,12.6745699604968,7.39661226330684,9.4716068190292
"AFUB_000600-T",17.1384028510499,16.1753218791071,16.3647265827225,12.851836673231,7.96076065627092,7.1037051142719
"AFUB_000610-T",255.436717275648,295.773786482543,280.570589654781,55.5435699900558,75.1571025737703,64.2951087888961
"AFUB_000620-T",148.607339504103,138.169352539854,148.366796937965,165.833009762863,163.54035080481,179.43432918272
"AFUB_000630-T",2018.77966452867,1823.78606323026,1625.22663661448,1082.4496368594,897.904850557108,1030.46477937723
"AFUB_000640-T",1.76351681510803,2.2719536074471,1.71464007338232,2.12720055281065,2.63269250049904,2.49945179946604
"AFUB_000650-T",66.4423588790701,70.7762939015587,63.7190509623108,65.5295948074169,68.1052476617193,92.8414793406925
"AFUB_000660-T",79.7059923898826,76.7772148429679,70.8549795030049,63.0183163770155,51.7762858431479,103.595699583132
"AFUB_000670-T",7.62534735546711,7.55671525955232,8.54798507171482,3.27943418558308,6.1429491678311,2.99276465462381
"AFUB_000690-T",413.457759215328,437.869667539615,422.154472184807,44.1098670186986,58.8594823325858,62.6178450813597
"AFUB_000700-T",55.389330953393,53.7366418457054,56.4570459456327,18.0221157946458,24.6344798260982,14.2731852758982
"AFUB_000710-T",9.78627641059949,8.3469599925774,9.0018603852572,12.7632033168639,12.0978488713408,13.0234593761652
"AFUB_000720-T",2.58317956015824,2.09908757209787,2.39545304369589,1.53631151036325,1.66110360150535,1.74303875489079
"AFUB_000730-T",14.9277972659144,13.0143429470068,11.1955910673787,8.59743556760971,7.80405276933645,11.21464557392
"AFUB_000740-T",7.10374379043516,6.24787242047953,4.99262844896618,7.09066850936883,7.05185491205101,7.5312429220753
"AFUB_000750-T",46.3482024928392,50.476882321977,43.9502595280205,63.0478608291378,59.956437541127,73.3720653237991
"AFUB_000760-T",41.0328137825136,42.6485204354473,38.5289710607087,57.4048704737652,55.7880077486702,62.0258696551704
"AFUB_000770-T",113.262488406938,122.611409358422,97.3814700500373,137.824869150857,131.634625024952,195.910978544989
"AFUB_000780-T",103.32718240633,124.982143557498,109.686534106075,99.4466258438978,113.989316956131,98.9256712209717
"AFUB_000790-T",40.8092693974999,44.0314487182411,39.2349993262191,46.1779786672645,58.1072844753003,55.0866021592844
"AFUB_000800-T",109.735454776722,117.178476818875,101.869792595068,131.531900848792,139.21928675258,137.73294916005
"AFUB_000810-T",122.576837782509,131.032454794721,118.86490155771,196.293339901027,215.128587183636,215.018629801434
"AFUB_000820-T",47.6149540079168,37.9317471852038,38.1255263375599,55.3663032773216,30.1192558688045,47.6540218082407
"AFUB_000830-T",143.267112528776,145.207469693358,140.272687179792,234.819305468598,233.212677335874,266.060066548424
"AFUB_000840-T",34.8232475321332,33.1902787870533,27.3081646981332,32.085275004894,30.7774289939293,38.0179773708255
"AFUB_000850-T",20.4667303612538,20.8180096856294,20.6513267661783,19.5288828528867,17.8646991105292,17.8579253567113
"AFUB_000860-T",17.3122707060605,19.3609959591144,16.1125736307545,17.7266712734221,15.8274965803812,13.3852221366142
"AFUB_000870-T",3.15445965519324,2.37073419907524,3.73186368912624,6.61795727541091,8.68161693616947,5.29489131202674
"AFUB_000880-T",66.343005819064,69.1958044355085,63.189529763178,89.9333122604947,73.4019742401043,59.6250804267359
"AFUB_000890-T",20.8393043362766,17.4347744223658,20.7269726517687,21.4492722408407,27.9880286064958,23.0541540977065
"AFUB_000900-T",87.1574718903391,77.567459575993,72.0653136724512,127.366133099538,144.860770682221,105.042750624928
"AFUB_000910-T",185.740545681378,274.511264134587,227.794976807881,163.617175853686,260.260458620763,180.355179845681
"AFUB_000920-T",5.29055044532409,6.2972627162936,5.92559437124774,5.93843487659639,8.61893378139568,5.72242911983014
"AFUB_000930-T",15.6729452159601,14.4713566735218,17.4994148665784,13.5018146199231,14.981273990935,13.1221219471967
"AFUB_000940-T",11.1275427206817,12.7920866158435,12.4563558272187,15.7176485291009,18.4601890808802,11.3133081449515
"AFUB_000950-T",1.73867855010651,1.9756118325627,1.53813300700473,2.39310062191198,2.03720253014807,2.40078922843449
"AFUB_000960-T",17.287432441059,16.7433102809689,15.1039618228825,14.5358704442061,7.86673592411024,12.464371473653
"AFUB_000970-T",4.09831372525105,2.88933230512295,4.00923193629102,3.57487870680679,1.8804946432136,2.72966446520633
"AFUB_000980-T",46.8449677928696,31.9061310958876,27.1820882221492,34.5965534352954,33.222072030107,37.919314799794
"AFUB_000990-T",31.7929792019476,32.96802245589,24.8622810640437,47.7438346297501,33.5354878039759,33.117736342925
"AFUB_001000-T",188.820490541567,169.062982571553,175.120225141768,196.293339901027,201.683050484659,113.19885649687
"AFUB_001010-T",1.49029590009129,1.11128165581652,1.48770241661113,0.915878015793474,0.846222589446121,0.822188091929618
"AFUB_001020-T",1.21707498507456,0.913720472560248,1.00861180787196,0.915878015793474,1.31634625024952,0.953738186638357
"AFUB_001030-T",1.01836886506238,1.43231857860796,1.18511887424955,1.06360027640532,1.12829678592816,1.80881380224516
"AFUB_001040-T",23.1244247164166,22.5713651870288,22.9963492194806,23.5173838894066,29.5237658984536,20.9164650586895
"AFUB_001050-T",212.441680558014,190.992273912999,181.600556007346,122.609476307836,93.4292421903291,116.553383911943
"AFUB_001060-T",66.1691379640534,57.9842072857152,64.5007251134116,48.6597126455436,50.3032317059639,30.7169471144905
"AFUB_001070-T",190.385301236663,195.264534500916,207.87489360241,162.908109002749,127.654244696817,254.911196021859
"AFUB_001080-T",115.622123582083,100.163519910929,103.811370325221,78.7950538103611,52.3404342361119,89.8816022097459
"AFUB_001100-T",70.7145404593318,65.6150079889886,67.0979005186818,94.0990800097488,75.4705183476392,70.8397260006559
"AFUB_001110-T",59.388291618638,63.2195786420064,61.3488132138117,76.8155755181623,85.2804320697369,77.2527931177069
"AFUB_001120-T",6.63181675540625,6.24787242047953,5.54736494329576,7.09066850936883,6.45636494170004,3.8807277939078
"AFUB_001130-T",6.53246369540017,6.19848212466547,3.95880134589743,5.84980152022928,5.01465238190294,4.7358034095146
"AFUB_001140-T",55.5135222784007,63.664091304333,56.1040318128775,74.1861192792714,58.796799177812,89.4540644019425
"AFUB_001150-T",48.6084846079777,45.9823654028968,44.9588713358924,76.3428642842044,82.8671306109461,90.9011154437386
"AFUB_001160-T",8.9914519305508,7.80366673862266,6.55597675116771,7.68155755181623,8.61893378139568,9.43871929535202
"AFUB_001170-T",21.2615548413024,19.0893493321371,18.3819501984664,24.2559951924659,21.2809310457006,18.5814508776094
"AFUB_001180-T",8.44501010051732,8.02592306978596,8.14454034856604,10.9905361895217,10.3113789602879,6.54461721175976
"AFUB_001190-T",385.390519763608,465.083720533166,386.273107119762,915.641660176495,1340.44792326004,1140.37488350638
"AFUB_001200-T",609.729729257351,571.149380793876,619.085927671806,362.155894116013,313.917239107124,439.804854134991
"AFUB_001210-T",26.8004879366417,27.8561268391341,27.207303517346,40.9781550937274,48.7674944140061,36.8011389947697
"AFUB_001220-T",83.3323790801048,110.041579073742,100.810750196802,83.5221661499403,70.9573312039266,91.328653251542
"AFUB_001230-T",122.527161252506,126.809584502618,143.147230832227,96.669447344395,92.4576532913355,130.103043666943
"AFUB_001240-T",0.0248382650015215,0.0246951479070337,0.0756458855903967,0,0.0313415773868934,0
"AFUB_001250-T",41.3557112275334,40.8210794903268,41.3026535323566,54.3027030009163,38.800872804974,57.8491541481679
"AFUB_001260-T",345.251883521149,359.73421956176,338.994428625764,475.93157923926,325.795696936757,515.314608497808
"AFUB_001270-T",0.397412240024345,0.296341774884405,0.378229427951983,0.797700207303993,1.09695520854127,0.657750473543695
"AFUB_001280-T",7.30244991044733,9.53232709211502,14.1457806054042,13.2950034550666,16.8617686341486,15.1940359388593
"AFUB_001290-T",75.7070317246377,66.60281390527,73.9312455170143,54.4208808094058,40.4933179838662,70.8397260006559
"AFUB_001300-T",32.5132888869917,32.1036922791439,30.6617989593074,39.3827546791194,43.9408914964245,45.9109830533499
"AFUB_001310-T",144.881599753875,110.658957771418,101.895007890264,195.052472911888,129.189981988774,205.415472887696
"AFUB_001320-T",144.285481393839,124.389460007729,138.759769467984,119.655031095599,94.6202221310311,106.88445195085
"AFUB_001330-T",161.324531184882,150.220584718486,165.26104471982,132.684134481564,109.037347729002,169.27208436647
"AFUB_001340-T",241.875024584817,228.454813287969,222.373688340569,291.69237580416,219.986531678605,247.149740434043
"AFUB_001350-T",32.910701127016,28.7698473116943,28.7202212291539,33.5624976110125,61.0533927496683,27.3295321757405
"AFUB_001360-T",8.49468663052037,7.33445892838902,7.46372737825247,15.6585596248562,12.6619972643049,15.1940359388593
"AFUB_001370-T",13.5368544258292,13.1378186865419,11.9016193328891,24.4628063573225,13.7589524728462,24.0078922843448
"AFUB_001400-T",58.6431436685924,57.6137800671097,50.8340351167466,69.4885513918145,51.1807958727969,69.9517628613719
"AFUB_001410-T",40.8837841925045,43.0683379498668,40.2940417244846,41.4508663276853,36.0428139949274,39.3663658415901
"AFUB_001420-T",81.6185387949998,81.8891104597239,78.1926304052733,122.136765073878,76.6614982883412,104.976975577574
"AFUB_001430-T",84.4004244751702,89.7915577899747,76.225837379923,97.4966920038214,106.84343731192,86.9546126024764
"AFUB_001440-T",42.7714923326201,40.4259571238142,56.8352753735847,140.188425320646,102.455616477754,172.363511592125
"AFUB_001450-T",4.86829994029822,4.42043147535904,6.8837755887261,3.84077877590812,4.60721187587333,2.86121455991507
"AFUB_001460-T",168.850525480343,175.854148245987,155.578371364249,144.915537660225,171.783185657563,143.422490756203
"AFUB_001470-T",829.2751536058,1097.30420210114,873.886485635459,1108.83283260467,1166.65887664972,1480.36610328112
"AFUB_001480-T",60.580528338711,46.7726101359219,53.9355164259528,40.7713439288708,30.1505974461914,35.6829631897454
"AFUB_001490-T",81.0720969649663,79.8394131834401,66.9970393378946,109.491739565504,130.725719280732,155.13044918528
"AFUB_001500-T",184.076381926276,136.144350411477,94.279988740831,128.193377758964,81.5194427833097,119.74347370863
"AFUB_001510-T",54.0977411733139,47.5134645731329,45.7153301917964,39.1463990621404,20.873490539671,47.3909216188232
"AFUB_001520-T",243.315643954905,289.130791695551,238.864491399276,666.966006662506,1022.45627909262,813.078247871038
"AFUB_001530-T",95.9005411708747,99.3238848820897,81.0671740577084,92.4741351430185,100.88853760841,123.098001123702
"AFUB_001540-T",49.5026621480324,51.3412124987231,46.39614316211,48.8960682625226,45.7587029848643,54.8892770172213
"AFUB_001550-T",302.207170273513,347.436035904058,331.480270657118,430.817200848401,453.073842704931,423.591304962139
"AFUB_001560-T",244.309174554966,208.056621116759,195.166384823223,144.413281974145,103.70927957323,118.362197714188
"AFUB_001570-T",193.738467011868,198.22795224976,212.640584394605,153.335706515101,145.330894343025,130.234593761652
"AFUB_001580-T",126.526121917751,122.858360837493,125.143510061713,143.526948410474,138.71782151439,135.62814764471
"AFUB_001590-T",40.8837841925045,50.3040162866277,41.126146465979,51.4664355971688,41.6216147697944,63.2755955549034
"AFUB_001600-T",63.387252283883,62.7009805359587,70.4011041894625,41.982666465888,41.5589316150206,41.7342675463474
"AFUB_001610-T",101.04206202619,93.9897329341704,104.139169162779,96.4921806316608,106.812095734533,92.578379151275
"AFUB_001620-T",51.1916641681359,56.3049372280369,48.7663809106091,57.6412260907441,68.9514702511654,73.7667156079253
"AFUB_001630-T",45.4043484227814,43.5375457601005,43.4207383288877,46.5620565448553,56.4148392964081,56.9940785325611
"AFUB_001640-T",160.405515379826,147.183081525921,148.291151052374,95.3694914510108,65.3785304290596,95.6369188532532
"AFUB_001650-T",17.0638880560453,15.9283704000368,14.2718570813882,19.233438331663,21.1869063135399,19.403638969539
"AFUB_001660-T",23.5218369564409,29.6835677842545,24.2823292745173,29.6330854787372,49.3629843843571,33.0848488192478
"AFUB_001670-T",10.0594973256162,10.4460475646753,10.035687488326,10.2223804343401,17.1125012532438,6.80771740117724
"AFUB_001680-T",12.3446177057562,9.21129016932358,12.3554946464315,4.549845626845,4.66989503064711,3.58474008081314
"AFUB_001690-T",102.085269156254,99.8671781360444,101.188979624754,101.485193040341,99.9169487094161,112.869981260098
"AFUB_001700-T",244.830778119998,222.799624417258,241.58774328053,100.392048311814,81.5821259380835,120.565661800559
"AFUB_001710-T",79.1098740298461,74.4311757917997,81.8488482088092,33.9761199407256,25.8254597668001,27.1650945573546
"AFUB_001720-T",174.687517755701,150.887353711976,166.219225937298,100.628403928793,60.7086353984125,83.0738848085686
"AFUB_001730-T",20.2928625062431,22.2997185600515,22.315536249167,20.4447608686801,19.0870206286181,18.5485633539322
"AFUB_001740-T",25.384706831555,28.4735055368099,25.1648646064053,30.7557746593873,50.7106722119935,28.2174953150245
"AFUB_001750-T",446.741034317366,567.939011565962,431.862360835575,1041.79647073902,1026.71873361724,1455.27292271542
"AFUB_001760-T",102.035592626251,102.163826891399,105.072135085061,73.1520634549884,64.7203573039348,68.4060492485442
"AFUB_001770-T",42.4237566225988,40.7469940466057,40.7227017428302,37.9350765251232,30.5893795296079,45.5492202929008
"AFUB_001780-T",34.3761587621058,32.96802245589,35.225767389928,43.0462667422933,42.2484463175323,65.7750473543694
"AFUB_001790-T",459.731446913162,484.049594125768,538.724781879608,365.198972684617,340.839654082465,363.834674440695
"AFUB_001800-T",51.2413406981389,49.2421249266253,45.4379619446316,40.8895217373603,56.4775224511819,30.6840595908133
"AFUB_001810-T",1481.52799254576,1341.34165371844,1473.50620541534,1176.84416139037,610.878684847939,1520.12711940683
"AFUB_001820-T",114.280857272001,140.811733365906,131.800347993668,116.907397048219,199.426456912803,135.562372597355
"AFUB_001830-T",147.24123492902,154.789187081287,164.983676472655,143.97011519231,231.864989508237,132.142070134928
"AFUB_001840-T",52.6819600682272,52.6500553377959,52.3469528285545,37.7282653602666,28.6462017316205,44.0692817274275
"AFUB_001850-T",162.293223519942,142.565088867306,168.892047228159,109.255383948525,88.7280055822951,122.867788457962
"AFUB_001860-T",27.9430481267117,31.1899718065836,26.8795046797876,23.6060172457737,23.5375246175569,29.1712335016629
"AFUB_001870-T",137.430120253419,135.230629938917,141.583882530026,129.02062241839,127.685586274204,109.087916037222
"AFUB_001880-T",60.7295579287202,65.4421419536394,71.2584242261537,72.4429966040515,76.2540577823116,82.4490218587021
"AFUB_001890-T",88.1013259603969,82.8522212280982,85.2276977651803,87.244767117359,77.601745609948,87.3821504102798
"AFUB_001900-T",157.549114904651,142.910820938004,149.904929944969,103.080593454949,75.9719835858295,120.138123992756
"AFUB_001910-T",238.621211869617,272.609737745745,269.223706816222,512.625788775244,1095.63886229102,481.308909015598
"AFUB_001920-T",48.4842932829701,52.007981492213,47.7829843979339,42.5735555083354,65.6292630481547,34.0385870058862
"AFUB_001930-T",46.5717468778529,52.7488359294241,46.5474349332908,29.3080965053912,22.0017873255991,36.8669140421241
"AFUB_001940-T",99.154353886074,94.7799776671955,97.2553935740533,108.250872576364,85.9699467722485,74.8191163655952
"AFUB_001950-T",77.0234597697183,73.196418396448,82.9078906070747,34.9510868607639,39.5530706622594,30.980047303908
"AFUB_001960-T",67.5352425391371,78.4564849006462,70.9810559789889,54.0072584796926,59.9877791185139,56.2376654879859
"AFUB_001970-T",11.3014105756923,12.0759273265395,9.27922863242199,10.7541805725427,12.6933388416918,11.6421833817234
"AFUB_001980-T",0.447088770027388,0.370427218605506,0.504305903935978,0.797700207303993,0.814881012059228,1.11817580502428
"AFUB_001990-T",43.4421254876612,40.4012619759072,42.3869112258189,48.3642681243199,32.5952404823691,41.4053923095756
"AFUB_002000-T",186.883105871448,165.902003639453,201.117194489668,99.1216368705518,100.98256234057,80.2126702486536
"AFUB_002010-T",24.2918231714881,27.0164918102949,34.7214614859921,21.6560834056973,19.0870206286181,20.6204773455948
"AFUB_002020-T",24.9872945915307,24.4975867237775,24.1814680937301,7.44520193483727,7.23990437637237,6.47884216440539
"AFUB_002030-T",54.8925656533626,52.1067620838412,56.4822612408295,13.4722701678008,17.2692091401783,12.6945841393933
"AFUB_002040-T",172.87432441059,194.696546099054,203.008341629428,104.144193731355,131.164501364149,119.019948187732
"AFUB_002050-T",5.5389330953393,7.80366673862266,5.90037907605094,7.88836871667282,6.67575598340829,9.24139415328891
"AFUB_002060-T",10.6556156856527,10.5201330083964,7.46372737825247,17.165326683097,13.82163562762,13.714097373386
"AFUB_002070-T",7.32728817544886,6.84055597024834,5.67344141927975,9.48376913128081,6.48770651908693,5.36066635938111
"AFUB_002080-T",108.369350201638,107.423893395597,118.436241539364,123.702621036364,148.527735236488,155.985524800887
"AFUB_002090-T",50.4961927480933,64.3061651499158,53.910301130756,46.2075231193869,54.7223941175158,58.0135917665539
"AFUB_002100-T",17.2129176460544,24.9914896819181,23.9293151417621,16.1608153109365,15.8901797351549,16.6410869806555
"AFUB_002110-T",0.372573975022823,0.296341774884405,0.22693765677119,0.265900069101331,0.219391041708254,0.361762760449032
"AFUB_002120-T",234.771280794382,209.439549399553,198.620880265185,177.237168282098,136.022445859117,152.729659956846
"AFUB_002130-T",31.0726695169034,27.0411869582019,29.1236659523027,22.9560392990816,23.0047178019797,23.5145794291871
"AFUB_002140-T",139.119122273522,149.084607914763,143.550675555376,217.978967758847,228.260708108744,225.279537188715
"AFUB_002150-T",26.2540461066083,30.7948494400711,28.2663459156116,30.4603301381636,24.697162980872,44.2008318221363
"AFUB_002160-T",303.697466173604,268.856075263876,260.171415840571,283.804007087487,189.553860035931,276.649849172478
"AFUB_002170-T",21.6589670813268,22.3984991516796,21.8364456404278,22.3356058045118,22.628618873337,23.3501418108012
"AFUB_002180-T",20.3673773012477,20.8180096856294,20.8782644229495,18.4061936722366,9.15174059697287,8.12321834826463
"AFUB_002190-T",41.6537704075516,39.7344929824173,40.9748546947982,57.0207925961743,66.0993867089581,57.5531664350733
"AFUB_002200-T",249.748754590299,207.661498750247,144.105412049706,178.537124175483,219.171650666545,175.093176057332
"AFUB_002210-T",213.137151978056,164.568465652473,138.205032973655,121.693598292043,95.5604694526379,63.0124953654859
"AFUB_002220-T",4.57024076027996,3.38323526326362,4.6143990210142,1.74312267521984,2.72671723265972,0.690637997220879
"AFUB_002230-T",12.5433238257684,15.8048946605016,11.2208063625755,18.1402936031353,26.5776576240856,23.4488043818327
"AFUB_002240-T",44.4604943527236,48.0814529749947,47.5056161507691,34.7442756959073,26.0448508085084,32.8217486298304
"AFUB_002250-T",17.7841977410894,23.3616099200539,16.3647265827225,19.9425051825998,17.2378675627914,22.0346408637138
"AFUB_002260-T",60.9282640487323,67.9116567443428,68.0308664409634,79.7700207303993,77.2883298360791,95.5053687585444
"AFUB_002270-T",10.0346590606147,9.65580283165019,9.153152156438,16.4562598321602,14.1663929788758,15.9504489834346
"AFUB_002280-T",10.1836886506238,9.75458342327832,7.36286619746528,9.3951357749137,11.4083341688292,9.30716920064328
"AFUB_002290-T",58.6183054035908,53.7119466977984,56.0031706320903,71.8816520137265,68.3246387034276,56.796753390498
"AFUB_002300-T",37.9031923923219,35.906745056827,31.4939037008018,19.8538718262327,19.9019016406773,19.0089886854128
"AFUB_002310-T",10.1836886506238,8.96433869025325,9.43052040360278,9.36559132279133,9.30844848390733,7.56413044575249
"AFUB_002320-T",48.6333228729792,46.3774877694094,51.6913551534377,31.3171192497123,50.4285980155114,32.9204112008619
"AFUB_002330-T",33.0100541870221,39.3887609117188,41.0757158755854,70.5226072160975,74.091488942616,66.5314603989447
"AFUB_002340-T",109.884484366731,124.88336296587,118.184088587396,228.703603879267,216.538958166046,213.867566472732
"AFUB_002350-T",75.6325169296331,66.2323866866645,75.0659338008703,53.239102724511,36.9830613165342,63.9333460284471
"AFUB_002360-T",2.48382650015215,3.33384496744955,3.05105071881267,3.75214541954101,4.10574663768303,2.49945179946604
"AFUB_002370-T",33.2335985720358,37.3884539312491,36.2343791978,52.441402517207,70.1737917692543,57.7833791008136
"AFUB_002380-T",21.9321879963435,19.1881299237652,19.188839644764,12.290492082906,13.0694377703345,8.78096882180832
"AFUB_002390-T",121.533630652445,123.722691014239,127.816331352574,141.902003543744,137.526841573688,148.914707210292
"AFUB_002400-T",69.9693925092862,78.5552654922743,72.090528967648,59.9752378084114,44.69308935371,67.123435825134
"AFUB_002410-T",277.642126187008,296.638116659289,276.763080080065,371.107863109091,310.12490824331,447.434759628098
"AFUB_002420-T",54.9422421833657,52.3043232670975,67.4004840610434,22.4242391608789,36.0741555723143,24.2381049500851
"AFUB_002430-T",65.150769098991,55.4653021991978,60.3654167011365,53.564091697857,48.6107865270716,48.3775473291387
"AFUB_002440-T",10.4569095656406,9.77927857118536,9.50616628919318,9.04060234944526,8.46222589446121,9.37294424799765
"AFUB_002450-T",183.306395711229,187.855990128806,168.917262523356,300.407989180259,234.623048318284,429.116408939906
"AFUB_002460-T",43.3676106926566,46.2787071777812,42.3112653402285,32.7057084994637,30.3073053331259,40.9778545017722
"AFUB_002470-T",61.0027788437369,59.9351239703709,61.2479520330245,44.1098670186986,53.5627557542008,42.0631427831193
