"","Del_Azole_1","Del_Azole_2","Del_Azole_3","Del_GMM_1","Del_GMM_2","Del_GMM_3"
"AFUB_000210-T",0.80349754956499,0.39273791410117,0.60261206606579,0.250319810713351,0.38686504679677,0.418370712896819
"AFUB_000220-T",0.554136241079303,0.30210608777013,0.445408918396453,0.344189739730857,0.497397917310133,0.160911812652623
"AFUB_000230-T",6.56651445678975,5.3170671447543,7.96495948191305,3.91124704239611,6.68723866605846,6.98357266912383
"AFUB_000240-T",27.7345188660191,23.9570127601713,29.5541917618353,23.4674822543766,24.3448647305682,31.0559798419562
"AFUB_000250-T",1.05285885805068,0.664633393094287,0.550211016842678,1.03256921919257,1.07769548750529,0.965470875915737
"AFUB_000260-T",5.04263979382166,5.8004368851865,9.58939200782953,17.3972268445779,9.45056042889253,25.0378780487481
"AFUB_000270-T",96.4474127598528,85.616865274055,111.45703169756,21.7152435793832,41.1734942662277,64.2681779734575
"AFUB_000280-T",15.4881079381665,17.8544697872147,15.5893121438759,25.6264906217793,24.4830308187099,18.8588644428874
"AFUB_000290-T",64.473751649577,63.8350163458286,65.632314151948,83.2626270385283,95.5004001235456,103.916848611064
"AFUB_000300-T",118.197260222215,130.509829916696,107.448351431992,242.747636439272,192.271928257995,230.618809893739
"AFUB_000310-T",80.4882890167688,77.1578948164913,71.3702290418788,118.620300301789,113.40672514671,161.33018336552
"AFUB_000320-T",2.93692207772031,3.50443061813351,4.00868026556808,4.97510623792785,2.70805532757739,4.92390146717026
"AFUB_000330-T",2.02259727993946,1.35947739496559,1.41482832902403,8.69861342228894,4.72528021444626,5.85718998055547
"AFUB_000340-T",85.3092743141588,86.0700244057102,112.740857403526,22.4662030115232,17.9339582407931,20.0496118565168
"AFUB_000350-T",9.39260928629419,7.82454767324638,10.8994182384073,25.2197209293701,16.137799094951,12.6798508370267
"AFUB_000360-T",4.18372862014874,4.38053827266689,2.22704459198227,3.28544751561273,3.09492037437416,5.43881926765865
"AFUB_000370-T",10.4177613322909,11.480031335265,8.72477469564818,4.56833654551865,5.3608442198981,7.4663081070817
"AFUB_000380-T",20.5584545440422,17.8242591784377,12.6810539119931,43.3366172297489,27.8819165869958,27.1619139757627
"AFUB_000390-T",48.542334718547,59.7565841609318,36.1567239639474,40.0511697141361,76.1847810013354,76.8514817228926
"AFUB_000400-T",34.4672741951327,37.7632609712663,33.405668879734,45.1827258337598,53.8295079400077,54.1307337763423
"AFUB_000410-T",124.846895115167,132.171413399432,112.924261075807,205.637724501018,153.944655407486,191.163233431316
"AFUB_000420-T",101.406932117513,101.719119752203,88.6363747608942,119.590289568303,115.258150727809,89.7887914601635
"AFUB_000430-T",79.9341527756895,89.3931913711816,72.7326563216797,105.322060357642,92.4883794020564,49.4964735719468
"AFUB_000440-T",65.3326628232499,62.6568026035251,58.8987793267781,57.9803261564799,61.9536739227399,41.5152476643767
"AFUB_000450-T",110.217698350673,97.0364753917659,123.614075117322,68.931817875189,53.1386774992992,56.7053227787843
"AFUB_000460-T",30.0341842664982,28.0354449450681,29.3707880895544,24.4374715208909,25.9752245706403,17.9255759295022
"AFUB_000470-T",9.64197059477988,10.2716069841844,9.43218886016019,21.0894440525998,17.9063250231648,9.91216765940156
"AFUB_000480-T",1.66240872323791,1.57095165640468,1.3100262305778,2.8160978705252,1.68562627532878,3.76533641607137
"AFUB_000490-T",34.7443423156723,29.7876602541349,35.3969087502123,33.2299548721973,28.3516812866776,42.0623478273956
"AFUB_000500-T",121.051061863774,116.431686226608,132.1816466653,107.731388535758,102.685036706914,83.6741425793638
"AFUB_000510-T",148.591633045415,153.016733455571,155.185707274247,138.677175135196,137.55815735388,148.843426703676
"AFUB_000520-T",40.6458932831669,40.7541112401906,42.8902587891173,47.0914143904491,41.2287607014844,41.7727065646209
"AFUB_000530-T",146.679863013692,154.859580590969,144.495893232732,106.198179695139,127.527299354792,79.2329765501515
"AFUB_000540-T",148.536219421307,144.467131171676,136.085524832422,217.997265154989,189.149374665992,205.162561132094
"AFUB_000550-T",48.486921094439,57.6418415465409,53.0560623384011,68.7753679934932,76.7650785715306,55.1283870147886
"AFUB_000560-T",21.445072529769,18.8212092680791,22.2442453952111,20.4636445258164,21.0288786151673,19.0519586180705
"AFUB_000570-T",47.4340622363884,43.6845402915609,45.091102856488,51.691040912307,48.2199647614546,46.8575198444438
"AFUB_000580-T",54.859487866851,55.466677714596,60.0778029342981,46.3717449346482,50.0437571249251,35.2718693334549
"AFUB_000590-T",17.6769460904298,20.905741273693,16.4277289314457,16.2707876963678,16.7733631004028,9.84780293434051
"AFUB_000600-T",21.472779341823,23.6851172811782,20.4364091970137,16.865297246812,15.5851347423842,15.769357639957
"AFUB_000610-T",343.204280912467,319.869925731014,323.759882624999,69.4324574966157,87.4591337936984,132.913157251066
"AFUB_000620-T",181.368791705256,186.369245545393,160.347210622723,227.071358293348,213.16264078502,253.436104927881
"AFUB_000630-T",1881.23712484013,2038.46082722896,1816.95398076219,1161.42134175727,917.201759519886,965.503058278267
"AFUB_000640-T",2.02259727993946,2.0845320056139,1.51963042747025,1.97126850936764,1.60272662244376,2.15621828954515
"AFUB_000650-T",69.3224437590208,61.4483782524445,63.3266679861311,72.1859754144626,71.4042343516325,55.3214811899717
"AFUB_000660-T",56.7158442744667,65.1340725232401,55.3879090288296,52.6610301788212,51.5083176592271,23.621854097405
"AFUB_000670-T",5.23658747819942,4.01801096734274,5.58071174226145,1.59578879329761,3.26071968014421,2.79986554015564
"AFUB_000690-T",257.313163545175,226.639987045152,350.170011433447,42.3040480105563,48.579196590623,49.4321088468857
"AFUB_000700-T",40.2025842903035,33.4129333073764,52.7416560430624,21.8404034847399,16.5522973593761,36.076428396718
"AFUB_000710-T",10.7225362648845,12.1446647283592,9.85139725394509,27.1284094860594,24.7040965597366,27.7411965013122
"AFUB_000720-T",2.77068120539652,2.26579565827598,1.99123987047826,2.75351791784686,4.53184769104788,5.6319134428418
"AFUB_000730-T",14.4075422680619,12.4165602073524,12.2356449935967,9.38699290175066,13.623176290772,14.8038867640413
"AFUB_000740-T",8.81076623316092,6.28380662561871,6.05232118526946,9.26183299639398,16.7733631004028,14.8360691265718
"AFUB_000750-T",28.0115869865588,30.7241891262223,29.5017907126122,54.2568189721188,41.2287607014844,43.253095241025
"AFUB_000760-T",32.9156927201106,33.5337757424845,36.4449297346745,54.5384287591713,39.0733697264738,49.7861148347215
"AFUB_000770-T",83.1758497860034,96.8250011303268,74.9859014382735,149.128027232479,112.74352792363,92.9748453506854
"AFUB_000780-T",65.3049560111959,60.0284796399249,69.9292001882432,86.4542046251236,58.471888501569,108.61547354052
"AFUB_000790-T",23.3845493735466,29.5157647751417,23.4756700519543,38.5805408261952,25.6988923943569,45.3127664429786
"AFUB_000800-T",100.935916312595,101.870172796088,90.6276146313725,154.197003399424,125.73114020895,139.89672992019
"AFUB_000810-T",114.31830653466,115.162840657974,122.539853608248,183.922480921635,130.23535468237,169.665415260925
"AFUB_000820-T",40.7013069072748,40.9957961104067,43.3094671829022,67.8992486559964,47.0593696210643,38.9406586619347
"AFUB_000830-T",149.090355662387,143.983761431244,151.570034877852,198.691349753722,166.517769428381,173.688210577241
"AFUB_000840-T",43.3888676765094,51.5392985735843,41.4230294108702,41.7408284364513,43.5223177646367,46.6644256692606
"AFUB_000850-T",22.3316905154959,24.0174339777254,24.7856962825321,21.496213745009,22.7421381081244,24.9413309611565
"AFUB_000860-T",19.7272501824232,21.6610064931184,17.3709478174617,17.9604464186829,20.2551485215738,15.9624518151402
"AFUB_000870-T",2.60444033307273,1.60116226518169,1.67683357513959,6.85250481827798,4.44894803816286,8.07777299516166
"AFUB_000880-T",83.8685200873526,70.8136669733186,82.0338425587821,89.7396521407363,80.5231961689849,85.0901665307069
"AFUB_000890-T",22.0546223949563,23.171536931969,18.235565129643,22.2471731771491,23.9579996837714,47.179343469749
"AFUB_000900-T",109.414200801108,103.078597147169,96.2607274228571,119.433839686608,115.783181862748,244.907778857292
"AFUB_000910-T",188.461735591071,176.883114389411,179.604596212217,116.805481674117,159.056800668729,247.83637384757
"AFUB_000920-T",7.86873462332611,7.61307341180729,7.86015738346683,7.66604420309637,8.89789607632572,9.26852040879107
"AFUB_000930-T",26.5431259476986,30.4522936472291,24.8380973317552,27.8793689181995,25.8923249177553,22.7207479465503
"AFUB_000940-T",25.9612828945654,26.7665993764336,25.6503135947134,34.5441338784424,39.2668022498722,36.6557109222675
"AFUB_000950-T",2.02259727993946,1.8428471353978,1.75543514897426,2.06513843838514,2.26592384552394,1.80221230170937
"AFUB_000960-T",17.7046529024837,17.0689939590124,18.471369851147,19.7752650463547,16.1101658773226,12.390209574252
"AFUB_000970-T",3.49105831879961,5.67959445007845,5.50211016842678,3.94253701873528,4.67001377918958,3.05732444039983
"AFUB_000980-T",47.1292873037947,43.2615917686827,53.9206796505824,32.2599656056831,39.985265908209,36.3982520220233
"AFUB_000990-T",29.1752730928253,28.5188146855003,30.7070148447437,19.274625424928,21.3604772267074,21.9483712458177
"AFUB_001000-T",131.71818450455,116.643160488047,180.390611950564,50.9087915038277,54.2440062044329,135.198104990734
"AFUB_001010-T",1.77323597145377,1.11779252474948,1.80783619819737,0.438059668748364,0.718463658336859,0.836741425793638
"AFUB_001020-T",1.08056567010464,0.996950089641431,0.969419410627575,0.876119337496728,0.663197223080178,0.611464888079967
"AFUB_001030-T",1.2745133544824,0.876107654533378,1.12662255829691,1.59578879329761,1.10532870513363,1.41602395134308
"AFUB_001040-T",36.0188556701547,35.4370440954363,31.8336374030406,26.9406696280244,28.2964148514209,52.0710625743887
"AFUB_001050-T",172.087009667178,174.224580817034,164.513094035961,121.498978124993,138.801652147155,78.3962351243578
"AFUB_001060-T",55.6352786043621,61.6900631226606,53.3180675845166,32.6354453217531,56.6480961380985,50.9446798858204
"AFUB_001070-T",186.910154116049,194.556320523964,201.953643705874,176.56933648193,164.693977064911,109.774038591619
"AFUB_001080-T",113.653343045365,111.597988822286,103.727876937151,77.3801114867646,105.42072525212,46.1173255062417
"AFUB_001100-T",78.8258802935309,81.8103285681513,71.5012316649366,77.3175315340863,90.5264209504442,72.2815862435582
"AFUB_001110-T",69.4332710072367,67.9738697482793,73.9116799291997,72.0608155091059,66.8447534429562,80.616818138964
"AFUB_001120-T",9.28178203807833,9.7278160261982,7.49335003890504,14.7062888794094,11.8270171449298,13.9349629757171
"AFUB_001130-T",5.34741472641528,5.01496105698417,5.55451121764989,3.25415753927356,3.8686504679677,4.76298965451763
"AFUB_001140-T",54.887194678905,58.1554218957501,55.2045053565487,60.045464594865,56.8691618791252,49.6573853845994
"AFUB_001150-T",68.6020666456178,72.0220913243991,66.6279340871871,103.256921919257,103.210067841853,111.415339080676
"AFUB_001160-T",10.2792272720211,12.8697193390076,9.58939200782953,7.25927451068718,11.9375500154432,8.56050843311953
"AFUB_001170-T",31.4472316812505,33.1712484371603,28.034561334365,33.4802746829107,29.4846432094396,32.0214507178719
"AFUB_001180-T",9.39260928629419,10.9966615948327,8.54137102336728,8.69861342228894,10.8598545279379,9.23633804626055
"AFUB_001190-T",469.547343878548,420.471252958468,441.740844950836,1114.76798703557,621.830296290551,1336.69442770534
"AFUB_001200-T",502.629277470982,582.853275134913,529.617404497995,370.254290021385,454.096665286523,251.891351526416
"AFUB_001210-T",30.9208022522251,30.8752421701073,27.091342448349,35.5141231449567,36.8350790985782,44.9909428176733
"AFUB_001220-T",123.073659143713,125.132341554388,103.88508008482,136.048817122706,118.491237190325,106.652349426158
"AFUB_001230-T",118.058726161946,119.724642583303,124.871700298676,124.127336137483,121.199292517902,114.054292808179
"AFUB_001240-T",0.0277068120539652,0.0906318263310391,0.0262005246115561,0,0,0.0321823625305246
"AFUB_001250-T",52.6429429025338,51.0861394419291,39.4317895403919,68.0556985376923,69.4422759000202,46.0851431437112
"AFUB_001260-T",634.375168787587,713.091209572616,521.600043966859,1487.27515535337,925.215392632104,729.638523292053
"AFUB_001270-T",0.249361308485686,0.151053043885065,0.183403672280893,1.37675895892343,0.828996528850222,0.643647250610491
"AFUB_001280-T",9.36490247424023,7.76412645569235,5.99992013604634,17.240776962882,14.3969063843655,18.8910468054179
"AFUB_001290-T",73.3122246947918,75.3754688986475,77.0557428825864,56.1029275761298,65.9052240435927,42.3841714527008
"AFUB_001300-T",36.6838191594499,40.2405308909814,33.3794683551225,50.8775015274886,52.8623453230158,55.0640222897275
"AFUB_001310-T",118.197260222215,145.766187349088,124.793098724842,229.668426329499,253.092640257973,127.184696720633
"AFUB_001320-T",139.531505503769,143.228496211819,135.089904897183,149.910276640958,146.511319865463,100.02278274487
"AFUB_001330-T",173.832538826577,184.58681962755,171.246628861131,198.378449990331,188.651976748682,117.304711423762
"AFUB_001340-T",237.114897557834,239.237810905166,261.166829327991,321.786116672013,246.073802980374,242.880290017869
"AFUB_001350-T",34.217912886647,31.1773482578775,28.7681760234886,34.0122042806766,37.0008784043482,81.1961006645135
"AFUB_001360-T",10.0575727755894,12.0842435108052,10.3492072215647,40.6769692409195,20.6696467859989,25.1987898614007
"AFUB_001370-T",21.472779341823,25.0445946761438,17.2137446697923,43.9624167565322,38.4101725033936,18.8266820803569
"AFUB_001400-T",59.4588186678092,58.1856325045271,60.8114176234217,57.448396558714,49.2423938137032,30.3801502288152
"AFUB_001410-T",50.897413743134,51.8414046613544,46.8203374808507,50.7836315984711,51.8122830531389,37.2671758103474
"AFUB_001420-T",80.4605822047148,90.0276141554989,73.0208620924068,66.5537796734122,82.8443864497655,52.2641567495719
"AFUB_001430-T",83.4529179065431,87.8524503235539,71.0820232711517,78.2875208006005,95.6385662116873,100.891706533194
"AFUB_001440-T",86.0573582396158,95.5863661704693,56.2787268656225,408.177741344458,248.394993261155,271.20076904473
"AFUB_001450-T",4.65474442506615,5.3170671447543,3.98247974095652,3.69221720802193,5.9687750077216,4.15152476643767
"AFUB_001460-T",171.61599386226,171.747310897319,161.395231607185,183.547001205565,178.621118749595,241.206807166282
"AFUB_001470-T",962.784012063236,979.488357768317,1017.15676646983,983.412666363738,988.90995926543,858.496702864273
"AFUB_001480-T",48.542334718547,55.7385731935891,54.3398880443673,38.9873105186044,40.6208299136609,30.3157855037541
"AFUB_001490-T",84.5057767645938,95.4957343441382,81.1954257712123,120.341249000443,130.981451558335,172.240004263367
"AFUB_001500-T",72.7026748296046,87.1273957129056,75.6409145535624,53.0990898475696,141.56497390999,109.098208978478
"AFUB_001510-T",57.6024622601936,59.4846886819387,54.7590964381522,41.2714787913637,47.5015011031177,17.6037523041969
"AFUB_001520-T",305.661550579344,264.856407148073,280.031207048311,856.500522332069,427.8451085396,1108.26401846367
"AFUB_001530-T",94.674176788399,97.7615300024142,98.6973762117318,109.827816950483,106.387887869112,99.3147707691988
"AFUB_001540-T",42.5576633148905,42.9896962896896,50.7504161725841,46.872384556075,39.7642001671823,41.5796123894377
"AFUB_001550-T",329.350874885484,335.670074121392,297.716561161112,476.327309811168,373.766901640937,439.321430904191
"AFUB_001560-T",261.219824044784,285.188146855003,252.599257780012,196.751371220694,235.296848105321,131.464950937193
"AFUB_001570-T",183.335975361088,178.997857003802,207.560555972747,98.5634254683819,125.786406644207,128.439808859324
"AFUB_001580-T",120.635459682964,120.570539629059,127.12494541527,107.887838417454,112.135597135807,109.80622095415
"AFUB_001590-T",50.925120555188,50.87466518049,44.9338997088187,60.8277140033443,51.7017501826255,42.6738127154756
"AFUB_001600-T",44.8019150912617,48.0046573466737,56.0953231933416,36.0147627663834,39.2944354675005,38.9084762994042
"AFUB_001610-T",103.401822585398,101.991015231196,97.6493552272695,90.5844815018939,107.990614491556,105.493784375059
"AFUB_001620-T",51.6454976685911,52.0226683140165,54.6018932904829,87.2364540336028,73.5043588913863,74.0194338202065
"AFUB_001630-T",39.6207412371702,39.0925277574549,39.8247974095652,40.8647090989545,40.3997641726341,38.8119292118126
"AFUB_001640-T",150.170921332491,153.318839543341,148.530774022911,101.316943386229,128.466828754156,67.9691496644679
"AFUB_001650-T",19.2839411895598,16.132465086925,19.833797130948,19.0243056142147,20.1722488686887,26.1320783747859
"AFUB_001660-T",25.9612828945654,23.2923793670771,28.1131629081997,27.1596994623986,29.3188439036695,46.567878581669
"AFUB_001670-T",9.69738421888781,10.8153979421707,10.2444051231184,4.88123630891034,9.34002755837917,11.4569210608667
"AFUB_001680-T",8.69993898494506,9.06318263310391,10.8470171891842,5.16284609596286,7.57150163016536,5.1169956423534
"AFUB_001690-T",79.1583620381785,79.7560071713144,91.073023549769,78.6317105403314,72.9793277564479,67.5185965890405
"AFUB_001700-T",182.781839120008,177.366484129844,229.778600843347,79.4765399014889,100.142780685107,66.0382079126364
"AFUB_001710-T",68.0479304045384,70.6626139294335,74.3832893722077,32.4477054637181,54.9348366451414,33.7271159319897
"AFUB_001720-T",162.999175313477,163.95297383285,161.919242099417,86.4542046251236,131.257783734618,64.3969074235796
"AFUB_001730-T",20.0043183029629,22.9600626705299,23.5542716257889,18.7739858035013,24.2343318600548,19.9208824063947
"AFUB_001740-T",27.2635030611017,27.0082842466497,25.9647198900521,39.3315002583353,33.3256604597789,56.4478638785401
"AFUB_001750-T",555.493874869948,537.053992228961,561.424841376424,1033.28888864837,686.934157022922,728.737417141198
"AFUB_001760-T",95.3668470897481,94.6498372983819,89.2127863023485,70.965666337235,84.3365802016959,59.2477294186957
"AFUB_001770-T",42.5299565028365,43.956435770554,38.6719743266568,40.4579394065453,48.0265322380562,35.0787751582718
"AFUB_001780-T",31.3641112450886,37.038206360618,34.7418956349234,39.8008499034228,41.6708921835378,32.5685508808908
"AFUB_001790-T",387.258112078271,387.541689391523,414.885307223991,264.869649711064,320.959822753178,259.486389083619
"AFUB_001800-T",44.4971401586681,42.9292750721355,44.5408918396453,37.1099119382543,45.8711412630456,68.4840674649562
"AFUB_001810-T",1168.17460981928,1254.01215972503,1111.11184772687,829.246952940653,877.65862509373,404.532297008694
"AFUB_001820-T",104.260733759071,95.3446813002532,102.339249132738,115.522592644211,103.320600712366,215.106911154026
"AFUB_001830-T",145.627004155641,130.298355655257,134.749298077233,148.846417445426,141.371541386591,254.884311241754
"AFUB_001840-T",43.6936426091031,43.1105387247976,44.6456939380916,44.2127365672456,38.8246707678187,30.798520941712
"AFUB_001850-T",121.549784480745,128.455508519859,128.880380564244,112.92552460806,121.613790782328,80.2306297885977
"AFUB_001860-T",31.4749384933044,30.8450315613303,32.9078589121144,23.7490920414292,25.8370584824986,29.0928557275942
"AFUB_001870-T",122.020800285663,127.972138779427,140.487212967164,133.483039062894,135.761998208038,133.556804501677
"AFUB_001880-T",63.5317200397421,57.7324733728719,66.2611267426253,85.1400256188785,69.3041098118786,76.626205185179
"AFUB_001890-T",88.1907827677711,86.5231835373654,75.0907035367197,93.6508991831324,102.850836012684,73.5045160197181
"AFUB_001900-T",153.107843410212,153.53031380478,155.369110946528,106.573659411209,130.926185123078,71.9275802557224
"AFUB_001910-T",302.198199072598,242.832873349631,283.253871575533,319.470658422914,336.40679140742,984.10446382091
"AFUB_001920-T",48.8748164631946,48.0650785642278,45.2483060041574,31.0396565284555,46.7277710095242,66.87494933843
"AFUB_001930-T",39.2882594925226,38.0351564502594,41.554032033928,31.2273963864905,28.6003802453327,19.7599705937421
"AFUB_001940-T",107.557844393493,109.362403772787,110.409010713097,108.04428829915,105.448358469748,109.259120791131
"AFUB_001950-T",58.1565985012729,56.8261551095615,63.7982774291391,32.5102854163964,40.3721309550058,41.7727065646209
"AFUB_001960-T",70.5969571135033,62.445328342086,81.3002278696585,49.4381626158868,44.5447468168853,58.7006292556768
"AFUB_001970-T",13.7702855908207,15.4074104762767,10.7946161399611,10.7011719079958,12.0480828859566,13.4522275377593
"AFUB_001980-T",0.831204361618955,0.604212175540261,0.707414164512014,0.500639621426702,0.635564005451837,0.70801197567154
"AFUB_001990-T",50.8697069310801,51.0861394419291,51.9556403047157,43.1488773717139,52.392580623334,35.4327811461075
"AFUB_002000-T",118.308087470431,107.700820290052,123.666476166545,72.2485553671409,54.0782068986628,61.2430358955882
"AFUB_002010-T",25.8227488342955,22.7183778003138,26.5149309068948,15.7701480749411,15.8338337010392,11.2316445231531
"AFUB_002020-T",15.1556261935189,12.8999299477846,21.0652217876911,10.1066623575515,7.04647049522689,7.82031409491747
"AFUB_002030-T",37.0994213402594,29.6970284278038,42.2352456738284,13.0479201334334,13.5955430731436,18.2473995548074
"AFUB_002040-T",122.76888421112,117.972427274236,146.067924709425,103.100472037561,76.9032446596723,121.842424540566
"AFUB_002050-T",6.98211663759922,7.82454767324638,7.80775633424371,11.2331015057616,6.35564005451837,9.87998529687104
"AFUB_002060-T",14.4075422680619,14.6823558656283,10.4802098446224,23.6239321360725,16.8286295356595,16.5417343406896
"AFUB_002070-T",7.03753026170715,9.09339324188093,7.41474846507037,12.3595406539717,9.34002755837917,8.81796733336373
"AFUB_002080-T",117.560003544974,127.488769038995,97.6755557518811,136.393006862437,142.919001573778,127.892708696305
"AFUB_002090-T",52.2827543458323,52.4456168368946,64.7152957905435,43.7120969458189,37.7469752803134,52.2319743870413
"AFUB_002100-T",21.5836065900389,20.7244776210309,21.956039624484,16.677557388777,18.3484565052182,17.9577582920327
"AFUB_002110-T",0.249361308485686,0.151053043885065,0.0786015738346683,0.250319810713351,0.0552664352566815,0.0643647250610491
"AFUB_002120-T",240.107233259662,252.198162070505,238.319971866714,160.36112873824,171.408848948598,122.743530691421
"AFUB_002130-T",22.1931564552261,18.7607880505251,20.9342191646333,20.4323545494773,26.0857574411536,23.8471306351187
"AFUB_002140-T",146.014899524396,141.838808208076,147.561354612284,218.091135084007,153.170925313893,167.412649883789
"AFUB_002150-T",30.8376818160632,34.621357658457,31.8074368784291,35.4202532159392,35.7850168287013,26.4539020000912
"AFUB_002160-T",286.100541269244,298.26934045545,277.463555636379,223.034951345596,216.285194377023,180.478689071182
"AFUB_002170-T",23.6062038699783,21.6005852755643,19.7813960817248,19.9630049043897,21.5815429677341,16.445187253098
"AFUB_002180-T",23.9663924266799,23.6246960636242,24.2616857903009,16.8027172941337,24.2895982953115,14.3855160511445
"AFUB_002190-T",44.7187946550998,43.6845402915609,39.4579900650035,66.3660398153772,54.3821722925746,85.4441725185427
"AFUB_002200-T",269.698108533297,261.019659833393,291.087828434388,107.887838417454,165.357174287991,228.076403253828
"AFUB_002210-T",240.051819635554,236.700119767897,269.105588285293,92.7434898692965,153.585423578318,137.740511630645
"AFUB_002220-T",4.32226268041857,4.35032766388988,3.77287554406408,1.15772912454925,3.97918333848107,3.99061295378504
"AFUB_002230-T",15.0447989453031,11.4498207264879,14.2530853886865,16.7714273177945,13.8995084670554,18.4726760925211
"AFUB_002240-T",45.328344520287,45.7388616883977,48.1565642360401,35.6705730266525,44.682912905027,27.9664730390258
"AFUB_002250-T",16.4855531721093,18.1867864837619,14.6722937824714,17.240776962882,15.3364357837291,14.353333688614
"AFUB_002260-T",69.7934595639383,72.1731443682842,64.7676968397666,82.5116676063883,73.2003934974746,72.1206744309055
"AFUB_002270-T",20.3922136717184,28.0354449450681,11.1876240091344,25.9081004088318,32.9940618482388,20.8863532823104
"AFUB_002280-T",12.2464109278526,13.2020360355547,11.0042203368536,8.63603346961061,12.8770794148068,17.8612112044411
"AFUB_002290-T",57.7132895084094,60.6629024242422,59.0035814252243,59.7638548078125,52.5860131467324,69.6426325160551
"AFUB_002300-T",27.2357962490478,24.7424885883737,29.920999106397,11.29568145844,12.2138821917266,15.3188045645297
"AFUB_002310-T",10.334640896129,9.06318263310391,11.3710276814153,6.50831507854712,7.98599989459047,10.5558149100121
"AFUB_002320-T",33.442122149136,30.3616618208981,38.305166982095,18.6488258981446,20.1169824334321,30.7019738541204
"AFUB_002330-T",51.1467750516197,54.7114124951706,40.1654042295155,73.2811245863335,71.3213346987474,99.1538589565462
"AFUB_002340-T",145.959485900289,141.506491511529,143.185867002154,213.773118349202,222.33686903763,257.201441343952
"AFUB_002350-T",73.5892928153315,84.2573878790894,75.1169040613313,63.8941316845828,74.2780889849799,37.6533641607137
"AFUB_002360-T",3.21399019825996,2.17516383194494,3.19646400260984,2.78480789418603,2.54225602180735,4.40898366668186
"AFUB_002370-T",33.5252425852979,31.5096649544246,39.8509979341768,37.8608713703943,29.8162418209796,41.4830653018461
"AFUB_002380-T",18.6189777002646,21.9329019721115,16.2443252591648,10.9827816950483,17.436560323483,16.2520930779149
"AFUB_002390-T",119.111585019996,122.957177722443,133.884680765052,122.156067628115,115.092351422039,112.316445231531
"AFUB_002400-T",69.7934595639383,71.780406454183,62.6716548708422,58.7938655412983,73.0069609740762,54.2272808639339
"AFUB_002410-T",280.476058422289,258.935127827779,304.188090740166,324.696084471555,264.560425573734,218.292965044548
"AFUB_002420-T",34.4395673830787,30.5731360823372,37.3881486206905,16.7714273177945,17.519459976368,24.5229602482597
"AFUB_002430-T",59.2925777954855,61.0556403383434,58.0603625392083,57.8864562274624,62.3129057519084,49.3677441218247
"AFUB_002440-T",8.78305942110696,9.45592054720508,10.6374129922918,6.85250481827798,10.7769548750529,11.9074741362941
"AFUB_002450-T",210.04534218111,211.172155351321,200.407812753793,314.057492516238,238.391768479696,188.781738604057
"AFUB_002460-T",42.8901450595381,43.8053827266689,41.2658262632008,34.7318737364774,37.6640756274284,26.4539020000912
"AFUB_002470-T",48.8748164631946,45.2554919479655,47.5015511207512,57.8238762747841,47.6396671912594,62.1119596839124
