GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0005840	1.871687501575738e-10	8.316939890710383	3.3053670573719924	19	141	ribosome
GO:0015935	2.3369234881652807e-4	17.533333333333335	0.3281924737816163	4	14	small ribosomal subunit
GO:0044391	0.0010141544479570213	7.617775619232638	0.797038864898211	5	34	ribosomal subunit
GO:0043228	0.0014532264012886464	2.3717954027749015	10.783466995681678	21	460	non-membrane-bounded organelle
GO:0043232	0.0014532264012886464	2.3717954027749015	10.783466995681678	21	460	intracellular non-membrane-bounded organelle
GO:0005811	0.005181153359709262	28.495495495495497	0.11721159777914868	2	5	lipid droplet
GO:1990904	0.0457408081535456	2.4743935309973044	2.6255397902529305	6	112	ribonucleoprotein complex
GO:0005835	0.04634216025739013	42.2	0.04688463911165947	1	2	fatty acid synthase complex
