TRANSCRIPT	baseMean	log2FoldChange	lfcSE	pvalue	padj
AFUB_000700-T	713.6888982248495	-0.006321366702921982	0.1399199074976581	0.8980544131090542	0.9919120019251643
AFUB_000710-T	611.2776168988279	-0.04791134399610561	0.12561756722256662	0.3498254657477308	0.7821003284126146
AFUB_000720-T	93.01121678807863	-0.12123288575710338	0.22728027454162444	0.10708527978644326	0.5239701573314528
AFUB_000730-T	329.21825881469846	-0.21972018691016915	0.29199191562893323	0.03288215149181046	0.3143388343632518
AFUB_000740-T	266.51861990381366	-1.5387769400941351	0.40333600954812315	2.6228596811529022e-6	1.827987483336842e-4
AFUB_000750-T	2657.285377962016	1.6176396241574638	0.32265939640910823	1.0157553419711806e-8	1.2903950141800973e-6
AFUB_000760-T	2525.5974702008366	1.5616640359369636	0.27588808032260476	3.701882383655909e-10	6.4055330348915e-8
AFUB_000770-T	6290.291456929075	1.3588075753632645	0.31024948361883325	6.197230930071583e-7	5.2265050095965044e-5
AFUB_000780-T	4086.0996657685505	1.1278836546161286	0.3608813560541839	5.4518779633090124e-5	0.0023584072086107436
AFUB_000790-T	2106.964134069628	1.1677102371043369	0.538945762039702	2.7970882627713746e-4	0.009514970395291394
AFUB_000800-T	5712.06057192672	0.9919433201368872	0.18752322486347067	3.123747499189771e-8	3.522464033917814e-6
AFUB_000810-T	7583.602272535445	1.1264004112852504	0.28510578146620513	6.490178492821358e-6	3.90277526360716e-4
AFUB_000820-T	1929.6789696969324	0.189647074993244	0.2988646554856862	0.052762998366991894	0.39844202529054223
AFUB_000830-T	7977.106323469024	0.6780192711896257	0.28180138288945566	3.311274651656703e-4	0.010967641057434545
AFUB_000840-T	1256.3181233630612	0.009476899449355857	0.08979542479460083	0.8454494056648314	0.983882166749536
AFUB_000850-T	740.955879970196	0.10015427138029552	0.1152962101887919	0.08388701183236875	0.48282054245236417
AFUB_000860-T	569.8836082112996	0.018547783148352894	0.11507889582795237	0.6949055841088068	0.9479618250919756
AFUB_000870-T	279.42359895626987	0.06022983433763685	0.25690153673396027	NA	NA
AFUB_000880-T	2703.103569871561	0.03345044505032384	0.10429721728458195	0.49320349330057656	0.8744871267628788
AFUB_000890-T	925.6789707511961	3.258469574012006e-4	0.1414713849358862	0.9947500650572905	1
AFUB_000900-T	4252.467226349324	-0.06598880631087647	0.17236194894733614	0.2626963713378887	0.7133173113493103
AFUB_000910-T	6114.469873846461	0.04141676746307736	0.1499869150579981	0.4337462313119833	0.8407586169175416
AFUB_000920-T	237.33096538363853	-0.03337983823415317	0.13845470119352665	0.5098362943964767	0.8810555249499847
AFUB_000930-T	539.9060113830404	-1.2040981378332134	0.26905949866282464	7.542729039569926e-7	6.308235720093649e-5
AFUB_000940-T	744.2390950594806	-0.4101526331473472	0.4334979930960178	0.01144233794111895	0.15839820567734225
AFUB_000950-T	73.53385006736981	0.0634499882621239	0.16180766595309173	0.2672633335525277	0.7173712338286704
AFUB_000960-T	449.9262529697489	-0.018895722169816567	0.14218922367852044	0.705931534578975	0.9495206589091545
AFUB_000970-T	121.50035138210082	0.01606561128765512	0.13901187041537147	0.7454968327706205	0.9639369833827486
AFUB_000980-T	1148.5700909641366	-0.001036410439523119	0.09301884306939191	0.9827547776959704	1
AFUB_000990-T	778.0015436035522	-0.8230131667315624	0.30535947260895296	1.8994615236056522e-4	0.006906882554676205
AFUB_001000-T	2994.3556854017984	-1.4560008910080984	0.438383226737541	1.460801817150868e-5	7.839896811190435e-4
AFUB_001010-T	19.240232853065514	-1.520398849298574	0.8152749891879338	1.8178165554297613e-4	0.006682639908532265
AFUB_001020-T	28.52236989605096	-0.03999193421765124	0.1996838730062606	0.5040582627108783	0.8790016537211097
AFUB_001030-T	48.92839167624982	0.05264796601373409	0.17741641133412658	0.3634864326249082	0.7937223288689529
AFUB_001040-T	944.3233707953768	-0.010992114908649566	0.14808516448839562	0.828285218683029	0.981121891606344
AFUB_001050-T	3871.8181864783437	0.025417003929211292	0.13459223720361255	0.6075147572971182	0.9250520564760853
AFUB_001060-T	1566.5166674516076	0.017076280456614107	0.117915815344099	0.7181740290049814	0.9533968844956254
AFUB_001070-T	5141.686191251842	-0.0373821202494951	0.1309982324988833	0.45726602918526377	0.8543670332714138
AFUB_001080-T	2676.8165551218726	0.018158424267189863	0.13927887276403836	0.7144627002755339	0.9528701209256157
AFUB_001100-T	2650.985873901671	0.037931641792297806	0.13001345032223413	0.45046379849888313	0.8490711079668928
AFUB_001110-T	2661.775651842323	0.11281519291257365	0.1698751126065699	0.0877734369835963	0.48876700939146633
AFUB_001120-T	550.9739342654929	1.5207970149728263	0.26106714303269435	1.6991982992645518e-10	3.0452060948962576e-8
AFUB_001130-T	122.2876821580516	-0.5694777011116371	0.44401028818580784	0.004022883454047007	0.07609876641235454
AFUB_001140-T	1978.6920318799823	-0.010589605168143367	0.10340579327903554	0.8214248769458645	0.9789597512206027
AFUB_001150-T	3261.657920108524	0.06588450384227477	0.12502064736095364	0.22151023502374567	0.6705456758567755
AFUB_001160-T	283.7518543446818	-1.2312142228662238e-4	0.11016860374271985	0.9978846330435921	1
AFUB_001170-T	931.2266806230344	0.053633037445351736	0.10663331819341346	0.2960482586706591	0.7446564835774842
AFUB_001180-T	327.5413281881779	0.06536551923554698	0.13704981866744814	0.23276576342064315	0.6828521489884755
AFUB_001190-T	50125.56494727922	0.2338291664680679	0.44736571489653093	0.04845425309990354	0.38290305835482824
AFUB_001200-T	11937.056022195942	0.014701310740177729	0.13119678528016138	0.7613514451441278	0.9692711771523316
AFUB_001210-T	1418.5608426204954	0.005592873889690162	0.11556224094462134	0.9045688581964024	0.99210686532377
AFUB_001220-T	5115.086873550493	1.387703178005412	0.2513957427205624	1.8979126623237794e-9	2.801095805747272e-7
AFUB_001230-T	3830.8666058519448	-0.002530959722779926	0.10612780671322748	0.9566203340492945	0.9986403575194743
AFUB_001240-T	0.3115164384743115	-0.005478319772245047	0.3651748451517033	0.8560572638591526	0.9847550060620498
AFUB_001250-T	1900.926023009243	-0.019525759777251708	0.11411873361766263	0.679982307668431	0.9456850516605986
AFUB_001260-T	22060.877200207327	-0.16459482403600845	0.2648236850399792	0.0626265536702137	0.4340608374546027
AFUB_001270-T	35.47884041274386	0.04798647069717412	0.26066769746476803	0.46403199135147527	0.8587543915182382
AFUB_001280-T	545.0650549869761	0.03184971285040571	0.1482320473072974	0.5384535860695019	0.8931748508833224
AFUB_001290-T	1810.0518674571579	-0.01416812439022248	0.11556893510567327	0.7631252323251112	0.9692843561288271
AFUB_001300-T	1760.2657281780066	0.08611832242744187	0.17388124075589811	0.16606646055534138	0.6040082719716223
AFUB_001310-T	8555.914343530967	0.5331602177996384	0.5400806698404442	0.007458931629488066	0.1185675608796994
AFUB_001320-T	4014.2877883208175	-0.017545774140240028	0.1163321462171679	0.7104888901900623	0.9505102326652607
AFUB_001330-T	4758.5421947443765	-0.009517962239046452	0.1127456913258322	0.8384263792192784	0.9833407902120695
AFUB_001340-T	8214.665640982752	-0.0537394152019395	0.1430960824019385	0.3163403420272999	0.7600650401211352
AFUB_001350-T	1943.0725965919105	0.06814484959648624	0.2530623840711624	0.32324803285685166	0.7663950553688061
AFUB_001360-T	669.1852597136398	-0.042784798093462216	0.1719857713888243	0.44609396813725116	0.8478394251980915
AFUB_001370-T	937.614433148031	-0.002443682864779429	0.14183101164846734	0.9606927260702857	0.9990233482221436
AFUB_001390-T	0.634496638410357	0.007709344162351404	0.3656629837626275	0.7986918770578638	0.9737416132836789
AFUB_001400-T	1744.9248581266497	-0.0029569976462429023	0.12102880843760652	0.9498031246098694	0.9977253866687485
AFUB_001410-T	1448.8988755690916	0.03357208474765124	0.12119047956296168	0.4939495408282095	0.8744871267628788
AFUB_001420-T	2344.312318378956	-0.0887171383693153	0.21809866975101827	0.19516258604257597	0.643658137865032
AFUB_001430-T	2890.8611879417904	0.01459355396723283	0.09349345187044822	0.7621925458034062	0.9692843561288271
AFUB_001440-T	7947.225319365555	0.03920448936960219	0.1815595104273751	0.49357966782293566	0.8744871267628788
AFUB_001450-T	131.50047858814932	-0.07465033724308119	0.1548918031506365	0.19861270930533645	0.6481484714353206
AFUB_001460-T	5708.345294890012	-0.009907919185160045	0.10127906938881365	0.8332253591929369	0.9820201530573415
AFUB_001470-T	34090.539130786514	0.042307752768494085	0.0990456483858751	0.3978720915514705	0.818192267999977
AFUB_001480-T	1196.3570390067723	-8.069622861774257e-4	0.12066943255307656	0.986279463383133	1
AFUB_001490-T	4730.567645330022	0.02683015231218532	0.139636086220052	0.5931859601619115	0.9170077474098804
AFUB_001500-T	3561.3676577619385	0.0331812633275099	0.19217868125470788	0.5693967287960497	0.9082113112201454
AFUB_001510-T	1191.4003937575394	-0.008424330489328821	0.15566161191562664	0.8708579299582989	0.9851602475902932
AFUB_001520-T	42896.26127868185	0.34222727099366523	0.5694945128505072	0.021652151879301935	0.23826863625073927
AFUB_001530-T	3493.411949261244	0.022032727032488254	0.10785396662198835	0.6429234201934813	0.9322900513020919
AFUB_001540-T	1529.769040654083	0.11610262121028561	0.13220009346252337	0.060742883802181936	0.42720082819810645
AFUB_001550-T	14136.0713428207	0.09376202291329618	0.13741959558128308	0.113614736690711	0.5305065864016643
AFUB_001560-T	5558.224505611729	0.014587328288866589	0.14114591807561422	0.769318557595439	0.9692843561288271
AFUB_001570-T	3938.2799531283804	-0.20679018985714806	0.23090265168591112	0.022967659557508593	0.2497328616675582
AFUB_001580-T	3822.647686847087	-0.006405521192474538	0.08507871088474625	0.8966135136381314	0.9914514348691369
AFUB_001590-T	1713.9028708936673	0.08833984264225052	0.15965218456458147	0.146358544739972	0.5757500512259501
AFUB_001600-T	1303.3434160206652	0.00426223320502559	0.09661017949486791	0.9283920169476612	0.9947301825439316
AFUB_001610-T	3172.910752467465	0.005278585450000753	0.10261306111857607	0.9101699025332111	0.9925529872675548
AFUB_001620-T	2433.3715918208727	0.017110662121638632	0.11480549029917196	0.7168205901145968	0.9532419883733648
AFUB_001630-T	1564.4001880619462	0.11411327330202055	0.1671160254535868	0.0835296590446922	0.48282054245236417
AFUB_001640-T	3296.6808505210097	0.0054174524398137676	0.14245527932859953	0.913211050583128	0.9928049958237116
AFUB_001650-T	715.5355759380346	0.039545687981811566	0.12595779663545822	0.430235519305811	0.8404762740902615
AFUB_001660-T	1219.0228693168742	0.08132667673418038	0.19560147586170812	0.2058747452863647	0.6568244916170015
AFUB_001670-T	358.7139365587253	0.14745826085530983	0.28937189953505643	0.09421298858961161	0.49943645891318533
AFUB_001680-T	183.73163181253753	0.04734630141805521	0.13412507060723655	0.36118250618633024	0.7919651310581637
AFUB_001690-T	2777.935267202255	0.034358362882190734	0.09012291576313923	0.49117807650530126	0.8727803073313037
AFUB_001700-T	3193.035075294871	0.04466942867954254	0.13597788685940443	0.3873177485930395	0.8111688073622171
AFUB_001710-T	1193.058644702835	-0.008677325340766633	0.14528854375488756	0.8627481010223054	0.9849495428080619
AFUB_001720-T	3029.6514458743504	-0.011809024636029784	0.154351614681781	0.8192618552228004	0.9782315715968093
AFUB_001730-T	700.9082807264688	0.09426955828467035	0.1480590861723603	0.11901651954800602	0.5386231441118162
AFUB_001740-T	1498.5886939513243	0.10526531866412318	0.2500264506486439	0.16237752900668137	0.5977121716782683
AFUB_001750-T	32595.584188599638	0.07918261067977171	0.16761860871634426	0.18908076444232547	0.6363277156894999
AFUB_001760-T	2403.1724696189103	0.020275666123812184	0.13270898411386312	0.6783870691690583	0.945005571437174
AFUB_001770-T	1254.4875128538397	-0.01734997912327482	0.12372831855843607	0.7164027989535473	0.9532419883733648
AFUB_001780-T	1477.7320062030967	0.08075559052487132	0.18013807753171687	0.19369087568857032	0.6418905761732205
AFUB_001790-T	10068.882491122207	0.015555545172055603	0.1053389469301085	0.7411553763872816	0.9626291390478527
AFUB_001800-T	1518.181244685951	0.014889880486222418	0.13028234400240374	0.7578975999667731	0.9680186682246973
AFUB_001810-T	29055.492267881353	0.016205479922211052	0.1684521817340978	0.7641701402122542	0.9692843561288271
AFUB_001820-T	5520.371500131939	0.06472878069835425	0.2151823268063897	0.3163383789972214	0.7600650401211352
AFUB_001830-T	6171.05771323167	0.10233887486844716	0.24434441994958672	0.16744799341828448	0.6064626712182978
AFUB_001840-T	1241.8865246599928	0.0021540921209451413	0.13139971541868092	0.9642801734585054	0.9995639659211993
AFUB_001850-T	3471.226349287098	0.00870405588921359	0.1187879511550889	0.8528673657764367	0.9847550060620498
AFUB_001860-T	722.8180317999442	-0.3656235273920697	0.30333327356249146	0.00603077936086942	0.10104324151199583
AFUB_001870-T	4209.95885249068	0.018983740931221425	0.09450327825431849	0.6944540633635137	0.9479156513122284
AFUB_001880-T	2575.0756188785886	0.06382263336129156	0.12238243161561817	0.2320498914398156	0.6825476877168785
AFUB_001890-T	2983.9416079858056	0.0345658767407755	0.11225867641647062	0.47934960666612164	0.8673676500542503
AFUB_001900-T	3702.7082267278397	0.040966969461403574	0.1493016788334183	0.43756864926749245	0.8443210544677067
AFUB_001910-T	19942.224714182787	0.04317353048949649	0.20562172536758683	0.47840943264114694	0.8670180869339468
AFUB_001920-T	1582.9582584964257	0.021924426317473173	0.12902279608490133	0.6518581592495867	0.9363172300313227
AFUB_001930-T	886.594114636329	0.0029714284112034575	0.10870535528435937	0.9490130087769507	0.99770007911001
AFUB_001940-T	3370.921650737427	0.006792977357834567	0.11147649351878752	0.8839901155737928	0.9877996892736283
AFUB_001950-T	1209.5376824341981	0.035121736070699516	0.11303600756163969	0.47304353125963583	0.8638036535155941
AFUB_001960-T	1847.3889617744833	0.14235990552356487	0.1762217431704456	0.047102943556020814	0.3788649399336855
AFUB_001970-T	443.36238936059385	0.12901123405911166	0.24353198935847195	0.10172444879742931	0.5140516455845924
AFUB_001980-T	24.554710692984703	0.16414841690195434	0.2912885097051918	0.07363318451625338	0.4618641498781993
AFUB_001990-T	1459.8272583462033	0.05002866524846859	0.18216901335977242	0.39115981589792054	0.8147393607620463
AFUB_002000-T	2478.5630954212	-0.009242997076875058	0.09355376874425349	0.847319183205747	0.9840190323795381
AFUB_002010-T	626.706928159741	0.3544032185826329	0.2902270916783095	0.005807121067408517	0.09945438060155612
AFUB_002020-T	239.26776040647326	-0.023817433120746787	0.1319981414367102	0.6273457382441108	0.9295289949732181
AFUB_002030-T	547.9632553352847	0.08382905493669791	0.19109949416543676	0.1907126427513375	0.6383150915146629
AFUB_002040-T	3770.722670247692	0.13568547444431867	0.21927757255435656	0.0768634127266064	0.46922756228021156
AFUB_002050-T	302.0657936958141	0.13355491839040107	0.22107044929291056	0.08110812957713438	0.4784256391221489
AFUB_002060-T	585.5850655405943	0.03405970184593555	0.12667408455675816	0.4916180646080623	0.8734074874148545
AFUB_002070-T	303.47638309060943	0.016950078781479742	0.11680396817419145	0.7197846492826889	0.9540093423403415
AFUB_002080-T	5195.213341186553	0.08876413561357256	0.2198921722360466	0.1965313604293479	0.6452040344353731
AFUB_002090-T	1800.854107508691	0.25555533115640466	0.2676411769406804	0.01580797489434715	0.195629787612928
AFUB_002100-T	616.8195777496206	0.14158763754917886	0.19209056316960282	0.05522996749987586	0.4081649144541636
AFUB_002110-T	7.682673571135556	0.11636008252192134	0.3522830382558907	0.15880968074212642	0.5917760712748523
AFUB_002120-T	5067.217436422893	0.0032736185008723777	0.1164661515756231	0.9440574203927866	0.996793149716119
AFUB_002130-T	781.1682920583077	-0.10420135662956599	0.12213511560732425	0.07822563196249611	0.472366090478707
AFUB_002140-T	6753.17288786614	0.12894306470615324	0.20947564582520156	0.08199330090630516	0.4794269147337875
AFUB_002150-T	1091.0876188986408	0.022822892999711544	0.11544665297733035	0.6320633716040466	0.9298918072960045
AFUB_002160-T	6831.971954494971	-0.043441269894700284	0.15556351531102763	0.41997733241976953	0.8332083261466119
AFUB_002170-T	690.1657436862045	0.07274654872418555	0.11653614378342174	0.18086175825881218	0.6264343824154918
AFUB_002180-T	525.2773724380277	-0.02882724092133973	0.1805341793210669	0.6092471235784271	0.9257479812537249
AFUB_002190-T	2592.059247832919	0.12338798487302131	0.2866812311909507	0.13620960503903845	0.5625502547020331
AFUB_002200-T	4674.34043961757	-0.45741418255445243	0.41083605510312937	0.007018372453185159	0.11379060733467893
AFUB_002210-T	3253.094740464439	-0.33229932310131677	0.47415701247387465	0.023506342677750463	0.25332430628236985
AFUB_002220-T	70.28237483879553	-0.09250645541167078	0.2850573411678659	0.2228621484537879	0.6723121771768757
AFUB_002230-T	662.3524900798552	0.1705884432479578	0.26954966518912704	0.058619480806845654	0.42150970302677926
AFUB_002240-T	1159.9803270189716	-0.011013427702100245	0.12731048678295695	0.8177670860741515	0.9776747794717189
AFUB_002250-T	537.7672890066228	-0.02382222642169833	0.09505650963162132	0.6239431867817586	0.9295289949732181
AFUB_002260-T	2696.5340311856644	0.05016256357126007	0.12088407579754792	0.3279938903095545	0.7695175041592148
AFUB_002270-T	707.8608943664341	0.021231687072094052	0.12642449625386662	0.6601073415550056	0.9384951522660484
AFUB_002280-T	393.955813642813	0.026324543701746545	0.12465075969269815	0.5876777685719168	0.9154018446977739
AFUB_002290-T	1950.5309681847534	0.04909285035677606	0.10188766488089263	0.3334310618326694	0.7739151519546603
AFUB_002300-T	495.12983721108185	0.019937725608998615	0.11950477890875276	0.6754591722457886	0.9440643378451768
AFUB_002310-T	285.2608031218333	0.02262300832164111	0.11918918630918247	0.6361874833399717	0.9298918072960045
AFUB_002320-T	879.6901471136589	-0.01916494934075483	0.12166914312690796	0.6879375866042838	0.9464816417651332
AFUB_002330-T	2651.6406581049837	0.08335302825534117	0.15823272472315447	0.1636699954163248	0.6003994814500769
AFUB_002340-T	8517.786771034851	0.611397904708268	0.16959339008277322	1.4541704606770892e-5	7.839896811190435e-4
AFUB_002350-T	1875.8856514613456	-0.0010043372304186684	0.13049034790364455	0.9832989742055926	1
AFUB_002360-T	116.19194565319098	-0.018331751824253298	0.13506316222277515	0.7087420943503981	0.9495781647420358
AFUB_002370-T	1456.8618969617617	0.00911445067211879	0.11277240810971252	0.8451352584594992	0.983882166749536
AFUB_002380-T	420.34292672719084	-0.05908281976505122	0.1688942702257273	0.30433741103303125	0.7505702946596892
AFUB_002390-T	4160.527729912743	5.147912364038532e-4	0.08521349463970104	0.9916576053006849	1
AFUB_002400-T	1976.8227577967048	0.02252043942753152	0.11102883678783644	0.6357350642739755	0.9298918072960045
AFUB_002410-T	10232.077389377162	0.032441499803472634	0.10371467599904179	0.5055398112074776	0.8790016537211097
AFUB_002420-T	696.5818200344801	-0.040286882966051527	0.13706879656362492	0.431711358403278	0.8404762740902615
AFUB_002430-T	1801.0601489078917	0.024904600636792805	0.10278944560509326	0.6038258229734457	0.9222470665381889
AFUB_002440-T	283.61520487726386	-0.042576712107124444	0.14373174152719237	0.4152191615732072	0.8298742020264065
AFUB_002450-T	9371.982911734915	0.034008037304595035	0.13594184208206875	0.4999926231090565	0.8778185944493061
AFUB_002460-T	1085.6877488108364	-0.0030054571172961754	0.09850819543218312	0.9491852103951472	0.99770007911001
AFUB_002470-T	1762.2667596477236	0.0526980105387305	0.152129875319414	0.33378200281612097	0.7744257067478735
AFUB_002480-T	358.35043087154406	0.04088580912003302	0.14416697098424983	0.43274654180518424	0.8407586169175416
AFUB_002490-T	6355.868374967191	-0.01096459459689422	0.10428710404615608	0.8150688959756596	0.9769109273309486
AFUB_002500-T	778.3967840508012	0.09140727030062949	0.18449132209870334	0.15580243129924862	0.5892334555291454
AFUB_002510-T	1500.4241813789172	-0.07941194362013788	0.18223198807088867	0.20169944689468394	0.6521442168283016
AFUB_002520-T	2276.5068450566805	0.010932057259148717	0.1483666100068125	0.8293492086968903	0.9811402948045382
AFUB_002530-T	3684.988955613282	0.031911157755108825	0.12001894915396358	0.5133249326841434	0.8821453808935039
AFUB_002540-T	1190.3972265083432	0.04804038713065536	0.1016405870258567	0.3427197858336578	0.7788803828411662
AFUB_002550-T	2284.2624681177454	-0.0058549127895667075	0.10757505885928721	0.8999030559528307	0.99210686532377
AFUB_002560-T	1196.8845110569766	-0.02955619317818162	0.11147203982768009	0.5403264796889666	0.894222569689242
AFUB_002570-T	10127.583749600339	-0.052108548245812784	0.10436531790973451	0.3080006988329318	0.7529155371351958
AFUB_002580-T	4932.924585957443	0.01611440906878241	0.10176230237745397	0.7336298442779061	0.9602885888061677
