GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0005576	1.5983217057737183e-4	5.356880058866814	2.6946329426280076	10	312	extracellular region
GO:0005615	0.0014709952647150568	49.36923076923077	0.06045650832819247	2	7	extracellular space
