TRANSCRIPT	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
AFUB_000390-T	2170.130327800986	1332.9912747162873	820.449918364251	1053.930246812624	1720.5078880269343	1938.5122865714047
AFUB_000400-T	1106.1106316712287	1045.7567531770037	887.6212567098621	1543.915361558844	1487.3006883562418	1402.4666422770556
AFUB_000410-T	10225.16075967934	6768.137706561568	7864.804129723276	12952.24803319725	10515.612609217489	7710.309310726879
AFUB_000420-T	1632.7367554226632	3817.709320264848	2924.83198967747	2962.362836592376	7152.977676206467	5737.3635365879545
AFUB_000430-T	1423.2609366813863	3123.326836155318	2089.9882130963024	1384.1088955634461	2887.5115511093204	3479.6435139176583
AFUB_000440-T	1694.4048702857494	2795.1916060473336	2772.2570925781533	1431.6546209835647	1690.5102814302893	2280.055257849228
AFUB_000450-T	4832.62671554058	4083.563925961402	4304.723197405882	2735.19992625181	1842.4336438713626	1703.061682393505
AFUB_000460-T	645.0680586472033	1146.1494014819962	453.88632910677273	248.2943438606182	851.5449614531508	967.8601910870192
AFUB_000470-T	169.34260113196686	336.5012841334003	149.6961254559335	356.59294065088784	296.1054070507547	407.6180420154946
AFUB_000480-T	74.39328142213573	42.75983168545971	36.46444081618893	190.18290168047352	36.77125969911333	54.907453148205896
AFUB_000490-T	973.9646712503297	709.2554690436034	1138.0743896842125	1399.9574707034856	982.1796998578956	833.8487800134319
AFUB_000500-T	3238.065459795066	4446.09293372943	3824.92792350866	1928.243308704801	3308.4457081912756	3616.446829388612
AFUB_000510-T	8639.409234628552	5026.139346158275	6092.440387946935	4309.49172349573	4277.078101844235	4729.486049138684
AFUB_000520-T	942.6411843357462	1238.1759957615725	1469.1331286732961	1480.5210609986862	1642.1270449840874	1489.015678595414
AFUB_000530-T	2596.9128370121857	6865.741670191422	4510.075574633894	1884.6597270696925	3571.6505144586135	5325.0923205768495
AFUB_000540-T	9162.119922515663	4564.147251643634	4942.850911689189	13232.239527337946	6953.638742048116	7074.685742926461
AFUB_000550-T	1729.6437930646557	2132.414214922708	1725.3438049344131	1804.096136774492	3154.5870162923543	4042.677567386549
AFUB_000560-T	585.3576617162786	657.2000217743481	390.5533529523393	303.7643568507563	666.7209982286602	678.4327685600356
AFUB_000570-T	1694.4048702857494	1796.8424923476873	1663.9300098755687	2069.559770370153	1717.6048938401623	1803.5702406986952
AFUB_000580-T	908.3811205229206	2542.3508621680935	1595.7990809821629	1012.9880943675222	1645.9977038997836	1852.8938850521683
AFUB_000590-T	459.0848550918639	648.8339677489321	540.2494784082728	250.9357730506248	525.441947805751	551.8664358794254
AFUB_000600-T	580.4633668858748	763.1700394296178	433.7349276030894	200.74861844049983	660.915009855116	568.6178622636238
AFUB_000610-T	13606.139628522193	7129.737152771217	9878.984689543817	4120.62953641026	1723.4108822137064	1487.1544089971699
AFUB_000620-T	11774.694502985141	5882.265541425849	7049.152164097997	11723.98345984419	7303.933373918617	6759.200546024058
AFUB_000630-T	52801.61034832692	49403.408143198416	45704.33820090165	13878.068964294554	19249.754452485828	16723.507340224744
AFUB_000640-T	57.752678998763265	53.91457038601441	62.37338560663896	207.35219141551627	74.5101841271507	50.254279152595224
AFUB_000650-T	1516.252538459056	2017.1485816836428	2239.684338552236	1878.056154094676	2109.5091090543965	2040.8821144748395
AFUB_000660-T	1702.2357420143953	2969.019617464311	2695.4898487545975	2213.5176612255113	2174.342645892307	3828.6315635884584
AFUB_000670-T	152.7019987085944	123.63168726448133	148.73653490813905	203.39004763050642	47.415571717277714	110.74554109553392
AFUB_000690-T	6982.201005053871	12391.985134757899	16834.096979957958	1254.6788652531238	1246.352170854157	1099.0796977632401
AFUB_000700-T	1838.2971382996172	1219.5847645939812	1573.7284983828906	937.7073624523347	905.7341862728967	402.9648680198839
AFUB_000710-T	917.1908512176472	415.5140165956628	456.7651007501561	981.2909440874432	631.8850679873949	496.95898273121946
AFUB_000720-T	205.560382876954	111.54738700554707	112.27209409195012	63.39430056015784	116.1197674708842	94.92474951045764
AFUB_000730-T	441.4653937024107	480.58332568223193	436.6136992464727	165.08932437541105	341.58564931018435	240.1037781735105
AFUB_000740-T	348.4737919247411	266.7841672549334	242.7764085919947	97.73288003024334	129.6670736758207	126.5663326806102
AFUB_000750-T	1767.8192927418045	2316.467403481861	3058.215075820898	7088.275231382649	4428.033799556384	3793.2674412218175
AFUB_000760-T	1787.3964720634192	1667.6334357329285	2356.7543853831585	6735.64443451677	4536.412249195876	3433.1117739615515
AFUB_000770-T	7058.552004408168	7588.940562610718	8893.485196958922	12729.047266641694	9977.591019935726	9888.925375471794
AFUB_000780-T	4363.753270787909	2907.66855461126	4016.846033067549	10086.297362040114	5743.090166164148	4682.023674383455
AFUB_000790-T	2492.174927641547	1405.497076269893	2042.00868570658	6039.627842950038	2814.936696440018	2023.2000532915188
AFUB_000800-T	5551.109196643839	5066.110493168596	6009.915600836613	10549.868184886267	8926.707124324223	7821.985486621535
AFUB_000810-T	5410.153505528213	4991.745568498231	6815.0120704361525	17503.43052757858	11130.07971208425	8227.742259038785
AFUB_000820-T	648.9834945115263	1935.3471645462416	1481.607805794624	1343.1667431183441	3345.2169678903892	3178.117839002087
AFUB_000830-T	5202.635404719098	6826.70008473948	7998.187215866704	8253.145504175549	10728.498849580776	10715.329077092249
AFUB_000840-T	1477.0981798158266	1160.0928248576895	1061.3071458606569	1569.0089388639065	1389.5665507349142	1258.218248413125
AFUB_000850-T	776.2351601020215	790.127324622625	779.1875248090898	921.8587873122952	889.2838858811882	805.9297360397678
AFUB_000860-T	586.3365206823593	684.1573069673553	490.35076992296166	425.27009959105885	611.5641086799901	784.5251356599588
AFUB_000870-T	125.29394765833386	51.125885710875735	37.424031363983374	779.2216110519402	110.31377909733999	79.10395792538138
AFUB_000880-T	2092.8004694806077	2672.4894803412317	2747.3077383354976	3361.218644283369	2938.7977817422943	2499.6850704420513
AFUB_000890-T	1027.80191438477	463.8512176313999	714.894958106862	1462.0310566686403	843.8036436217585	619.802776215341
AFUB_000900-T	4535.0535898520375	2598.124555670867	2802.9639901075752	3926.484490944776	4666.079322871697	2866.3551812961723
AFUB_000910-T	9326.568228817227	5275.261843803996	6938.7992511016355	4226.286704010523	8934.448442155615	6683.819127295165
AFUB_000920-T	195.77179321614668	101.32220986337191	185.200975724328	331.4993633458254	225.46588183930015	137.7339502700758
AFUB_000930-T	699.8841607477243	473.14683321519544	452.9267385589783	462.2501082511509	236.11019385746454	239.1731433743884
AFUB_000940-T	471.8100216509135	378.33155426048046	410.70475445602267	1007.705235987509	344.48864349695646	407.6180420154946
AFUB_000950-T	35.2389227789064	71.57623999522603	50.85829903310562	118.86431355029595	65.80120156683438	63.2831663403051
AFUB_000960-T	522.7106878871116	556.8073734693558	433.7349276030894	269.4257773806708	478.0263760884733	615.1496022197305
AFUB_000970-T	141.93455008170633	103.18133298013103	96.918645327239	77.92216110519401	182.8886337666426	134.9420458727094
AFUB_000980-T	831.0512622025426	1143.3607168068575	875.1465795885343	1138.4559808928345	1059.5928781718183	1189.351273278087
AFUB_000990-T	183.04662665709714	448.9782326973269	356.96768377953373	231.12505412557545	378.3569090092977	377.83772844358634
AFUB_001000-T	1592.6035378133531	1104.319131354916	1500.7996167505128	548.0965569263647	933.7964634116938	654.2362637828601
AFUB_001010-T	7.8308717286458664	32.53465454328456	17.272629860300018	0	5.80598837354421	4.653173995610669
AFUB_001020-T	11.746307592968801	26.027723634627648	34.545259720600036	7.92428757001973	27.09461240987298	15.820791585076275
AFUB_001030-T	46.985230371875204	36.2529007768028	50.85829903310562	75.28073191518743	55.156889548669994	37.225391964885354
AFUB_001040-T	1492.7599232731184	602.3558898299541	1005.650894088579	1658.8175313241302	946.3761048877062	540.6988182899597
AFUB_001050-T	2677.1792722308055	7940.314831678192	5012.9010216781835	2867.271385752139	3942.2661056365187	5128.728377962079
AFUB_001060-T	1709.0877547769603	1877.7143479267088	1300.2451922614737	1473.9174880236699	1427.3054751629518	1810.0846842925503
AFUB_001070-T	4198.326105520266	6102.571630761804	5485.019571193051	3394.236509158451	3715.8325590682944	4990.063792892882
AFUB_001080-T	1555.4068971022853	5029.857592391793	2618.722604931042	1907.1118751847484	2172.4073164344586	3789.5449020253286
AFUB_001100-T	1731.6015109968173	2923.4711011037125	2072.715583236002	1870.1318665246563	3298.7690609020356	3568.984454633383
AFUB_001110-T	2267.0373654429786	2284.8623104969556	2419.1277709897972	4136.478111550299	2680.431299119577	2251.2055790764416
AFUB_001120-T	1397.8106035632873	796.634255531282	881.8637134230954	1628.4410956390545	1091.5258142263115	1278.692213993812
AFUB_001130-T	226.1164211646494	105.97001765526971	117.07004683092235	36.980008660092075	75.47784885607473	70.72824473328217
AFUB_001140-T	1590.6458198811918	2117.541229988635	2168.674638015447	1281.0931571531896	1696.3162698038334	2045.53528847045
AFUB_001150-T	3102.9829224759246	2347.142934908386	3010.2355484311756	5346.252680573311	3343.281638432541	3268.389414516934
AFUB_001160-T	275.05936946868604	348.58558439233457	393.43212459572266	261.5014898106511	272.88145355657787	333.1672580857239
AFUB_001170-T	741.9750962891959	1001.1377983747849	560.4008799119562	1376.1846079934264	982.1796998578956	1047.8947838115228
AFUB_001180-T	252.5456132488292	299.3188217982179	182.32220408094466	406.78009526101283	364.8096028043612	335.9591624830903
AFUB_001190-T	27125.160809063203	12048.047358157462	23018.65806049316	188566.3470161895	36989.95192785016	23189.55792452533
AFUB_001200-T	14306.023789269917	22306.688716434273	18680.34919391447	6571.875824736363	12048.39353983316	17575.038181421496
AFUB_001210-T	1085.5545933835333	769.6769703382747	796.4601546693898	1571.650368053913	991.8563471471359	1193.0738124745756
AFUB_001220-T	8908.595450300754	10896.320587325188	14875.572671909495	14208.247613045376	9036.053238692639	9100.677700615346
AFUB_001230-T	4048.560683709913	4058.465763885154	5139.56697398705	4950.038302072325	3021.0492837008373	3150.198795028423
AFUB_001240-T	1.9577179321614666	1.8591231167591178	1.919181095588891	0	0	0
AFUB_001250-T	1459.4787184263735	1875.8552248099497	1387.5679321107682	2044.4661930650902	1528.9102716999753	1741.2177091575124
AFUB_001260-T	25332.87004216938	18621.9066990177	20124.532968345113	29330.429725833026	17183.790256233013	16834.252881320277
AFUB_001270-T	9.788589660807334	10.225177142175147	8.636314930150009	118.86431355029595	15.48263566278456	5.583808794732803
AFUB_001280-T	350.43150985690255	259.3476747878969	242.7764085919947	1011.6673797725189	500.2826648537261	340.61233647870097
AFUB_001290-T	1565.1954867630925	2956.9353172053766	2430.6428575633304	1213.736712808022	1586.9701554354174	2046.4659232695722
AFUB_001300-T	1406.6203342580138	1167.529317324726	1392.3658848497405	2995.380701467458	1847.2719675159829	1745.870883153123
AFUB_001310-T	5464.969607628735	11506.11296962218	7409.9582100687085	5165.31478105786	16249.99379282132	25153.197350673032
AFUB_001320-T	3011.9490386304165	5897.138526359921	3678.11056969611	2448.6048591360964	4087.415814975124	4998.439506084981
AFUB_001330-T	4953.026368368511	6738.391736693422	5628.958153362218	4353.075305130838	4364.167927447398	6447.4378883181425
AFUB_001340-T	3073.617153493503	6267.104026594986	4459.2172756007885	4250.059566720582	8165.154982661008	8241.701781025617
AFUB_001350-T	1836.3394203674557	719.4806461857786	1030.6002483312345	5097.958336712693	1474.7210468802293	1022.767644235225
AFUB_001360-T	395.4590222966163	228.67214336137147	292.6751170773059	1258.6410090381337	505.12098849834626	383.4215372383191
AFUB_001370-T	313.2348691458347	542.8639500936624	427.97738431632274	640.5465785765948	1049.916230882578	1425.732512255109
AFUB_001400-T	500.1969316672547	1622.0849193723302	1204.286137482029	998.460233822486	1526.9749422421273	1695.6166040005278
AFUB_001410-T	906.4234025907591	1926.0515489624458	1323.2753654085404	1373.5431788034198	1530.8456011578235	2058.56417565816
AFUB_001420-T	1296.9881300569716	2685.5033421585454	1655.2936949454186	581.1144218014468	1712.766570195542	2042.7433840730837
AFUB_001430-T	4885.48509970894	3093.580866287172	3485.232869589426	3138.017877727813	2752.0384890599557	3032.008175539912
AFUB_001440-T	4223.776438638364	2155.653253882197	2409.5318655118526	23430.79762995334	6993.312995934001	6020.276515521084
AFUB_001450-T	129.2093835226568	156.1663418077659	90.20151149267788	103.01573841025649	107.41078491056788	127.49696747973233
AFUB_001460-T	9451.86217647556	4959.210913954947	6226.783064638157	7364.304581738335	5780.829090592185	5123.144569167346
AFUB_001470-T	32408.06264900092	26743.48603457991	40461.13544775279	35944.568417609495	29097.678398745735	33200.396458682124
AFUB_001480-T	807.558647016605	1963.2340112976283	1406.7597430666572	764.6937505069039	1215.386899528588	1441.5533038401852
AFUB_001490-T	3447.541278536343	2198.4130855676567	3060.1342569164867	7431.661026083503	4124.187074674237	3536.4122366641086
AFUB_001500-T	4554.630769173652	7307.283410421712	4166.542158523483	1228.2645733530583	4659.305669769229	6006.316993534251
AFUB_001510-T	651.9200714097684	2463.338129705831	1119.842169276118	606.2079991065093	1002.5006591653002	1545.7844013418642
AFUB_001520-T	18741.23376458172	7657.728117930806	14990.723537644828	212991.6427361803	27789.395685240437	15928.745221774441
AFUB_001530-T	3147.031575949558	3130.763328622354	4061.946788813888	3778.564456304408	3358.7642740953256	3492.672401105368
AFUB_001540-T	1598.4766916098376	1607.2119344382572	1947.9688120227245	1798.8132783944786	1720.5078880269343	1482.501235001559
AFUB_001550-T	17455.013083151636	11351.805750931173	12676.191136364625	20793.33058373177	16199.67522691727	13360.193176197352
AFUB_001560-T	3197.932242185756	10633.254666303774	4966.84067538405	3608.192273548984	6160.153664330407	9302.62545202485
AFUB_001570-T	3645.270789684651	5896.208964801542	5801.684451965218	2080.125487130179	2915.5738282481175	2706.285995847165
AFUB_001580-T	3813.6345318505373	4436.797318145635	4602.196267222161	2920.0999695522705	3587.133150121398	3662.978569344719
AFUB_001590-T	1525.0622691537826	1822.870215982315	2012.2613787249522	2666.522767311639	1812.4360372747176	1799.8477015022067
AFUB_001600-T	2407.0141975925235	1706.67502118487	2002.6654732470079	924.5002165023018	1350.8599615779528	1336.3915715393841
AFUB_001610-T	3624.7147513969558	2937.414524479406	2780.893407508303	2342.9476915358337	3768.0864544301926	3562.4700110395283
AFUB_001620-T	2537.2024400812606	1838.6727624747673	2296.3001808721083	3551.401545963842	2219.822888151736	2074.384967243236
AFUB_001630-T	2081.054161887639	1310.681797315178	1585.243584956424	2032.5797617100607	1455.3677523017486	1451.7902866305287
AFUB_001640-T	2238.650455426637	6083.050838035833	3325.9408386555483	1543.915361558844	3071.3678496048874	4988.202523294637
AFUB_001650-T	773.2985832037793	535.4274576266259	625.6530371619785	997.1395192274827	735.4251939822666	638.4154721977837
AFUB_001660-T	828.1146853043005	782.6908321555885	973.9844060113622	2320.4955434207777	1180.5509692873227	953.9006691001871
AFUB_001670-T	299.5308436207044	262.1363594630356	274.44289666921145	659.0365829066409	286.42875976151436	399.2423288233954
AFUB_001680-T	330.8543305352879	393.2045391945534	294.5942981728948	158.4857514003946	227.40121129714822	280.12107453576226
AFUB_001690-T	1995.8934318386152	2748.7135281283554	2550.5916760376363	2261.0633866456296	2369.810921134962	2743.5113878120505
AFUB_001700-T	4014.3006198970875	8170.846098156322	5959.057301803507	2094.653347675215	2882.6732274647	4185.0646916522355
AFUB_001710-T	2361.007826186729	2585.110693853553	1729.182167125591	513.75797745627915	1269.576124348334	1822.182936681138
AFUB_001720-T	2124.1239563951913	6420.481683727613	3063.0130285598702	1122.607405752795	2645.595368878312	4449.364974602921
AFUB_001730-T	1019.9710426561242	782.6908321555885	866.5102646583844	1047.3266738376076	613.4994381378382	845.9470324020197
AFUB_001740-T	1859.8320355533933	788.2682015058659	1105.4483110592012	3698.000866009207	1491.171347271938	1124.2068373395375
AFUB_001750-T	13506.296013981959	18162.7032891782	26083.59027014862	43965.26815306446	28480.3083016922	27645.437342722107
AFUB_001760-T	2215.1578402406994	3861.3987135086873	2540.9957705596917	1477.8796318086797	2488.833682792618	3434.9730435597958
AFUB_001770-T	1365.508257682623	1619.2962346971915	1360.6993967725239	796.3909007869829	1082.816831665995	1694.6859692014057
AFUB_001780-T	1389.0008728685607	1158.2337017409304	1596.7586715299574	2298.043395305722	1132.167732841121	1347.5591891288498
AFUB_001790-T	9086.747782127448	14060.548132049207	11770.337659246668	7012.9944994674615	9263.454449989787	11591.056423066177
AFUB_001800-T	2400.1621848299583	1225.1621339442586	1519.9914277064017	2352.1926937008566	1453.4324228439007	1288.9291967841552
AFUB_001810-T	15510.9991765153	62803.967568798136	45201.51275385736	8094.659752775155	26378.540510469196	38904.25714250168
AFUB_001820-T	6443.8285737094675	2649.250441381743	5122.294344126751	11039.853299632487	4851.870950825111	3484.296687913269
AFUB_001830-T	8393.715634142289	3546.277345218017	6095.319159590318	15798.387985429335	6077.9021623718645	4426.099104624868
AFUB_001840-T	1050.3156706046268	1838.6727624747673	1377.9720266328238	709.2237375167658	1290.8647483846628	1596.0386804944594
AFUB_001850-T	2932.661462377877	4810.481064614217	4002.452174850632	2185.782654730442	3382.9558923184263	4654.104630409791
AFUB_001860-T	984.7321198772178	910.9703272119676	1222.5183578901235	482.06082717620023	497.379670666954	580.7161146522114
AFUB_001870-T	5678.3608622343345	4695.215431375152	4232.753906321299	3638.5687092340595	4582.86015618423	5004.953949678836
AFUB_001880-T	3164.651037339011	1935.3471645462416	2385.542101816992	3766.678024949378	2471.4157176719855	2392.662068543006
AFUB_001890-T	2669.3484005021596	3472.841982106032	2458.4709834493697	3037.643568507563	2958.1510763207752	3466.614626729948
AFUB_001900-T	2268.99508337514	6718.870943967451	4581.085275170683	2092.0119184852088	4145.475698710566	5448.866748860093
AFUB_001910-T	15399.409254382097	5939.898358045381	11091.907141955997	39009.94699261213	19065.898153990263	10218.37009436103
AFUB_001920-T	2304.2340061540463	1428.736115229382	1690.798545213813	1911.0740189697583	1534.7162600735196	1561.6051929269406
AFUB_001930-T	1593.5823967794338	1310.681797315178	1828.0199935484188	706.5823083267593	846.7066378085307	959.4844778949199
AFUB_001940-T	2299.3397113236424	3302.7322169225727	2431.602448111125	2247.8562406955966	4256.7571425368305	3856.5506075621224
AFUB_001950-T	3473.9704706205225	2184.4696621919634	2624.4801482178086	1277.1310133681798	1433.1114635364959	1320.570779954308
AFUB_001960-T	1785.4387541312576	1907.4603177948547	2319.330354019175	2526.5270202412908	2228.5318707120528	1609.0675676821693
AFUB_001970-T	555.9918927338565	395.0636623113125	481.7144549928117	888.8409224372131	407.38685087701873	415.99375520759384
AFUB_001980-T	18.598320355533932	26.957285193007205	47.01993684192783	39.62143785009865	32.90060078341719	23.265869978053345
AFUB_001990-T	1252.9394765833388	2158.4419385573356	1497.9208451071295	587.7179947764633	2539.152248696668	2203.743204321213
AFUB_002000-T	4391.16132183817	2757.0795821537718	2772.2570925781533	2023.3347595450377	2035.9665896561696	1656.5299424373982
AFUB_002010-T	601.998264139651	781.761270597209	748.4806272796675	563.9451320664041	773.164118410304	732.4095869091193
AFUB_002020-T	512.9220982263042	635.8201059316183	758.076532757612	334.14079253583196	231.27187021284436	133.08077627446514
AFUB_002030-T	1347.88879629317	1209.359587451806	1694.6369074049908	1003.7430922024992	506.0886532272703	415.06312040847166
AFUB_002040-T	4725.93108823778	4393.107924901795	6050.218403843979	6291.884330595665	4165.796658017971	3055.274045517965
AFUB_002050-T	353.36808675514476	291.8823293311815	313.7861091287837	546.7758423313613	404.4838566902466	283.8436137322508
AFUB_002060-T	334.76976639961083	400.64103166158986	353.12932158835594	829.4087656620651	683.1712986203687	527.6699311022498
AFUB_002070-T	171.30031906412833	192.41924258456868	137.22144833460572	309.0472152307695	403.5161919613226	308.0401185094263
AFUB_002080-T	2782.896040567525	3506.306198207696	4494.7221258691825	10691.18464655162	3932.589458347278	3927.2788522954047
AFUB_002090-T	1334.1847707680395	1717.8297598854247	2283.8255037507806	2155.4062190453665	2336.9103203515447	1771.9286575285428
AFUB_002100-T	795.8123394236362	1095.9530773294998	992.2166264194567	521.6822650262989	924.1198161224535	815.2360840309892
AFUB_002110-T	7.8308717286458664	8.36605402541603	9.595905477944456	21.131433520052614	4.838323644620175	2.7919043973664013
AFUB_002120-T	3972.209684355616	9158.040473155414	6221.985111899185	3122.1693025877735	5261.193131159978	6023.06841991845
AFUB_002130-T	641.1526227828804	808.7185557902162	684.1880605774397	559.9829882813942	633.820397445243	600.25944543377625
AFUB_002140-T	5222.2125840407125	5013.125484340961	6079.965710825607	11683.04130739909	5971.45904219022	6066.80825547719
AFUB_002150-T	702.8207376459666	1448.2569079553527	1199.488184743057	924.5002165023018	1063.4635370875144	1343.8366499323613
AFUB_002160-T	5290.732711666364	9211.025481983048	7686.320287833509	2250.4976698856035	6794.941726504574	6740.587850041615
AFUB_002170-T	485.51404717604373	595.8489589212973	651.5619819524285	863.7473451321506	625.1114148849266	674.710229363547
AFUB_002180-T	320.0868819083998	744.5788082620267	364.6444081618893	126.78860112031568	599.9521319329017	712.8662561275545
AFUB_002190-T	2301.297429255804	1219.5847645939812	1772.363741776341	7295.627422798165	2168.5366575187627	1588.5936021014825
AFUB_002200-T	7983.573727354461	4739.834386177371	4766.286250895011	2205.5933736554916	3015.2432953272933	3172.534030207354
AFUB_002210-T	7170.1419265413715	4352.207216333095	2061.200496662469	363.1965136259043	2192.7282757418634	2616.014420332318
AFUB_002220-T	202.6238059787118	141.29335687369294	53.73707067648895	13.207145950032883	39.674253885885435	106.09236709992325
AFUB_002230-T	538.3724313444034	315.12136829067043	536.411116217095	1263.923867418147	579.631172625497	544.4213574864483
AFUB_002240-T	1021.9287605882856	1677.8586128751037	1137.114799136418	649.7915807416178	1052.81922506935	1507.6283745778567
AFUB_002250-T	338.6852022639337	525.2022804844507	614.1379505884452	433.19438716107857	438.35212220258785	506.2653307224408
AFUB_002260-T	2799.5366429908972	2320.185649715379	2600.4903845229474	3213.2986096430004	2527.5402719495796	2605.7774375419745
AFUB_002270-T	991.5841326397829	545.652634768801	424.13902212514495	935.0659332623281	830.256337416822	978.0971738773626
AFUB_002280-T	551.0975979034529	304.8961911484953	363.68481761409487	575.8315634214338	449.96409894967627	351.7799540681666
AFUB_002290-T	2664.454105671756	1935.3471645462416	1738.7780726035353	2165.971935805393	2343.683973454013	1911.5238773968629
AFUB_002300-T	729.2499297301464	729.7058233279537	903.9342960223677	290.5572109007234	508.9916474140424	518.3635831110286
AFUB_002310-T	270.1650746382824	335.5717225750208	313.7861091287837	237.7286271005919	306.7497190689191	313.6239273041591
AFUB_002320-T	1150.1592851448618	753.8744238458222	1058.4283742172734	758.0901775318875	722.8455525062542	518.3635831110286
AFUB_002330-T	2129.997110191676	1467.7777006813235	2128.3718350080803	3996.4823644799503	3473.916376837286	2358.228580975487
AFUB_002340-T	5638.227644625024	5937.1096733702425	6992.536321778125	11311.920506203165	12595.12411167524	10291.890243491678
AFUB_002350-T	1818.7199589780025	3299.0139706890545	2367.309881408897	1127.8902641328082	1676.9629752253527	2662.5461602884247
AFUB_002360-T	133.12481938697974	85.51966337091942	111.31250354415569	76.60144651019073	120.95809111550437	79.10395792538138
AFUB_002370-T	499.218072701174	671.1434451500415	945.1966895775289	1479.200346403683	1185.389292931943	872.0048067774394
AFUB_002380-T	742.9539552552766	583.764658662363	379.038266378806	208.67290601051957	331.909002020944	540.6988182899597
