TRANSCRIPT	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	WT_Azole_1	WT_Azole_2	WT_Azole_3
AFUB_000110-T	1980.1336431788354	3531.2643561657624	2671.4386402849273	4096.23295527285	4324.608089590651	4654.474416615331	4592.436136754256	3587.612834035591	3832.923985251691	4732.077150356399	5242.938473788651	3812.3118233951764
AFUB_000120-T	115.03866653820181	173.948956041195	127.01306083973543	164.0809619218625	204.72145236472787	95.36354202679165	123.31622458243194	127.20190221978578	107.96968972539976	155.35940273263645	271.3650494137943	143.66439968010224
AFUB_000130-T	7.3428936088213925	7.038397065250665	10.410906626207822	6.756274902664926	9.546596224261922	3.6678285394919867	10.49499783680272	16.44106219167299	7.964977110890146	17.025687970699884	13.46467802434857	6.246278246960967
AFUB_000140-T	190.9152338293562	157.86119132062205	112.43779156304447	67.56274902664926	97.58742807023297	113.70268472425158	89.2074816128231	96.91573502459869	118.58965920658662	136.20550376559908	87.00253492656	95.77626645340149
AFUB_000150-T	90.56235450879717	68.37300006243503	52.05453313103911	41.50283154494169	61.52250900079905	48.59872814826882	58.59707125548184	38.9393578223834	85.84475330626046	64.91043538829331	30.03658943893143	45.80604047771376
AFUB_000160-T	23.25249642793441	24.131647080859423	14.57526927669095	21.23400683694691	25.457589931365124	12.837399888221952	20.98999567360544	22.49829563071041	19.469944048842578	44.692430923087194	72.5021124388	35.39557673277881
AFUB_000170-T	0	2.0109705900716186	8.328725300966257	15.442914063234117	3.1821987414206405	7.3356570789839735	6.1220820714682525	5.191914376317787	12.389964394718005	11.70516047985617	17.607655877994286	2.0820927489869887
AFUB_000180-T	15.909602819113017	26.142617670931042	4.164362650483128	9.651821289521322	10.6073291380688	22.00697123695192	15.742496755204078	21.63297656799078	26.549923702967153	9.576949483518685	20.71488926822857	0
AFUB_000190-T	23.25249642793441	75.4113971276857	112.43779156304447	96.51821289521324	119.86281926017746	87.11092781293468	140.80788764376982	72.68680126844902	69.0298016277146	244.74426457881083	218.5420817798114	113.4740548197909
AFUB_000200-T	23.25249642793441	14.07679413050133	37.47926385434816	39.572467287037426	46.672248207502726	24.75784264157091	41.97999134721088	38.9393578223834	32.74490590032615	48.94885291576217	46.608500853514286	20.820927489869888
AFUB_000210-T	22.02868082646418	23.126161785823612	15.616359939311733	27.990281739611838	13.789527879489441	21.09001410207892	24.48832828587301	23.36361469343004	18.584946592077006	24.474426457881084	11.393189097525713	6.246278246960967
AFUB_000220-T	17.133418420583247	20.109705900716186	15.616359939311733	19.303642579042645	10.6073291380688	15.588271292840943	22.739161979739222	18.171700317112254	7.964977110890146	4.256421992674971	10.357444634114286	14.574649242908922
AFUB_000230-T	677.9938432145086	776.2346477676448	956.7623189484988	228.74816456165536	186.6889928300109	278.754969001391	1005.7706260269272	1511.7124025711958	685.8730289933181	678.8993078316579	284.82972743814287	379.9819266901255
AFUB_000240-T	1138.148509367316	944.1506920386249	1360.7054960453622	966.1473110810845	841.1612006488559	1034.3276481367402	1063.493114129342	1120.5881862219223	1015.0920829101108	814.0407060990882	821.3453594852629	1076.4419512262732
AFUB_000250-T	53.84788646469021	46.252323571647224	36.43817319172738	36.67692090018103	23.336124103751363	19.25609983233293	16.61707990827097	22.49829563071041	27.434921159732724	32.987270443231026	24.857867121874285	19.779881115376394
AFUB_000260-T	200.70575864111805	356.9472797377123	429.97044366238305	175.66314746928808	203.660719450921	335.6063113635168	339.3382633899546	320.16805320626355	439.84373601248916	167.06456321249263	198.86293697499428	245.6869443804647
AFUB_000270-T	2145.348749377317	2507.6803258193086	2425.7412439064224	3359.7989908823724	3006.1170777286984	3900.735651749728	4170.887056976014	2341.553383719322	2051.4241047825954	981.1052693115809	1619.9043407754743	1195.1212379185315
AFUB_000280-T	231.30114867787387	505.7591034030121	372.71045721824004	539.536810084242	626.8931520598661	545.589495249433	529.1228076054704	531.3059045098536	577.9033392679183	470.33463019058433	425.69097446209713	327.9296079654507
AFUB_000290-T	1331.5113743996126	1586.655795566507	1323.226232191014	2245.978814071612	2241.328646873938	2296.9776228568567	1650.3384098372276	1739.2913160664586	1756.71995167966	3067.8161512204856	2782.009628723097	1656.3047818191496
AFUB_000300-T	10333.89893881464	5842.875049453088	3784.3645586265434	4117.466962109796	4582.366187645722	3760.4412101141593	3954.865018168491	4086.901933224818	3547.9548041731773	9653.565079386835	5835.384306859988	6449.282289987198
AFUB_000310-T	2011.9528488170615	2187.936001997921	3021.24510292551	2803.8540846059445	2709.111861862772	2497.791235394043	2040.4024961050618	2365.7823174754717	1747.8699771120043	2367.634733425453	2056.988504335097	2582.8360551183596
AFUB_000320-T	160.3198437926004	99.54304420854511	85.36943433490414	102.30930566892603	123.0450180015981	140.2944416355685	90.08206476589	111.62615909083242	56.63983723299659	148.974769743624	150.18294719465715	90.57103458093401
AFUB_000330-T	29.37157443528557	29.159073556038468	35.39708252910659	70.45829541350567	47.73298112130961	49.51568528314182	48.97665657174602	53.649781888617134	53.099847405934305	93.64128383884936	53.85871209739428	84.32475633397304
AFUB_000340-T	8614.438018748964	6865.453594504505	10419.235351508789	2971.7957750436153	3022.0280714358014	3945.6665513585044	10649.799054895559	8818.466568175761	11205.83779756567	3032.700669780917	3589.8903101840115	2999.2546049157572
AFUB_000350-T	293.7157443528557	277.51394142988335	281.0944789076112	327.1967417147729	274.72982467598194	381.4541681071666	334.0907644715532	349.588901338731	369.04393947124345	227.71857660811096	223.72080409686856	269.63101099381504
AFUB_000360-T	208.04865224993947	147.80633837026397	127.01306083973543	145.742501471772	153.80627250199763	77.94135646420472	181.91329583791378	195.56210817463665	186.73446337753563	287.30848450556056	223.72080409686856	233.19438788654276
AFUB_000370-T	829.7469777968173	533.9126916640147	578.8464084171549	362.90848048600174	403.07850724661444	305.3467259127079	506.38364562573116	534.767180760732	510.64353255373493	717.2071057657326	474.3709642424343	561.1239958519935
AFUB_000380-T	1648.4796151804026	1223.67560405858	1228.4869818925229	716.1651396824822	625.8324191460592	443.80725327853037	790.6231703724715	876.5682105349864	2288.6034231957688	847.0279765423193	519.9437206325372	438.28052366176115
AFUB_000390-T	882.3710486600373	1162.3410010613954	955.721228285878	1690.999089924136	2098.1297035100088	1265.4008461247354	1009.2689586391948	954.4469261797532	924.8223423200225	2359.1218894401027	1485.2575605319885	890.0946501919377
AFUB_000400-T	762.4371197159546	822.486971339292	925.5295990698753	1200.6865684164527	1325.9161422586	1169.1203469630707	1122.090185384824	1006.3660699429311	1008.8971007127518	1202.4392129306793	1165.2125213378572	962.9678964064823
AFUB_000410-T	3281.049627541692	4185.835283234074	3579.269698090249	4349.110673058308	4640.7064979051	3952.0852513026157	4281.0845342624425	4433.89487737539	4154.178062057594	11115.646033870687	7541.255438098611	8532.416085348681
AFUB_000420-T	1887.123657467098	2477.515766968234	2614.178653840784	3532.5665919648045	3571.4877207877653	3102.0659872753477	3054.918953662658	2607.2063359742488	2628.442446593748	1774.927970945463	4253.802511230737	3173.109349456171
AFUB_000430-T	1054.92904846734	1492.140177833141	2098.838775843497	2784.5504420269017	3138.708691954558	2545.473006407439	2313.2724398619325	2055.132773959124	1954.0743845383824	1547.209394337352	3480.1013970624	2267.399003646831
AFUB_000440-T	2261.611231516989	2966.1816203556373	2940.040031241089	2275.899460069128	2199.9600632354695	2061.3196391944966	2223.1903750960428	2397.799122796098	2549.6776729416124	1841.9666173300939	3114.483601478166	3007.5829759117055
AFUB_000450-T	6496.013212603992	6228.981402746838	5901.942966397214	3839.4945089715825	3407.074119147699	4326.203762330798	6309.2428662245675	5968.970894640016	6913.600132252646	5253.488844459083	4550.025427766405	4670.134035977816
AFUB_000460-T	336.5492904043138	379.0679562285001	288.38211354595666	1046.2574277841115	984.3601440127848	1027.9089481926292	1094.1035244866835	945.7937355525569	1020.4020676507042	701.2455232932015	1277.0729233862914	492.41493513542287
AFUB_000470-T	195.81049623523714	365.99664739303455	432.0526249876246	335.883380875342	360.64919069433927	330.1045685542788	444.2882417579818	313.24550070450647	520.3785045781563	184.0902511831925	374.9394957549371	162.40323442098514
AFUB_000480-T	79.54801409556508	70.38397065250665	114.51997288828603	57.91092773712794	55.158111517957764	45.847856743649835	90.08206476589	70.09084408029013	121.24465157688333	80.87201786082446	47.64424531692571	39.55976223075279
AFUB_000490-T	3355.702379231376	2023.0364136120484	1392.9793065866065	1210.338389705974	1045.8826530135839	1238.8090892134185	1339.8613904984804	1522.961550386551	1348.7361241107315	1058.784970677899	790.27302558292	1234.6810001492843
AFUB_000500-T	2283.639912343453	3806.767327005574	3562.612247488317	4216.880721391866	4088.064649811716	4626.048745434268	4892.4181582562005	4858.766537170729	4507.292047307057	3520.0609879422013	4953.965768496862	4149.6108487310685
AFUB_000510-T	7549.718445469862	7002.1995946293755	5264.795480873296	5176.271757570285	5372.612208431848	5431.137109852759	5129.430192737329	5232.58437226561	4807.306185150586	9391.795126837324	5600.270313665594	6609.603431659196
AFUB_000520-T	943.561828733549	1338.300927692662	1457.5269276690951	1415.9221831727782	1430.9287007254813	1501.0588297870954	1089.730608721349	1271.1537031351381	1193.8615691767563	1024.7335947364993	1379.611625264023	1593.84199934954
AFUB_000530-T	5543.884674660151	4682.545018981764	3144.0938011147623	5109.674190672588	5437.316916174068	5057.018598824577	5405.798469106467	4561.962098657896	5010.855600206667	2823.0718866416746	7650.008606756811	4892.917960119424
AFUB_000540-T	5436.188901730771	4747.901563159091	4533.949835713506	5174.341393312381	5072.424793824501	4762.675358530345	3983.7262622196986	4234.0061738871555	3851.5089318437686	9960.027462859432	5085.505315350114	5362.42987501599
AFUB_000550-T	1040.2432612496973	1586.655795566507	1505.417098149651	1689.0687256662316	2023.8783995435274	1856.8381981178181	1412.4517922030325	1443.3521966163448	1480.6007451688015	1880.2744152641685	2375.997799065817	1871.801381339303
AFUB_000560-T	106.47195732791019	321.755294411459	299.8341108347853	747.0509678089504	660.8366053016863	778.4966075071742	829.1048291074147	795.2282186393411	757.5578229913294	636.3350879049082	732.27133563188	423.7058744188522
AFUB_000570-T	1770.8611753274258	1460.970133687031	1554.3483592928278	1652.3918047660507	1533.8197933647486	1578.0832291164272	1514.778021111859	1513.4430406966349	1714.2400737549126	1841.9666173300939	2002.0940477742913	1805.1744133717193
AFUB_000580-T	878.6996018556266	1193.5110452075055	1686.5668734456672	1911.060615325222	1947.5056297494318	2102.5827102637813	1924.0829367471651	1918.4123620494222	1829.2897431344368	987.4899023005933	2832.761107430257	1731.2601207826813
AFUB_000590-T	314.52060957784965	414.2599415547534	378.9570011939647	615.7861982714604	734.027176354361	574.9321235653689	554.4857190444103	527.844628258975	452.23370040720715	499.0654786411404	722.9496354611771	586.1091088398374
AFUB_000600-T	260.6727231131594	403.19960330935953	276.9301162571281	748.0161499379026	831.6146044245941	715.2265652009373	603.4623756161564	566.7839860813584	574.363349440856	631.0145604140645	850.3462044607828	470.5529612710595
AFUB_000610-T	10399.984981294032	8944.797184638559	12379.609069223721	11955.711031330064	11231.040091387247	11330.839315625619	8994.21314613993	10363.926414193022	9847.366701430517	14791.066424545525	7944.160034365656	10717.572425410524
AFUB_000620-T	6625.737666359836	5579.437902153706	6217.393437171311	6318.082216120658	6543.661345274643	5611.777665422739	5232.631004799222	4841.460155916337	5207.325035608625	12800.125037471807	6554.19096446752	7647.52666702921
AFUB_000630-T	26006.08153124243	60107.91093724068	76897.03852249621	65533.93619159188	71572.95335911923	63589.14338917257	71083.49493181788	63905.5434199702	57041.626078368165	57399.97878221832	55046.71099692719	49583.99777075065
AFUB_000640-T	358.577971230778	133.72954423976265	99.94470361159509	70.45829541350567	73.19057105267473	53.183513822633806	62.09540386774942	79.60935377020607	60.179827060058884	62.78222439195582	60.07317887786286	67.66801434207714
AFUB_000650-T	2439.0644937301727	2227.1499285043174	2633.959376430579	2414.8856866382353	2157.530746683194	2216.2853949880327	2339.5099344539394	2480.0044337544628	2236.3885732465997	1648.2994166633825	2247.5654856028	2429.802238067816
AFUB_000660-T	5103.311058130867	3911.337797689298	3524.0918929713475	1975.7278179650148	2286.9401621676334	1938.4473831215148	2806.53733819166	2690.2769659953333	2486.8428535112566	1850.4794613154438	3308.167816136103	2924.2992659522256
AFUB_000670-T	138.29116296613623	240.31098551355842	333.1490120386503	182.419422371953	141.07747753631506	195.31186972794828	268.49702799153624	264.7876331922071	300.01413784352883	166.0004577143239	137.75401363372	161.36218804649164
AFUB_000690-T	10899.301746693887	11933.099481484984	23826.40090473922	8963.646431578452	7957.618319379215	12255.1321075776	14558.311165951505	15342.97230108178	14816.627421169203	7590.264518437642	13807.509441737753	18263.076547739372
AFUB_000700-T	916.6378855012039	1343.328354167841	1848.9770168145092	1400.479269109544	1173.1706026704094	1845.8347124993422	1950.3204313391718	1882.9342804779174	1981.5093056981152	1998.390125560899	1358.8967359957942	1707.3160541693308
AFUB_000710-T	372.03994284695057	328.7936914767096	385.2035451696894	373.5254839044752	426.4146313503658	344.77588271224676	344.5857623083559	292.47784319923534	315.9440920653091	997.066851784112	462.97777514490855	495.53807425890335
AFUB_000720-T	107.69577292938042	65.3565441773276	75.9996183713171	96.51821289521324	79.55496853551601	69.68874225034774	90.95664791895689	73.55212033116865	84.07475839272932	223.462154615436	124.28933560937142	121.80242581573884
AFUB_000730-T	378.15902085430173	520.8413828285492	395.61445179589725	501.8947070551088	435.96122757462774	428.2189819856894	525.6244749932029	456.0231460532456	392.93887080391386	479.911579674103	535.4798875837085	473.67610039453996
AFUB_000740-T	281.4775883381534	345.8869414923184	383.12136384444784	306.9279170067781	220.63244607183105	211.81709815566222	250.13078177713146	218.92572286806669	175.22949643958322	378.8215573480724	297.25866099908	263.38473274685407
AFUB_000750-T	3634.732336366589	1600.7325896970083	1525.197820739446	975.7991323706058	1078.765373341597	1032.4937338669943	1631.9721636228228	1768.712164198926	1542.5505671423916	1921.7745296927494	2581.07520282128	3317.8147955107665
AFUB_000760-T	1789.2184093494793	1335.2844718075546	1307.6098722517024	1146.6363691951333	1177.4135343256369	1275.4873746083383	1444.8113688665076	1494.406021316803	1352.2761139377938	1943.0566396561244	1858.1255673601029	2556.8098957560223
AFUB_000770-T	7970.711012375621	4132.544562597176	4223.704818252513	2897.4767511143014	3399.6489887510506	2624.3313200065163	3988.099177985033	4296.3091464029685	3417.860178028638	7673.264747294805	8455.817799290902	9648.417798805705
AFUB_000780-T	3720.3994284695054	3932.45298888505	4313.2386152379	2274.934277940176	2107.6762997342707	2447.358592976028	3638.2659167582756	4379.3797764240535	3849.7389369302373	4743.782310836255	3239.8086815509487	4357.820123629767
AFUB_000790-T	3676.3420668165772	1608.7764720572948	1386.7327626108818	814.6137168355997	1036.336056789322	821.593592846205	1436.9401204889054	1542.8638888291023	1377.0560427272296	2709.212598337619	1566.04562867808	2215.3466849221563
AFUB_000800-T	6486.22268779223	4179.802371463859	3856.199814347377	3516.158495772618	3576.7913853567998	3171.7547295256954	3863.908370249534	4105.93895260465	3575.38972533291	6034.542280114941	5644.807325592285	6520.073443452756
AFUB_000810-T	8167.745324212329	4843.422666187494	4770.277416128424	3982.341464056498	4043.5138674318273	4288.608519801005	4316.067860385118	4591.382946790363	4171.878011192905	5881.311088378641	5561.9477685193715	7393.511351652797
AFUB_000820-T	746.5275168968416	838.5747360598649	783.941268953449	1417.8525474306823	1439.4145640359363	1515.7301439450634	1676.5759044292342	1329.1300803373535	1338.1161546295446	705.5019452858764	2156.419972822594	1607.3756022179555
AFUB_000830-T	6686.928446433348	5720.205843458719	5584.410314297876	5193.645035891424	5055.453067203591	5304.597025240286	5044.59562688984	5088.076088791431	4923.240851986876	5655.720722766868	7606.507339293531	8677.121531403276
AFUB_000840-T	1129.5818001570242	1162.3410010613954	1229.5280725551438	1511.4752139390391	1809.6103509545376	1449.7092302342078	1226.1655805997843	1162.9888202951843	958.4522456771142	1605.7351967366328	1292.6090903374627	1151.3972901898048
AFUB_000850-T	737.96080768655	583.1814711207694	574.6820457666718	777.9367959354187	843.2826664764697	867.4414495898549	720.65651812712	729.463969872649	724.8129170910033	843.835660047813	880.3827938997142	845.3296560887175
AFUB_000860-T	651.0698999821634	496.70973574768976	477.860614142939	687.2096758139182	760.5454991995331	607.9425804207967	609.5844576876245	678.4101451721908	565.5133748732004	637.3991934030769	762.3079250708114	531.9746973661756
AFUB_000870-T	490.75005618956305	101.55401479861673	81.20507168442101	90.72712012150043	56.218844431764644	58.68525663187179	111.07206043949544	83.0706300210846	130.9796236013046	136.20550376559908	56.96594548762857	40.600808605246286
AFUB_000880-T	2188.182295428775	1798.8131928190628	1890.6206433193404	2921.6063043381046	2486.357949963327	2870.9927892873525	2336.0116018416716	2424.6240137404066	2217.8036266545228	2275.057555084772	2977.765332307857	2980.5157701748744
AFUB_000890-T	1428.192806915761	941.1342361535175	891.1736072033896	768.2849746458974	813.5821448898771	638.2021658716056	733.7752654231234	610.9152582800596	727.4679094613	1117.3107730771799	516.8364872423028	775.5795489976533
AFUB_000900-T	4071.6345060914623	3322.1234147983137	2700.589178838309	3811.5042272319706	3619.220701909075	3368.9005135233897	3068.9122841117282	2717.9671760023616	2529.3227314360042	4930.000773015785	2894.9057752349427	3040.896459895497
AFUB_000910-T	27220.106607900903	11168.93065725777	8691.02485155829	6565.168841132404	6210.591210339283	6285.741159554392	6540.132818634227	9618.88670119142	7995.067024420176	10138.797186551781	5877.849829859857	7527.806333962458
AFUB_000920-T	318.1920563822603	228.24516197312872	263.3959376430579	274.1117246224056	267.3046942793338	275.08714046189897	186.28621160324826	220.65636099350596	207.97440233990937	212.82109963374856	112.89614651184571	200.92195027724443
AFUB_000930-T	525.0168930307295	552.0114269746593	485.1482487812845	924.6444795361427	1069.218777117335	869.2753638596008	551.8619695852096	507.07697075370385	614.1882349953069	760.8354311906511	527.1939318764171	491.3738887609294
AFUB_000940-T	490.75005618956305	505.7591034030121	496.6002460701131	904.375654828148	939.8093616328958	897.7010350406637	391.81325257396816	448.23527448876894	437.18874364219243	512.8988501173341	421.5479966084514	445.5678482832156
AFUB_000950-T	225.1820706705227	114.62532363408226	72.87634638345476	70.45829541350567	64.70470774221968	61.43612803649078	61.220820714682525	69.22552501757049	53.98484486269988	38.30779793407474	79.75232368268	55.175457848155204
AFUB_000960-T	146.85787217642786	297.62364733059957	301.91629216002684	616.7513804004126	599.3140963008873	646.4547800854626	608.7098745345577	586.6863245239099	530.1134766025775	568.2323360221086	620.4109335834457	470.5529612710595
AFUB_000970-T	67.30985808086277	79.43333830782893	60.38325843200537	121.61294824796867	199.41778779569347	192.5609983233293	144.3062202560374	101.24233033819685	140.7145956257259	154.2952972344677	114.96763543866857	105.14568382384293
AFUB_000980-T	1435.5357005245821	1065.8144127379578	1493.9651008608225	1641.774801347577	1518.9695325714524	1887.0977835686272	1649.4638266841605	1117.9922290337634	954.0272583932864	903.4255679452626	1273.965689996057	949.4342935380669
AFUB_000990-T	901.952098283561	785.2840154229671	1277.4182430356998	1016.3367817865953	1001.3318706336948	1074.6737620711522	1119.4664359256233	1155.2009487307075	872.6074923708537	198.9877281575549	500.26457582771997	387.2692513115799
AFUB_001000-T	7074.877992099411	7856.862095409813	7836.289417546627	4588.4758410384375	4095.489780208364	6313.249873600582	6648.581129614522	5923.974303378595	6146.307337236896	1731.2996455205446	1230.464422532777	1628.1965297078252
AFUB_001010-T	0	39.21392650639656	56.218895781522235	61.77165625293647	39.24711781085456	63.27004230623677	52.474989184013594	38.9393578223834	52.21484994916874	8.512843985349942	36.2510562194	18.7388347408829
AFUB_001020-T	22.02868082646418	33.18101473618171	54.13671445628067	37.64210302913316	35.004186155627046	33.92741399030088	42.85457450027777	32.016805320626354	35.39989827062287	12.769265978024913	29.00084497552	37.4776694817658
AFUB_001030-T	83.21946089997579	37.202955916324946	60.38325843200537	44.39837793179809	30.761254500399524	39.42915679953886	35.85790927574262	50.18850563773861	41.594880467981874	51.07706391209965	40.39403407304571	55.175457848155204
AFUB_001040-T	3091.358209313806	1152.2861481110374	1048.3782972591277	1254.7367676377721	1244.2397078954705	1114.102918870691	814.2369155052776	790.9016233257429	807.1176805702014	1622.7608847073327	671.1624122906057	1091.016600469182
AFUB_001050-T	5026.210675238243	5645.799931626069	4221.622636927272	5994.746202921694	6117.246713924278	5757.5738498675455	7480.3097081811375	6692.3776310736275	6373.751683625648	2910.3285374915117	8847.329206460423	5438.426260354015
AFUB_001060-T	1636.2414591657002	1456.9481925068876	1581.416716520968	1938.0857149358817	2166.016609993649	1866.007769466548	2329.8895197702036	2031.769159265694	2263.8234944063324	1857.928199802625	2092.2038160910856	1410.617837438685
AFUB_001070-T	2627.5320963565882	6060.059873180822	7933.11084917036	6511.1186419110845	6831.119964916308	7067.905595601058	6703.679868257736	6842.077828924123	7295.919033575374	4563.948481645738	6799.662402296029	5950.621076604814
AFUB_001080-T	1893.242735474449	2051.1900018730507	2772.424434559143	3959.177092961647	3918.347383602615	3630.233296962194	4071.184577526388	3509.734118390824	3643.534529503859	1690.8636365901323	5604.4132915192395	2841.015555992746
AFUB_001100-T	2512.4934298183866	1805.8515898843134	1937.4697231372757	2745.9431568688165	2872.464730589031	2502.3760210684077	2489.938236781445	2299.15274964606	2354.9782324531866	1882.402626260506	3257.416337428943	2248.660168905948
AFUB_001110-T	1554.2458138671948	1715.3579133310907	2318.508905656482	2418.7464151540435	2386.64905606548	2586.7360774767235	2091.128318982942	2215.2168005622557	2153.198812310636	2464.4683337588085	2545.8598910652913	2624.4779100980995
AFUB_001120-T	197.03431183670736	231.26161785823612	145.75269276690952	323.33601319896434	341.55599824581543	262.24974057367706	233.5137018688605	218.92572286806669	194.69944048842578	1519.5426513849648	887.6330051435942	956.7216181595213
AFUB_001130-T	171.33418420583249	243.32744139866585	218.62903915036426	186.28015088776155	176.0816636919421	194.39491259307528	230.01536925659292	217.19508474262742	138.94460071219476	245.80837007697957	118.07486882890285	127.00765768820632
AFUB_001140-T	1549.350551461314	2299.544869746896	1778.182851756296	1912.0257974541742	2041.9108590782444	1932.028683177404	1954.6933471045063	2230.792543691209	1969.1193413033973	1729.1714345242071	2359.425887651234	2352.7648063552974
AFUB_001150-T	4481.61273258399	2502.6528993441293	1851.0591981397506	2389.7909512854794	2528.7872665156024	2331.8219939820306	1711.55923055191	1611.2240947839532	1577.9504654130144	3373.214429194915	2615.254770113857	3265.762476786092
AFUB_001160-T	572.7457014880686	492.6877945675466	473.6962514924559	358.0825698412411	451.87222128173096	335.6063113635168	316.5991014102153	273.4408238194034	230.09933875904866	299.0136449854167	388.4041737792857	426.8290135423327
AFUB_001170-T	516.4501838204379	547.9894857945161	520.5453313103911	1095.4817163606701	1164.6847393599544	981.1441343141064	748.6431790252606	668.8916354822749	645.1631459821018	806.5919676119071	1115.4967870941086	607.9710827042007
AFUB_001180-T	171.33418420583249	219.19579431780642	248.82066836636693	327.1967417147729	386.10678062570435	298.9280259685969	297.3582720427437	281.2286953838801	285.8541785352797	274.53921852753564	333.50971721848	197.79881115376395
AFUB_001190-T	38966.288750812186	21400.749019542163	21556.823260225916	16356.941539351787	14763.280694364157	15459.897293958724	13570.032202985914	16296.553908198814	13557.276040191795	29487.42745975403	13424.283990275526	24972.620431349944
AFUB_001200-T	21508.559195839327	24697.73530196458	20449.102795197403	17509.369001320632	20464.72010607614	18535.371524322753	21469.267241486094	20013.09928257963	21728.45755850832	15551.901855736176	24854.75988848405	20266.049772264854
AFUB_001210-T	1425.7451757128204	1268.9224423351914	1015.0633960552626	1077.1432559105797	1084.0690379106316	948.1336774586786	943.6752221591778	976.079902747744	954.9122558500519	1180.0929974691358	857.5964157046628	864.0684908296004
AFUB_001220-T	5054.358434072058	3284.920458881989	3239.8741420758743	4287.339016805372	4393.555728988097	3635.7350397714317	2934.226478539427	3855.8617434786765	3538.219832148756	9684.424138833729	12140.996600108765	16138.30089739815
AFUB_001230-T	3855.019144631231	4318.559342178801	5141.946782684043	4112.641051465036	4203.684537416666	4370.217704804702	4314.318694078985	4443.413387065306	5024.130562058151	4401.14034042592	4522.060327254297	5575.844381787156
AFUB_001240-T	2.4476312029404643	2.0109705900716186	0	0.9651821289521323	3.1821987414206405	0.9169571348729967	0.8745831530668932	0.8653190627196312	2.6549923702967155	2.1282109963374856	2.071488926822857	2.0820927489869887
AFUB_001250-T	1874.8855014523956	1887.295898782214	1597.03307646028	1833.8460450090515	1793.6993572474344	1380.02048798386	1456.1809498563773	1430.3724106755503	1449.6258341820067	1586.5812977695955	2090.1323271642627	1505.353057517593
AFUB_001260-T	32117.81664498477	16505.04111801281	14451.379487839078	22098.810024488022	25037.5396974976	18254.782641051617	12156.705827629816	12605.102786636868	11897.905808756346	27539.050292607062	20749.06883552115	21832.824565877563
AFUB_001270-T	20.804865224993947	16.08776472057295	12.493087951449386	8.686639160569191	5.3036645690344	6.418699944110976	13.99333044907029	10.383828752635575	13.274961851483576	10.641054981687429	11.393189097525713	9.36941737044145
AFUB_001280-T	494.4215029939738	360.9692209178555	371.66936655561926	326.2315595858207	272.6083588483682	209.98318388591622	257.1274470016666	334.0131582097776	496.4835732454858	380.9497683444099	288.97270529178854	263.38473274685407
AFUB_001290-T	3645.7466767798214	2494.609016983843	2626.6717417922337	2553.871913207342	2646.528619948166	2696.770933661483	2665.7294505478903	2333.765512154845	2594.8125432366564	1701.5046915718196	3294.703138111754	2636.9704665920212
